date flow_ft3_s po4_mg_L Daily_Load_MTD
8/29/2016 121 0.161 0.047666111
8/30/2016 79.7 0.17336 0.033806927
8/31/2016 104 0.16297 0.04147052
9/1/2016 91.9 0.16631 0.03739662
9/2/2016 74.7 0.1754 0.032058903
9/3/2016 67.4 0.18129 0.029897317
9/4/2016 68.2 0.17998 0.030033579
9/5/2016 67.9 0.17974 0.029861594
9/6/2016 68 0.17912 0.029802415
9/7/2016 54.4 0.19638 0.026139341
9/8/2016 83.2 0.16693 0.033982568
9/9/2016 68.1 0.17738 0.029556311
9/10/2016 58.6 0.18798 0.026953039
9/11/2016 91.4 0.16161 0.03614206
9/12/2016 72.3 0.17201 0.030429195
9/13/2016 68.1 0.17512 0.029179734
9/14/2016 51.9 0.19656 0.024960942
9/15/2016 75.7 0.16777 0.031074822
9/16/2016 82 0.16329 0.032762114
9/17/2016 66.3 0.17452 0.02831113
9/18/2016 81.3 0.16256 0.032337222
9/19/2016 72.6 0.16775 0.029798721
9/20/2016 68.5 0.1706 0.028593549
9/21/2016 67.9 0.17055 0.028334788
9/22/2016 65.7 0.17207 0.027661072
9/23/2016 66.4 0.17075 0.027741329
9/24/2016 65.1 0.17143 0.027306516
9/25/2016 64.1 0.17186 0.026954502
9/26/2016 65.2 0.17007 0.027131498
9/27/2016 67.7 0.16702 0.027666589
9/28/2016 66 0.168 0.027130118
9/29/2016 66.4 0.16697 0.027127202
9/30/2016 67.3 0.16549 0.027251179
10/1/2016 67.8 0.16441 0.027274475
10/2/2016 67.2 0.16432 0.027018309
10/3/2016 66.8 0.16405 0.026813356
10/4/2016 70.33 0.16036 0.027595301
10/5/2016 66 0.16352 0.026406649
10/6/2016 66.8 0.16213 0.026499539
10/7/2016 67.1 0.16122 0.026469145
10/8/2016 65.6 0.16198 0.025999423
10/9/2016 63 0.16395 0.02527263
10/10/2016 59.9 0.1668 0.024446762
10/11/2016 61.9 0.16383 0.024813187
10/12/2016 61.1 0.16407 0.02452838
10/13/2016 62.3 0.16209 0.024708293
10/14/2016 59.9 0.16415 0.024058369
10/15/2016 59.4 0.16409 0.023848827
10/16/2016 59.9 0.16283 0.023864905
10/17/2016 58.5 0.16387 0.023455991
10/18/2016 57.3 0.16474 0.023096818
10/19/2016 55.6 0.16637 0.022633321
10/20/2016 61.1 0.15886 0.023749487
10/21/2016 97.6 0.13714 0.032750085
10/22/2016 117 0.13316 0.038120459
10/23/2016 75.6 0.14506 0.02683292
10/24/2016 65.3 0.15215 0.024309924
10/25/2016 60.8 0.15601 0.023208896
10/26/2016 58 0.15863 0.022511881
10/27/2016 60 0.15565 0.022850665
10/28/2016 64 0.15092 0.023633348
10/29/2016 59.2 0.15531 0.02249674
10/30/2016 57.1 0.15722 0.021965565
10/31/2016 56.8 0.15698 0.021816804
11/1/2016 55.9 0.15751 0.021543607
11/2/2016 56.27 0.15641 0.021534753
11/3/2016 109 0.12797 0.034129753
11/4/2016 103 0.12852 0.032389662
11/5/2016 82.4 0.13433 0.02708312
11/6/2016 74.6 0.13783 0.025158286
11/7/2016 65.5 0.14379 0.023044562
11/8/2016 62.3 0.14615 0.022278469
11/9/2016 61.3 0.14658 0.021985364
11/10/2016 58.7 0.14879 0.021370285
11/11/2016 55.2 0.15246 0.02059176
11/12/2016 54.6 0.15269 0.020398663
11/13/2016 55.6 0.15082 0.020517867
11/14/2016 55.8 0.15002 0.020482447
11/15/2016 56.1 0.1491 0.020466283
11/16/2016 58 0.14631 0.020763496
11/17/2016 57.7 0.14613 0.020630686
11/18/2016 58 0.14528 0.020617324
11/19/2016 57.8 0.145 0.020506631
11/20/2016 50.4 0.1544 0.01904041
11/21/2016 68.8 0.13415 0.02258279
11/22/2016 54.5 0.14748 0.019666546
11/23/2016 52.5 0.14969 0.019228728
11/24/2016 56 0.14463 0.019817318
11/25/2016 56.9 0.14309 0.019921408
11/26/2016 57 0.14252 0.019876922
11/27/2016 56.4 0.14275 0.019699431
11/28/2016 59.5 0.13893 0.020226068
11/29/2016 54.8 0.14379 0.01928003
11/30/2016 71.8 0.12836 0.022550316
12/1/2016 105 0.11661 0.029958742
12/2/2016 102 0.11679 0.029147701
12/3/2016 101 0.11664 0.02882487
12/4/2016 89.2 0.11923 0.026022491
12/5/2016 78.6 0.12291 0.023637864
12/6/2016 67.37 0.12905 0.02127272
12/7/2016 77 0.123 0.023173643
12/8/2016 70.2 0.12645 0.02171973
12/9/2016 63.1 0.13132 0.020274899
12/10/2016 58.8 0.13495 0.019415505
12/11/2016 54.9 0.1389 0.018658343
12/12/2016 52.7 0.14134 0.018225279
12/13/2016 50.5 0.14407 0.017801779
12/14/2016 49.9 0.14462 0.017657425
12/15/2016 48.2 0.14696 0.017331839
12/16/2016 37.4 0.17076 0.015626302
12/17/2016 34.6 0.17966 0.015209886
12/18/2016 56.1 0.13531 0.018573392
12/19/2016 54.2 0.13724 0.018200297
12/20/2016 50.9 0.1413 0.017597802
12/21/2016 49.9 0.14248 0.017396141
12/22/2016 49.4 0.14296 0.01727985
12/23/2016 49.5 0.14255 0.017265171
12/24/2016 50.5 0.14082 0.017400198
12/25/2016 71.8 0.12093 0.021245011
12/26/2016 79.5 0.11692 0.022743349
12/27/2016 146 0.10763 0.038448966
12/28/2016 127 0.10768 0.033460871
12/29/2016 110 0.10887 0.029302143
12/30/2016 83 0.11486 0.023326274
12/31/2016 70.6 0.12056 0.020826026
1/1/2017 65.4 0.12385 0.019818566
1/2/2017 61.6 0.12671 0.019098096
1/3/2017 70.1 0.12043 0.020656235
1/4/2017 192 0.1093 0.051347566
1/5/2017 136 0.10643 0.035416158
1/6/2017 74.9 0.11745 0.021524512
1/7/2017 70 0.12005 0.020561684
1/8/2017 66.2 0.12243 0.019830986
1/9/2017 54.6 0.13286 0.017749469
1/10/2017 52.9 0.13482 0.017450524
1/11/2017 68.6 0.12059 0.020241089
1/12/2017 91.1 0.11099 0.024740057
1/13/2017 158 0.10626 0.041079521
1/14/2017 135 0.10585 0.03496416
1/15/2017 102 0.10852 0.027083727
1/16/2017 96.4 0.10957 0.025844442
1/17/2017 106 0.10785 0.027972062
1/18/2017 204 0.10972 0.054766431
1/19/2017 203 0.10962 0.054448298
1/20/2017 189 0.10827 0.050068942
1/21/2017 156 0.10611 0.040502272
1/22/2017 136 0.10582 0.035213171
1/23/2017 133 0.10589 0.03445919
1/24/2017 111 0.10731 0.029144838
1/25/2017 119 0.10661 0.031041548
1/26/2017 121 0.10653 0.03153957
1/27/2017 138 0.10603 0.03580192
1/28/2017 131 0.1062 0.034040371
1/29/2017 115 0.1072 0.03016415
1/30/2017 99.9 0.10934 0.026726558
1/31/2017 85.3 0.11316 0.023617854
2/1/2017 92.1 0.11126 0.025072472
2/2/2017 94.6 0.11075 0.025635001
2/3/2017 75.1 0.11766 0.021620576
2/4/2017 82.4 0.11464 0.023113295
2/5/2017 88.2 0.11282 0.024347431
2/6/2017 80.3 0.11573 0.022738404
2/7/2017 90.33 0.11249 0.024862477
2/8/2017 200 0.11094 0.054289598
2/9/2017 195 0.1106 0.052770136
2/10/2017 170 0.10871 0.045218577
2/11/2017 125 0.10813 0.033071561
2/12/2017 139 0.10797 0.036721158
2/13/2017 152 0.10836 0.040300558
2/14/2017 149 0.10846 0.039541609
2/15/2017 206 0.11286 0.056886045
2/16/2017 202 0.11264 0.055672726
2/17/2017 156 0.1093 0.041719897
2/18/2017 161 0.10975 0.043234344
2/19/2017 180 0.11124 0.048992766
2/20/2017 174 0.11101 0.047261753
2/21/2017 136 0.10989 0.036567524
2/22/2017 121 0.11069 0.032771191
2/23/2017 115 0.11143 0.031354396
2/24/2017 119 0.11135 0.03242169
2/25/2017 186 0.11328 0.051554272
2/26/2017 286 0.12694 0.088830683
2/27/2017 225 0.1182 0.065072646
2/28/2017 160 0.11228 0.043956273
3/1/2017 199 0.11573 0.056350465
3/2/2017 216 0.118 0.062364038
3/3/2017 155 0.11296 0.042840532
3/4/2017 118 0.11377 0.032847947
3/5/2017 96.2 0.11735 0.027622096
3/6/2017 98.6 0.11716 0.028265375
3/7/2017 127 0.1142 0.035486919
3/8/2017 171 0.1155 0.048325523
3/9/2017 183 0.11682 0.052307837
3/10/2017 153 0.11523 0.043137549
3/11/2017 115 0.11644 0.03276412
3/12/2017 96.7 0.11975 0.028333516
3/13/2017 87.6 0.12268 0.026295192
3/14/2017 87.9 0.12298 0.026449766
3/15/2017 59.6 0.14047 0.020484639
3/16/2017 56.8 0.14397 0.020008697
3/17/2017 66 0.13568 0.0219108
3/18/2017 76 0.12968 0.024114878
3/19/2017 115 0.11956 0.033642032
3/20/2017 179 0.12075 0.052885747
3/21/2017 272 0.13377 0.089027895
3/22/2017 453 0.17103 0.18956972
3/23/2017 366 0.15262 0.136675605
3/24/2017 291 0.13855 0.098650205
3/25/2017 357 0.15186 0.132650864
3/26/2017 506 0.18612 0.230431598
3/27/2017 378.3 0.1575 0.145785849
3/28/2017 282 0.13898 0.095895866
3/29/2017 190 0.12585 0.058506658
3/30/2017 153 0.12353 0.04624474
3/31/2017 471 0.1811 0.208707391
4/1/2017 879 0.29607 0.636768763
4/2/2017 561 0.20515 0.281600132
4/3/2017 313 0.14809 0.11341449
4/4/2017 433 0.17481 0.185204972
4/5/2017 491 0.18958 0.227757393
4/6/2017 400.3 0.1686 0.165135951
4/7/2017 1440 0.51053 1.798797318
4/8/2017 1180 0.4095 1.182318228
4/9/2017 757 0.26705 0.494637381
4/10/2017 496 0.19464 0.236217595
4/11/2017 377 0.16661 0.153688328
4/12/2017 288 0.14849 0.104637696
4/13/2017 228 0.13857 0.077304101
4/14/2017 161 0.13144 0.05177879
4/15/2017 108 0.1335 0.035277962
4/16/2017 71.9 0.14747 0.025943648
4/17/2017 44.7 0.1839 0.020113503
4/18/2017 32.5 0.22718 0.018065581
4/19/2017 29.3 0.2466 0.01767906
4/20/2017 108 0.13623 0.035999377
4/21/2017 880 0.32092 0.690999809
4/22/2017 628 0.24156 0.371178777
4/23/2017 273 0.15227 0.101712766
4/24/2017 50.3 0.17743 0.021837027
4/25/2017 48.7 0.1812 0.02159164
4/26/2017 55 0.17116 0.023033686
4/27/2017 50.6 0.17905 0.022167837
4/28/2017 56.6 0.17027 0.023580502
4/29/2017 52.6 0.17702 0.022782771
4/30/2017 119 0.14037 0.040871421
5/1/2017 960 0.36309 0.852872268
5/2/2017 1800 0.742 3.26794608
5/3/2017 958.7 0.36545 0.8572533
5/4/2017 490 0.21259 0.254880954
5/5/2017 1210 0.46877 1.387853588
5/6/2017 1830 0.76984 3.447069457
5/7/2017 968 0.37473 0.887548904
5/8/2017 328 0.17365 0.139362877
5/9/2017 155 0.14486 0.054938734
5/10/2017 137 0.14502 0.048612386
5/11/2017 134 0.14562 0.047744604
5/12/2017 134 0.14617 0.047924933
5/13/2017 139 0.14665 0.049876428
5/14/2017 137 0.14721 0.0493465
5/15/2017 139 0.14774 0.050247142
5/16/2017 150 0.14848 0.05449513
5/17/2017 147 0.14892 0.053563486
5/18/2017 149 0.14952 0.054510985
5/19/2017 149 0.15005 0.054704209
5/20/2017 151 0.15065 0.055660173
5/21/2017 152 0.15122 0.056240775
5/22/2017 147 0.15156 0.05451304
5/23/2017 150 0.15218 0.055853104
5/24/2017 151 0.15273 0.056428664
5/25/2017 173 0.15481 0.065530516
5/26/2017 191 0.15742 0.073568474
5/27/2017 172 0.15573 0.065538908
5/28/2017 166 0.15569 0.06323642
5/29/2017 156 0.15548 0.05934684
5/30/2017 160 0.15622 0.061158255
5/31/2017 155 0.15639 0.059311533
6/1/2017 150 0.15664 0.057490013
6/2/2017 147 0.15701 0.056473294
6/3/2017 143 0.15739 0.055069565
6/4/2017 150 0.15803 0.058000171
6/5/2017 140 0.15828 0.054219131
6/6/2017 102.3 0.1628 0.040750084
6/7/2017 141 0.15916 0.054910009
6/8/2017 136 0.15962 0.053115917
6/9/2017 134 0.16009 0.0524889
6/10/2017 137 0.16044 0.053781349
6/11/2017 134 0.16091 0.052757755
6/12/2017 134 0.16131 0.052888903
6/13/2017 132 0.16176 0.052244857
6/14/2017 128 0.16234 0.05084333
6/15/2017 120 0.16337 0.047968046
6/16/2017 116 0.16422 0.046610366
6/17/2017 115 0.16473 0.046352057
6/18/2017 113 0.16539 0.045728416
6/19/2017 116 0.16528 0.046911224
6/20/2017 115 0.16576 0.04664188
6/21/2017 114 0.16623 0.046367398
6/22/2017 114 0.16655 0.046456658
6/23/2017 126 0.16553 0.051032369
6/24/2017 125 0.1659 0.050740515
6/25/2017 124 0.16626 0.050443816
6/26/2017 125 0.16645 0.050908733
6/27/2017 122 0.16698 0.049845133
6/28/2017 118 0.16768 0.048412972
6/29/2017 118 0.16792 0.048482265
6/30/2017 117 0.16828 0.048174458
7/1/2017 117 0.16851 0.048240301
7/2/2017 114 0.16915 0.047181889
7/3/2017 110 0.17005 0.045768617
7/4/2017 108 0.17065 0.045095013
7/5/2017 106 0.17127 0.044420724
7/6/2017 101 0.17273 0.042686212
7/7/2017 102 0.17261 0.043078899
7/8/2017 106 0.17175 0.044545217
7/9/2017 98.9 0.17381 0.042060025
7/10/2017 98.3 0.17413 0.041881824
7/11/2017 92.97 0.17616 0.0400727
7/12/2017 92.6 0.17641 0.039969863
7/13/2017 100 0.1739 0.042549852
7/14/2017 91 0.17725 0.039466272
7/15/2017 87.6 0.17888 0.038341082
7/16/2017 90.5 0.17759 0.039324713
7/17/2017 93.5 0.17638 0.040351476
7/18/2017 89.1 0.17829 0.038868982
7/19/2017 85.9 0.17989 0.037809302
7/20/2017 88.2 0.17874 0.038573479
7/21/2017 82.7 0.18168 0.036763013
7/22/2017 81 0.1827 0.036209459
7/23/2017 78.4 0.1844 0.03537329
7/24/2017 71.9 0.18952 0.033341291
7/25/2017 72.7 0.18875 0.033575295
7/26/2017 75.2 0.18661 0.034336121
7/27/2017 74.8 0.18684 0.034195576
7/28/2017 73 0.18824 0.033622751
7/29/2017 64.5 0.19682 0.031061857
7/30/2017 66 0.19493 0.031479012
7/31/2017 63.9 0.19728 0.030844831
8/1/2017 61.9 0.19969 0.030244432
8/2/2017 55.7 0.20907 0.028493473
8/3/2017 51.7 0.21661 0.02740107
8/4/2017 51.2 0.21746 0.027242554
8/5/2017 54.6 0.21043 0.028112455
8/6/2017 53.1 0.21305 0.027680538
8/7/2017 49.3 0.22103 0.026662239
8/8/2017 45.8 0.22985 0.025757782
8/9/2017 45.5 0.2304 0.025650294
8/10/2017 46.5 0.22728 0.025859055
8/11/2017 40 0.24823 0.024294767
8/12/2017 39.3 0.25065 0.024102314
8/13/2017 38.5 0.25361 0.023890518
8/14/2017 37.3 0.25852 0.023593993
8/15/2017 33.5 0.278 0.022787048
8/16/2017 34.1 0.27401 0.022862265
8/17/2017 32.1 0.28575 0.022443457
8/18/2017 30.7 0.29489 0.022151181
8/19/2017 31.3 0.29005 0.022213433
8/20/2017 29.6 0.30207 0.021877504
8/21/2017 28.2 0.31318 0.021609345
8/22/2017 27 0.32371 0.021385448
8/23/2017 30.4 0.29404 0.021871495
8/24/2017 28.4 0.30937 0.021497849
8/25/2017 25 0.34295 0.020978252
8/26/2017 23.5 0.36106 0.020760878
8/27/2017 22.2 0.37908 0.020591231
8/28/2017 21 0.39805 0.020452924
8/29/2017 20.9 0.39882 0.020394905
8/30/2017 19.3 0.4293 0.020272937
8/31/2017 19.6 0.42179 0.020227901
9/1/2017 18.6 0.4428 0.020152041
9/2/2017 20.2 0.40752 0.020141823
9/3/2017 22.2 0.37214 0.020214258
9/4/2017 22.1 0.37262 0.020149158
9/5/2017 25.5 0.32757 0.020438206
9/6/2017 53.73 0.19834 0.026075078
9/7/2017 27.7 0.30407 0.020608758
9/8/2017 24.6 0.33477 0.020150235
9/9/2017 21.4 0.3781 0.019797891
9/10/2017 18.8 0.4267 0.019628132
9/11/2017 18 0.44416 0.019561872
9/12/2017 17.6 0.45291 0.019503971
9/13/2017 17.5 0.45405 0.019441967
9/14/2017 16.8 0.47195 0.01940009
9/15/2017 16.6 0.47625 0.019343789
9/16/2017 16.7 0.47169 0.019273989
9/17/2017 16.7 0.47007 0.019207794
9/18/2017 16.6 0.4714 0.019146797
9/19/2017 16.6 0.46975 0.019079779
9/20/2017 15.8 0.49307 0.01906181
9/21/2017 15.7 0.49465 0.019001861
9/22/2017 14.9 0.52146 0.019011034
9/23/2017 14.7 0.5273 0.018965905
9/24/2017 14.4 0.53741 0.018935061
9/25/2017 15.1 0.50832 0.018780736
9/26/2017 15.7 0.48564 0.018655744
9/27/2017 14.8 0.51567 0.018673772
9/28/2017 23.3 0.32757 0.01867491
9/29/2017 16 0.47061 0.018423817
9/30/2017 27.7 0.2807 0.019024824
10/1/2017 15.1 0.49687 0.018357697
10/2/2017 14 0.53787 0.018424844
10/3/2017 13 0.58267 0.0185338
10/4/2017 13.7 0.54678 0.0183287
10/5/2017 49.6 0.18646 0.022629024
10/6/2017 13.3 0.56099 0.018255983
10/7/2017 15 0.48877 0.017938837
10/8/2017 14.1 0.5211 0.017977887
10/9/2017 111 0.14122 0.038354618
10/10/2017 194 0.14246 0.067622799
10/11/2017 120 0.139 0.040812624
10/12/2017 127 0.13793 0.042860865
10/13/2017 109 0.1393 0.037151477
10/14/2017 93 0.14255 0.032437595
10/15/2017 77.4 0.14886 0.028191452
10/16/2017 67.9 0.15496 0.025744701
10/17/2017 64.7 0.15721 0.024887594
10/18/2017 65.6 0.15573 0.024996235
10/19/2017 66 0.15474 0.024988777
10/20/2017 64.5 0.1555 0.024540792
10/21/2017 61.8 0.15759 0.023829537
10/22/2017 60 0.15894 0.023333664
10/23/2017 59.4 0.15899 0.023107594
10/24/2017 68.3 0.1497 0.025017331
10/25/2017 61.5 0.15537 0.023379798
10/26/2017 60.7 0.15561 0.023111315
10/27/2017 59.6 0.15621 0.022779992
10/28/2017 59.3 0.15593 0.022624701
10/29/2017 63.7 0.15071 0.023489835
10/30/2017 68.6 0.1459 0.024489385
10/31/2017 68.4 0.14547 0.024346022
11/1/2017 65.6 0.1472 0.023627084
11/2/2017 72.4 0.14147 0.025061173
11/3/2017 91.6 0.13199 0.029582507
11/4/2017 95.3 0.13039 0.030404345
11/5/2017 117 0.12606 0.036087902
11/6/2017 203 0.12897 0.064059451
11/7/2017 197 0.12777 0.061587644
11/8/2017 181 0.12565 0.055646716
11/9/2017 128 0.12336 0.038635168
11/10/2017 92 0.12836 0.028894555
11/11/2017 75.5 0.13479 0.024900215
11/12/2017 68.8 0.1386 0.023331902
11/13/2017 65.9 0.14033 0.022627387
11/14/2017 68 0.13817 0.022989056
11/15/2017 68.9 0.13701 0.023097765
11/16/2017 59.3 0.14495 0.021031555
11/17/2017 54.2 0.15053 0.019962771
11/18/2017 54.4 0.14973 0.019929949
11/19/2017 187 0.12126 0.055482707
11/20/2017 244 0.12804 0.076442338
11/21/2017 206 0.12247 0.061729877
11/22/2017 147 0.11755 0.042280337
11/23/2017 108 0.11916 0.031488554
11/24/2017 93.6 0.1217 0.027871792
11/25/2017 74.4 0.12891 0.023467024
11/26/2017 62 0.13743 0.020848351
11/27/2017 54.5 0.14512 0.019351839
11/28/2017 50.5 0.15025 0.018565401
11/29/2017 48.4 0.15318 0.01814036
11/30/2017 48 0.15339 0.018015103
12/1/2017 46.6 0.15543 0.017722265
12/2/2017 48.6 0.15144 0.018008409
12/3/2017 49.2 0.15001 0.018058588
12/4/2017 37.6 0.17553 0.016148704
12/5/2017 30.9 0.20109 0.015203635
12/6/2017 33.03 0.19089 0.015427311
12/7/2017 31.6 0.19663 0.015203211
12/8/2017 53.1 0.14228 0.01848574
12/9/2017 71 0.12564 0.021826533
12/10/2017 52.4 0.14247 0.018266409
12/11/2017 51.6 0.14321 0.018080961
12/12/2017 51 0.14371 0.017933111
12/13/2017 43.2 0.15711 0.016606804
12/14/2017 47.3 0.14884 0.017225795
12/15/2017 56.4 0.13588 0.018751375
12/16/2017 51 0.14236 0.017764649
12/17/2017 48.9 0.1452 0.017372965
12/18/2017 48.4 0.14568 0.017252171
12/19/2017 102 0.11195 0.027939765
12/20/2017 178 0.11053 0.048139175
12/21/2017 179 0.11039 0.048348303
12/22/2017 114 0.10966 0.030588034
12/23/2017 84.9 0.11544 0.023980734
12/24/2017 74.8 0.11951 0.021872797
12/25/2017 77.8 0.11787 0.022437856
12/26/2017 55.8 0.13365 0.018247427
12/27/2017 52.1 0.13793 0.017583079
12/28/2017 51 0.13921 0.01737157
12/29/2017 50.2 0.14014 0.017213307
12/30/2017 49.7 0.14068 0.017107526
12/31/2017 49.1 0.14139 0.016986295
1/1/2018 47.6 0.14359 0.016723594
1/2/2018 45.9 0.14633 0.016434047
1/3/2018 44.3 0.14915 0.016166852
1/4/2018 42.7 0.15225 0.01590683
1/5/2018 41.5 0.15474 0.01571264
1/6/2018 41.4 0.15483 0.015683895
1/7/2018 41.1 0.15538 0.015625554
1/8/2018 41.1 0.15526 0.015613486
1/9/2018 41.4 0.15445 0.015645402
1/10/2018 42 0.15301 0.015724164
1/11/2018 116.3 0.1069 0.030419768
1/12/2018 785 0.22746 0.436891065
1/13/2018 745 0.21729 0.396090553
1/14/2018 421 0.14473 0.149086778
1/15/2018 204 0.10976 0.054786397
1/16/2018 127 0.10602 0.032945036
1/17/2018 82.8 0.11343 0.022980355
1/18/2018 98.4 0.10914 0.026277105
1/19/2018 105 0.10799 0.027744143
1/20/2018 98.1 0.10921 0.026213794
1/21/2018 111 0.10722 0.029120394
1/22/2018 178 0.10741 0.04678032
1/23/2018 449 0.15031 0.16513255
1/24/2018 415 0.14366 0.145875525
1/25/2018 231 0.11304 0.063891429
1/26/2018 157 0.10634 0.040850256
1/27/2018 113 0.10725 0.029653381
1/28/2018 140 0.10609 0.036341342
1/29/2018 140 0.10616 0.03636532
1/30/2018 98.9 0.10954 0.026507422
1/31/2018 86.9 0.11264 0.023950296
2/1/2018 103 0.10899 0.027467703
2/2/2018 111 0.10798 0.029326807
2/3/2018 87.8 0.11269 0.024209085
2/4/2018 83.5 0.11423 0.02333808
2/5/2018 502.5 0.163 0.200411271
2/6/2018 85.7 0.11375 0.023852324
2/7/2018 75.1 0.11822 0.021723478
2/8/2018 74.6 0.11863 0.021653686
2/9/2018 70.7 0.12094 0.020921261
2/10/2018 72.1 0.12032 0.021226166
2/11/2018 72.9 0.12006 0.021415309
2/12/2018 82.1 0.11603 0.023308371
2/13/2018 84.8 0.11525 0.023913066
2/14/2018 89.3 0.11402 0.024913283
2/15/2018 247 0.11804 0.071338607
2/16/2018 817 0.24226 0.484286364
2/17/2018 518 0.16958 0.214932882
2/18/2018 304 0.12762 0.094927227
2/19/2018 186 0.11175 0.050857961
2/20/2018 747 0.22578 0.412671562
2/21/2018 824 0.24669 0.4973673
2/22/2018 539 0.17612 0.232271494
2/23/2018 303 0.12885 0.095526865
2/24/2018 246 0.12018 0.07233788
2/25/2018 275 0.12485 0.08400782
2/26/2018 295 0.12844 0.092708763
2/27/2018 218 0.11732 0.06257877
2/28/2018 134 0.11179 0.036652721
3/1/2018 113 0.11332 0.031331665
3/2/2018 112 0.11373 0.031166751
3/3/2018 125 0.11299 0.034557992
3/4/2018 140 0.11295 0.038691248
3/5/2018 138 0.11328 0.038249944
3/6/2018 130 0.11375 0.036182055
3/7/2018 125 0.11429 0.034955597
3/8/2018 125.3 0.11464 0.035146794
3/9/2018 123 0.11509 0.034637072
3/10/2018 127 0.11524 0.035810092
3/11/2018 126 0.11564 0.035651442
3/12/2018 139 0.1157 0.039350172
3/13/2018 118 0.11691 0.033754536
3/14/2018 141 0.11645 0.04017511
3/15/2018 150 0.11699 0.04293767
3/16/2018 194 0.12055 0.057222578
3/17/2018 161 0.11824 0.046578851
3/18/2018 161 0.11864 0.046736425
3/19/2018 176 0.12008 0.051710867
3/20/2018 156 0.11922 0.045506369
3/21/2018 129 0.11944 0.037699707
3/22/2018 113 0.12104 0.033466156
3/23/2018 104 0.12279 0.031246027
3/24/2018 87.2 0.12754 0.027212057
3/25/2018 78.2 0.13179 0.025216667
3/26/2018 72.8 0.13528 0.024097026
3/27/2018 70.5 0.13726 0.023677268
3/28/2018 86.6 0.12965 0.027471912
3/29/2018 107 0.12502 0.032731186
3/30/2018 456 0.17685 0.19731876
3/31/2018 343 0.1524 0.127902066
4/1/2018 263 0.13775 0.088643282
4/2/2018 184 0.12717 0.057253358
4/3/2018 135 0.1252 0.041355814
4/4/2018 329 0.15188 0.122262975
4/5/2018 305.3 0.14775 0.110370438
4/6/2018 221 0.13374 0.072318942
4/7/2018 169 0.12835 0.053073906
4/8/2018 141 0.12765 0.044039097
4/9/2018 108 0.13033 0.034440276
4/10/2018 88 0.13585 0.029251005
4/11/2018 75.1 0.14249 0.026183204
4/12/2018 69.6 0.14675 0.024991126
4/13/2018 80.7 0.1406 0.02776242
4/14/2018 81.7 0.14069 0.028124432
4/15/2018 88.8 0.13832 0.030053594
4/16/2018 1000 0.35597 0.870987396
4/17/2018 1670 0.63562 2.597242477
4/18/2018 936 0.33624 0.770058462
4/19/2018 459 0.19217 0.215822514
4/20/2018 271 0.15005 0.099495574
4/21/2018 173 0.13611 0.057614873
4/22/2018 128 0.13531 0.042377793
4/23/2018 107 0.13807 0.036147775
4/24/2018 94.1 0.14167 0.03261865
4/25/2018 96.9 0.14143 0.033532335
4/26/2018 118 0.13824 0.039912985
4/27/2018 106 0.1405 0.036440192
4/28/2018 94.3 0.14391 0.033204821
4/29/2018 96.9 0.14373 0.034077653
4/30/2018 86.8 0.14776 0.0313816
5/1/2018 71.6 0.15691 0.027489201
5/2/2018 63.7 0.16448 0.025636044
5/3/2018 61.6 0.1674 0.02523101
5/4/2018 95.3 0.14708 0.03429612
5/5/2018 114 0.14375 0.040096935
5/6/2018 99.6 0.14703 0.035831399
5/7/2018 88.9 0.15103 0.032852124
5/8/2018 89.2 0.1515 0.033065566
5/9/2018 94.2 0.15031 0.034644735
5/10/2018 98.6 0.14958 0.036086845
5/11/2018 103 0.14906 0.037566161
5/12/2018 90.4 0.15336 0.033921809
5/13/2018 79.6 0.15901 0.030969627
5/14/2018 77.6 0.1608 0.030531366
5/15/2018 113 0.14946 0.041323956
5/16/2018 126 0.14869 0.045840651
5/17/2018 113 0.15055 0.041625329
5/18/2018 105 0.15251 0.039181954
5/19/2018 106 0.15285 0.039643298
5/20/2018 119 0.15142 0.04408884
5/21/2018 113 0.1527 0.042219779
5/22/2018 143 0.15148 0.053001701
5/23/2018 162 0.15284 0.060582964
5/24/2018 123 0.15314 0.046088463
5/25/2018 109 0.15545 0.041458702
5/26/2018 101 0.15772 0.038976839
5/27/2018 95.1 0.15998 0.037225855
5/28/2018 91.4 0.16183 0.03619126
5/29/2018 84.1 0.1656 0.034076486
5/30/2018 82.7 0.16686 0.033764181
5/31/2018 76.8 0.17097 0.032127698
6/1/2018 73.6 0.17382 0.031302284
6/2/2018 70.4 0.17698 0.03048564
6/3/2018 69.6 0.17822 0.030350381
6/4/2018 66.4 0.18186 0.029546343
6/5/2018 64.08 0.18492 0.028993781
6/6/2018 67.6 0.18168 0.030050541
6/7/2018 63.9 0.18617 0.029107776
6/8/2018 61.9 0.1891 0.028640504
6/9/2018 60.9 0.19091 0.028447522
6/10/2018 59.8 0.1929 0.028224866
6/11/2018 58.9 0.19468 0.028056604
6/12/2018 57.7 0.19696 0.027806884
6/13/2018 58.7 0.19594 0.028142306
6/14/2018 59.6 0.19511 0.028452751
6/15/2018 58.7 0.19688 0.028277315
6/16/2018 56.6 0.20059 0.027779484
6/17/2018 57.1 0.20022 0.027973193
6/18/2018 65.4 0.18951 0.030325527
6/19/2018 66.5 0.18871 0.030705419
6/20/2018 61.8 0.19468 0.029437999
6/21/2018 59 0.19897 0.028723548
6/22/2018 62.7 0.19428 0.029805342
