"Date","JulianDate","I_Index","J_Index","K_Index","TP","WaterDepth","Modeled_TP"
2018-08-15,1534291200,221,127,1,5,32.977,4.3884256228921
2018-08-15,1534291200,221,127,3,6.2,32.977,4.82960194858606
2018-08-15,1534291200,221,127,5,5.4,32.977,5.01038994116243
2018-08-15,1534291200,221,127,7,4.5,32.977,4.9732602747099
2018-08-15,1534291200,221,127,10,4.3,32.977,5.13386248712777
2018-07-25,1532476800,52,67,2,12.1,11.713,7.01641101841233
2018-07-25,1532476800,52,67,10,12.7,11.713,7.41938765713712
2018-07-25,1532476800,55,77,2,2.54,84.228,6.46283706373652
2018-07-25,1532476800,55,77,4,6.23,84.228,6.73961039865389
2018-07-25,1532476800,55,77,10,0.61,84.228,7.16276554157957
2018-05-24,1527120000,181,38,2,4.65,35.38,6.74822649671114
2018-05-24,1527120000,181,38,4,4.55,35.38,6.99820429872489
2018-05-24,1527120000,181,38,10,3.23,35.38,7.5346988523961
2018-06-20,1529452800,181,38,4,2.71,35.38,6.59588977214298
2018-06-20,1529452800,181,38,10,6.42,35.38,7.27519636711804
2018-05-24,1527120000,181,58,1,6.69,84.878,5.97729422224802
2018-05-24,1527120000,181,58,2,3.65,84.878,6.25776692686486
2018-05-24,1527120000,181,58,10,2.23,84.878,6.41481074126204
2018-06-20,1529452800,181,58,2,2.62,84.878,6.23048345005373
2018-06-20,1529452800,181,58,1,4.88,84.878,5.99677332502324
2018-06-20,1529452800,181,58,10,3.66,84.878,6.47358547212207
2018-06-19,1529366400,96,67,3,8.84,30.324,7.18031378710293
2018-06-19,1529366400,96,67,9,8.56,30.324,7.13216104486492
2018-06-19,1529366400,96,67,9,8.73,30.324,7.13216104486492
2018-07-27,1532649600,96,67,2,12,30.324,6.87171268509701
2018-07-27,1532649600,96,67,10,15.1,30.324,7.5006873885286
2018-07-25,1532476800,58,83,1,3.26,107.756,6.03209582550335
2018-07-25,1532476800,58,83,2,0.61,107.756,6.4421792558278
2018-07-25,1532476800,58,83,10,2.8,107.756,7.42618431104347
2018-05-22,1526947200,148,61,3,2.44,21.032,7.22972117728204
2018-05-22,1526947200,148,61,8,3.62,21.032,7.32076341591892
2018-05-22,1526947200,148,61,8,1.63,21.032,7.32076341591892
2018-09-27,1538006400,148,61,3,6.02,21.032,6.40829557596589
2018-09-27,1538006400,148,61,8,5.1,21.032,6.49611865810584
2018-05-21,1526860800,97,79,1,7.54,141.192,6.23053847448318
2018-05-21,1526860800,97,79,6,5.96,141.192,6.60034356769756
2018-05-21,1526860800,97,79,10,5.47,141.192,6.37133371128584
