FID_LOLA20,Date,Lat,Long,I,J,Depth_m,TP_ug_L,Site,Sta_depth_,Field10,Field11,FID_EFDC,GRIDNO,IJ_VALUE,I_Value,J_Value,BedElev,I_Parent,J_Parent,Area,Mask,WSElev,ZRough,Sim_Result,Sim_Dir,Map_Value,Dry_Flag,Grid_Label,I_J_index,sig_thick,I_index,J_Index,I_J_inde_1,Water_Dept,Number_Lay,Sig_layer-K,
180,7/21/2013,43.59720000000,-77.44000000000,,,5.00000000000,6.20400000000,716,156.00000000000,,,9322,8.67900000000e+003,"(179,89)",179,89,-1.52685e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.841982,,4.841982,0,,179-89,15.28770000000,179,89,179-89,152.87700000000,10,1,
181,7/21/2013,43.59720000000,-77.44000000000,,,100.00000000000,3.91700000000,716,156.00000000000,,,9322,8.67900000000e+003,"(179,89)",179,89,-1.52685e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.841982,,4.841982,0,,179-89,15.28770000000,179,89,179-89,152.87700000000,10,7,
182,7/21/2013,43.59720000000,-77.44000000000,,,20.00000000000,7.59200000000,716,156.00000000000,,,9322,8.67900000000e+003,"(179,89)",179,89,-1.52685e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.841982,,4.841982,0,,179-89,15.28770000000,179,89,179-89,152.87700000000,10,2,
183,7/21/2013,43.59720000000,-77.44000000000,,,145.00000000000,5.67300000000,716,156.00000000000,,,9322,8.67900000000e+003,"(179,89)",179,89,-1.52685e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.841982,,4.841982,0,,179-89,15.28770000000,179,89,179-89,152.87700000000,10,10,
265,9/13/2013,43.59720000000,-77.44000000000,,,5.00000000000,7.06300000000,716,156.00000000000,,,9322,8.67900000000e+003,"(179,89)",179,89,-1.52685e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.841982,,4.841982,0,,179-89,15.28770000000,179,89,179-89,152.87700000000,10,1,
266,9/13/2013,43.59720000000,-77.44000000000,,,95.00000000000,3.59700000000,716,156.00000000000,,,9322,8.67900000000e+003,"(179,89)",179,89,-1.52685e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.841982,,4.841982,0,,179-89,15.28770000000,179,89,179-89,152.87700000000,10,7,
267,9/13/2013,43.59720000000,-77.44000000000,,,35.00000000000,3.60000000000,716,156.00000000000,,,9322,8.67900000000e+003,"(179,89)",179,89,-1.52685e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.841982,,4.841982,0,,179-89,15.28770000000,179,89,179-89,152.87700000000,10,3,
268,9/13/2013,43.59720000000,-77.44000000000,,,149.00000000000,5.48400000000,716,156.00000000000,,,9322,8.67900000000e+003,"(179,89)",179,89,-1.52685e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.841982,,4.841982,0,,179-89,15.28770000000,179,89,179-89,152.87700000000,10,10,
67,5/23/2013,43.63560000000,-76.96940000000,,,152.00000000000,4.33300000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,10,
68,5/23/2013,43.63560000000,-76.96940000000,,,5.00000000000,3.86400000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,1,
69,5/23/2013,43.63560000000,-76.96940000000,,,80.00000000000,4.20000000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,6,
70,5/23/2013,43.63560000000,-76.96940000000,,,15.00000000000,4.29700000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,2,
99,7/9/2013,43.63560000000,-76.96940000000,,,0.00000000000,0.00000000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,1,
100,7/9/2013,43.63560000000,-76.96940000000,,,0.00000000000,7.98500000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,1,
176,7/21/2013,43.63560000000,-76.96940000000,,,5.00000000000,8.08700000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,1,
177,7/21/2013,43.63560000000,-76.96940000000,,,85.00000000000,4.80000000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,6,
178,7/21/2013,43.63560000000,-76.96940000000,,,20.00000000000,6.31200000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,2,
179,7/21/2013,43.63560000000,-76.96940000000,,,152.00000000000,5.63900000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,10,
257,9/12/2013,43.63560000000,-76.96940000000,,,5.00000000000,5.38400000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,1,
258,9/12/2013,43.63560000000,-76.96940000000,,,90.00000000000,2.59000000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,7,
259,9/12/2013,43.63560000000,-76.96940000000,,,30.00000000000,4.11000000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,3,
260,9/12/2013,43.63560000000,-76.96940000000,,,150.00000000000,4.94700000000,715,153.50000000000,,,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,10,
114,7/19/2013,43.69000000000,-78.83000000000,,,112.00000000000,4.66600000000,27,0.00000000000,,,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,10,
115,7/19/2013,43.69000000000,-78.83000000000,,,5.00000000000,8.39600000000,27,0.00000000000,,,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,1,
116,7/19/2013,43.69000000000,-78.83000000000,,,80.00000000000,4.88100000000,27,0.00000000000,,,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,8,
117,7/19/2013,43.69000000000,-78.83000000000,,,20.00000000000,7.35800000000,27,0.00000000000,,,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,2,
196,9/10/2013,43.69000000000,-78.83000000000,,,5.00000000000,5.91000000000,27,0.00000000000,,,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,1,
197,9/10/2013,43.69000000000,-78.83000000000,,,65.00000000000,1.93900000000,27,0.00000000000,,,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,7,
198,9/10/2013,43.69000000000,-78.83000000000,,,20.00000000000,5.36800000000,27,0.00000000000,,,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,2,
199,9/10/2013,43.69000000000,-78.83000000000,,,111.00000000000,3.78400000000,27,0.00000000000,,,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,10,
33,5/21/2013,43.71500000000,-78.02640000000,,,132.00000000000,5.81400000000,41,128.90000000000,,,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,10,
34,5/21/2013,43.71500000000,-78.02640000000,,,5.00000000000,5.94000000000,41,128.90000000000,,,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,1,
35,5/21/2013,43.71500000000,-78.02640000000,,,90.00000000000,5.13400000000,41,128.90000000000,,,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,7,
36,5/21/2013,43.71500000000,-78.02640000000,,,45.00000000000,5.91700000000,41,128.90000000000,,,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,4,
147,7/20/2013,43.71500000000,-78.02640000000,,,5.00000000000,2.28800000000,41,128.90000000000,,,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,1,
148,7/20/2013,43.71500000000,-78.02640000000,,,90.00000000000,2.61000000000,41,128.90000000000,,,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,7,
149,7/20/2013,43.71500000000,-78.02640000000,,,21.00000000000,4.20000000000,41,128.90000000000,,,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,2,
150,7/20/2013,43.71500000000,-78.02640000000,,,127.00000000000,2.81500000000,41,128.90000000000,,,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,10,
228,9/11/2013,43.71500000000,-78.02640000000,,,5.00000000000,6.18800000000,41,128.90000000000,,,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,1,
229,9/11/2013,43.71500000000,-78.02640000000,,,70.00000000000,3.75200000000,41,128.90000000000,,,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,6,
230,9/11/2013,43.71500000000,-78.02640000000,,,25.00000000000,3.78400000000,41,128.90000000000,,,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,2,
231,9/11/2013,43.71500000000,-78.02640000000,,,127.00000000000,5.30000000000,41,128.90000000000,,,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,10,
118,7/19/2013,43.77500000000,-78.85330000000,,,59.00000000000,3.90700000000,28,61.00000000000,,,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,10,
119,7/19/2013,43.77500000000,-78.85330000000,,,5.00000000000,10.36700000000,28,61.00000000000,,,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,1,
120,7/19/2013,43.77500000000,-78.85330000000,,,40.00000000000,4.50500000000,28,61.00000000000,,,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,7,
121,7/19/2013,43.77500000000,-78.85330000000,,,20.00000000000,6.57200000000,28,61.00000000000,,,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,4,
200,9/10/2013,43.77500000000,-78.85330000000,,,5.00000000000,5.38400000000,28,61.00000000000,,,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,1,
201,9/10/2013,43.77500000000,-78.85330000000,,,41.00000000000,2.76000000000,28,61.00000000000,,,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,7,
202,9/10/2013,43.77500000000,-78.85330000000,,,16.00000000000,5.62400000000,28,61.00000000000,,,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,3,
203,9/10/2013,43.77500000000,-78.85330000000,,,60.00000000000,2.77800000000,28,61.00000000000,,,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,10,
63,5/23/2013,43.73110000000,-77.01580000000,,,86.00000000000,4.06500000000,63,87.50000000000,,,11594,1.11340000000e+004,"(207,100)",207,100,-8.93758e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.161365,,5.161365,0,,207-100,8.95680000000,207,100,207-100,89.56800000000,10,10,
64,5/23/2013,43.73110000000,-77.01580000000,,,5.00000000000,5.29600000000,63,87.50000000000,,,11594,1.11340000000e+004,"(207,100)",207,100,-8.93758e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.161365,,5.161365,0,,207-100,8.95680000000,207,100,207-100,89.56800000000,10,1,
65,5/23/2013,43.73110000000,-77.01580000000,,,60.00000000000,3.77500000000,63,87.50000000000,,,11594,1.11340000000e+004,"(207,100)",207,100,-8.93758e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.161365,,5.161365,0,,207-100,8.95680000000,207,100,207-100,89.56800000000,10,7,
66,5/23/2013,43.73110000000,-77.01580000000,,,30.00000000000,4.26200000000,63,87.50000000000,,,11594,1.11340000000e+004,"(207,100)",207,100,-8.93758e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.161365,,5.161365,0,,207-100,8.95680000000,207,100,207-100,89.56800000000,10,4,
172,7/21/2013,43.73110000000,-77.01580000000,,,5.00000000000,5.38300000000,63,87.50000000000,,,11594,1.11340000000e+004,"(207,100)",207,100,-8.93758e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.161365,,5.161365,0,,207-100,8.95680000000,207,100,207-100,89.56800000000,10,1,
173,7/21/2013,43.73110000000,-77.01580000000,,,55.00000000000,3.14300000000,63,87.50000000000,,,11594,1.11340000000e+004,"(207,100)",207,100,-8.93758e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.161365,,5.161365,0,,207-100,8.95680000000,207,100,207-100,89.56800000000,10,7,
174,7/21/2013,43.73110000000,-77.01580000000,,,18.00000000000,5.69400000000,63,87.50000000000,,,11594,1.11340000000e+004,"(207,100)",207,100,-8.93758e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.161365,,5.161365,0,,207-100,8.95680000000,207,100,207-100,89.56800000000,10,3,
175,7/21/2013,43.73110000000,-77.01580000000,,,85.00000000000,3.54700000000,63,87.50000000000,,,11594,1.11340000000e+004,"(207,100)",207,100,-8.93758e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.161365,,5.161365,0,,207-100,8.95680000000,207,100,207-100,89.56800000000,10,10,
243,9/12/2013,43.73110000000,-77.01580000000,,,5.00000000000,4.91300000000,63,87.50000000000,,,11594,1.11340000000e+004,"(207,100)",207,100,-8.93758e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.161365,,5.161365,0,,207-100,8.95680000000,207,100,207-100,89.56800000000,10,1,
244,9/12/2013,43.73110000000,-77.01580000000,,,60.00000000000,2.79200000000,63,87.50000000000,,,11594,1.11340000000e+004,"(207,100)",207,100,-8.93758e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.161365,,5.161365,0,,207-100,8.95680000000,207,100,207-100,89.56800000000,10,7,
245,9/12/2013,43.73110000000,-77.01580000000,,,32.00000000000,5.51400000000,63,87.50000000000,,,11594,1.11340000000e+004,"(207,100)",207,100,-8.93758e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.161365,,5.161365,0,,207-100,8.95680000000,207,100,207-100,89.56800000000,10,4,
246,9/12/2013,43.73110000000,-77.01580000000,,,86.00000000000,4.17200000000,63,87.50000000000,,,11594,1.11340000000e+004,"(207,100)",207,100,-8.93758e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.161365,,5.161365,0,,207-100,8.95680000000,207,100,207-100,89.56800000000,10,10,
157,7/21/2013,43.77060000000,-77.43830000000,,,5.00000000000,8.11100000000,49,49.50000000000,,,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,1,
158,7/21/2013,43.77060000000,-77.43830000000,,,38.00000000000,2.74500000000,49,49.50000000000,,,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,8,
159,7/21/2013,43.77060000000,-77.43830000000,,,22.00000000000,4.93500000000,49,49.50000000000,,,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,5,
160,7/21/2013,43.77060000000,-77.43830000000,,,45.00000000000,3.37300000000,49,49.50000000000,,,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,9,
236,9/12/2013,43.77060000000,-77.43830000000,,,5.00000000000,5.98900000000,49,49.50000000000,,,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,1,
237,9/12/2013,43.77060000000,-77.43830000000,,,40.00000000000,2.61800000000,49,49.50000000000,,,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,8,
238,9/12/2013,43.77060000000,-77.43830000000,,,26.00000000000,3.13200000000,49,49.50000000000,,,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,6,
239,9/12/2013,43.77060000000,-77.43830000000,,,45.70000000000,3.46900000000,49,49.50000000000,,,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,9,
105,7/11/2013,43.74970000000,-76.51860000000,,,0.00000000000,10.02700000000,74,67.60000000000,,,13066,1.07420000000e+004,"(233,98)",233,98,-6.37117e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.402695,,5.402695,0,,233-98,6.39040000000,233,98,233-98,63.90400000000,10,1,
106,7/11/2013,43.74970000000,-76.51860000000,,,0.00000000000,3.23100000000,74,67.60000000000,,,13066,1.07420000000e+004,"(233,98)",233,98,-6.37117e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.402695,,5.402695,0,,233-98,6.39040000000,233,98,233-98,63.90400000000,10,1,
107,7/11/2013,43.74970000000,-76.51860000000,,,0.00000000000,9.93100000000,74,67.60000000000,,,13066,1.07420000000e+004,"(233,98)",233,98,-6.37117e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.402695,,5.402695,0,,233-98,6.39040000000,233,98,233-98,63.90400000000,10,1,
122,7/19/2013,43.81830000000,-78.87000000000,,,29.00000000000,5.20000000000,29,30.00000000000,,,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,10,
123,7/19/2013,43.81830000000,-78.87000000000,,,5.00000000000,9.14300000000,29,30.00000000000,,,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,2,
124,7/19/2013,43.81830000000,-78.87000000000,,,16.00000000000,7.03600000000,29,30.00000000000,,,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,6,
204,9/10/2013,43.81830000000,-78.87000000000,,,5.00000000000,5.48600000000,29,30.00000000000,,,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,2,
205,9/10/2013,43.81830000000,-78.87000000000,,,15.00000000000,3.72600000000,29,30.00000000000,,,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,5,
206,9/10/2013,43.81830000000,-78.87000000000,,,28.50000000000,3.79800000000,29,30.00000000000,,,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,10,
37,5/21/2013,43.84080000000,-78.03810000000,,,63.00000000000,5.50200000000,42,65.60000000000,,,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,10,
38,5/21/2013,43.84080000000,-78.03810000000,,,5.00000000000,6.99500000000,42,65.60000000000,,,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,1,
39,5/21/2013,43.84080000000,-78.03810000000,,,45.00000000000,6.33700000000,42,65.60000000000,,,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,7,
40,5/21/2013,43.84080000000,-78.03810000000,,,30.00000000000,5.34800000000,42,65.60000000000,,,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,5,
