"t","TP_conc","TP_conc_ug_L","mass_settled_kg"
1840,5.64275614094015e-06,5.64275614094015,8500.3096891357
1841,5.64271213894752e-06,5.64271213894752,8500.24340405179
1842,5.64266819620329e-06,5.64266819620329,8500.17720822032
1843,5.64262431262769e-06,5.64262431262769,8500.11110152112
1844,5.64258048814104e-06,5.64258048814104,8500.04508383416
1845,5.64253672266378e-06,5.64253672266378,8499.9791550396
1846,5.64249301611647e-06,5.64249301611647,8499.91331501775
1847,5.64244936841973e-06,5.64244936841973,8499.84756364906
1848,5.64240577949434e-06,5.64240577949434,8499.78190081417
1849,5.64236224926117e-06,5.64236224926117,8499.71632639387
1850,5.64231877764117e-06,5.64231877764117,8499.6508402691
1851,5.64227536455543e-06,5.64227536455543,8499.58544232098
1852,5.64223200992514e-06,5.64223200992514,8499.52013243079
1853,5.64218871367158e-06,5.64218871367158,8499.45491047995
1854,5.64214547571614e-06,5.64214547571614,8499.38977635004
1855,5.64210229598034e-06,5.64210229598034,8499.32472992283
1856,5.64205917438578e-06,5.64205917438578,8499.25977108021
1857,5.64201611085417e-06,5.64201611085417,8499.19489970426
1858,5.64197310530733e-06,5.64197310530733,8499.13011567721
1859,5.64193015766718e-06,5.64193015766718,8499.06541888144
1860,5.64188726785576e-06,5.64188726785576,8499.00080919948
1861,5.64184443579519e-06,5.64184443579519,8498.93628651406
1862,5.64180166140773e-06,5.64180166140773,8498.87185070801
1863,5.6417589446157e-06,5.6417589446157,8498.80750166437
1864,5.64171628534156e-06,5.64171628534156,8498.7432392663
1865,5.64167368350785e-06,5.64167368350785,8498.67906339715
1866,5.64163113903725e-06,5.64163113903725,8498.61497394039
1867,5.64158865185251e-06,5.64158865185251,8498.55097077968
1868,5.64154622187648e-06,5.64154622187648,8498.48705379881
1869,5.64150384903215e-06,5.64150384903215,8498.42322288175
1870,5.64146153324259e-06,5.64146153324259,8498.35947791261
1871,5.64141927443096e-06,5.64141927443096,8498.29581877567
1872,5.64137707252056e-06,5.64137707252056,8498.23224535535
1873,5.64133492743475e-06,5.64133492743475,8498.16875753623
1874,5.64129283909704e-06,5.64129283909704,8498.10535520306
1875,5.64125080743101e-06,5.64125080743101,8498.04203824073
1876,5.64120883236034e-06,5.64120883236034,8497.97880653427
1877,5.64116691380884e-06,5.64116691380884,8497.91565996891
1878,5.6411250517004e-06,5.6411250517004,8497.85259843
1879,5.64108324595903e-06,5.64108324595903,8497.78962180305
1880,5.64104149650882e-06,5.64104149650882,8497.72672997372
1881,5.64099980327397e-06,5.64099980327397,8497.66392282784
1882,5.6409581661788e-06,5.6409581661788,8497.60120025138
1883,5.64091658514772e-06,5.64091658514772,8497.53856213047
1884,5.64087506010522e-06,5.64087506010522,8497.47600835139
1885,5.64083359097594e-06,5.64083359097594,8497.41353880057
1886,5.64079217768457e-06,5.64079217768457,8497.35115336461
1887,5.64075082015593e-06,5.64075082015593,8497.28885193023
1888,5.64070951831494e-06,5.64070951831494,8497.22663438434
1889,5.64066827208661e-06,5.64066827208661,8497.16450061398
1890,5.64062708139607e-06,5.64062708139607,8497.10245050635
1891,5.64058594616853e-06,5.64058594616853,8497.04048394879
1892,5.64054486632932e-06,5.64054486632932,8496.9786008288
1893,5.64050384180384e-06,5.64050384180384,8496.91680103404
1894,5.64046287251763e-06,5.64046287251763,8496.85508445231
1895,5.64042195839629e-06,5.64042195839629,8496.79345097156
1896,5.64038109936557e-06,5.64038109936557,8496.7319004799
1897,5.64034029535126e-06,5.64034029535126,8496.67043286558
1898,5.6402995462793e-06,5.6402995462793,8496.60904801702
1899,5.64025885207571e-06,5.64025885207571,8496.54774582276
1900,5.6402182126666e-06,5.6402182126666,8496.48652617151
1901,5.6401776279782e-06,5.6401776279782,8496.42538895214
1902,5.64013709793681e-06,5.64013709793682,8496.36433405364
1903,5.64009662246888e-06,5.64009662246888,8496.30336136517
1904,5.6400562015009e-06,5.6400562015009,8496.24247077604
1905,5.6400158349595e-06,5.6400158349595,8496.1816621757
1906,5.63997552277138e-06,5.63997552277138,8496.12093545375
1907,5.63993526486337e-06,5.63993526486338,8496.06029049994
1908,5.63989506116238e-06,5.63989506116238,8495.99972720418
1909,5.63985491159542e-06,5.63985491159542,8495.93924545651
1910,5.63981481608959e-06,5.63981481608959,8495.87884514712
1911,5.6397747745721e-06,5.6397747745721,8495.81852616637
1912,5.63973478697026e-06,5.63973478697026,8495.75828840474
1913,5.63969485321147e-06,5.63969485321147,8495.69813175287
1914,5.63965497322324e-06,5.63965497322324,8495.63805610155
1915,5.63961514693315e-06,5.63961514693315,8495.5780613417
1916,5.63957537426891e-06,5.63957537426891,8495.51814736443
1917,5.6395356551583e-06,5.6395356551583,8495.45831406094
1918,5.63949598952923e-06,5.63949598952923,8495.39856132261
1919,5.63945637730967e-06,5.63945637730967,8495.33888904096
1920,5.63941681842771e-06,5.63941681842771,8495.27929710765
1921,5.63937731281154e-06,5.63937731281154,8495.21978541451
1922,5.63933786038942e-06,5.63933786038942,8495.16035385348
1923,5.63929846108974e-06,5.63929846108974,8495.10100231667
1924,5.63925911484097e-06,5.63925911484097,8495.04173069632
1925,5.63921982157167e-06,5.63921982157167,8494.98253888483
1926,5.6391805812105e-06,5.6391805812105,8494.92342677475
1927,5.63914139368623e-06,5.63914139368623,8494.86439425874
1928,5.63910225892771e-06,5.63910225892771,8494.80544122963
1929,5.6390631768639e-06,5.6390631768639,8494.7465675804
1930,5.63902414742383e-06,5.63902414742383,8494.68777320416
1931,5.63898517053666e-06,5.63898517053666,8494.62905799418
1932,5.63894624613161e-06,5.63894624613161,8494.57042184385
1933,5.63890737413803e-06,5.63890737413803,8494.51186464673
1934,5.63886855448534e-06,5.63886855448534,8494.45338629649
1935,5.63882978710307e-06,5.63882978710307,8494.39498668699
1936,5.63879107192082e-06,5.63879107192082,8494.33666571218
1937,5.63875240886833e-06,5.63875240886833,8494.2784232662
1938,5.63871379787538e-06,5.63871379787538,8494.22025924329
1939,5.6386752388719e-06,5.6386752388719,8494.16217353787
1940,5.63863673178786e-06,5.63863673178786,8494.10416604449
1941,5.63859827655337e-06,5.63859827655337,8494.04623665782
1942,5.6385598730986e-06,5.6385598730986,8493.98838527271
1943,5.63852152135385e-06,5.63852152135385,8493.93061178411
1944,5.63848322124947e-06,5.63848322124947,8493.87291608714
1945,5.63844497271594e-06,5.63844497271594,8493.81529807707
1946,5.63840677568381e-06,5.63840677568381,8493.75775764928
1947,5.63836863008375e-06,5.63836863008375,8493.70029469931
1948,5.63833053584649e-06,5.63833053584649,8493.64290912283
1949,5.63829249290288e-06,5.63829249290288,8493.58560081566
1950,5.63825450118385e-06,5.63825450118385,8493.52836967377
1951,5.63821656062042e-06,5.63821656062042,8493.47121559324
1952,5.63817867114372e-06,5.63817867114372,8493.41413847032
1953,5.63814083268497e-06,5.63814083268497,8493.35713820138
1954,5.63810304517545e-06,5.63810304517545,8493.30021468293
1955,5.63806530854658e-06,5.63806530854658,8493.24336781164
1956,5.63802762272983e-06,5.63802762272983,8493.1865974843
1957,5.6379899876568e-06,5.6379899876568,8493.12990359785
1958,5.63795240325915e-06,5.63795240325915,8493.07328604935
1959,5.63791486946866e-06,5.63791486946866,8493.01674473602
1960,5.63787738621717e-06,5.63787738621717,8492.96027955521
1961,5.63783995343664e-06,5.63783995343664,8492.9038904044
1962,5.63780257105912e-06,5.63780257105912,8492.84757718122
1963,5.63776523901672e-06,5.63776523901672,8492.79133978344
1964,5.63772795724169e-06,5.63772795724169,8492.73517810895
1965,5.63769072566632e-06,5.63769072566632,8492.67909205581
1966,5.63765354422303e-06,5.63765354422303,8492.62308152217
1967,5.63761641284432e-06,5.63761641284432,8492.56714640636
1968,5.63757933146278e-06,5.63757933146278,8492.51128660683
1969,5.63754230001108e-06,5.63754230001108,8492.45550202216
1970,5.63750531842199e-06,5.63750531842199,8492.39979255108
1971,5.63746838662837e-06,5.63746838662837,8492.34415809245
1972,5.63743150456318e-06,5.63743150456318,8492.28859854526
1973,5.63739467215945e-06,5.63739467215945,8492.23311380864
1974,5.63735788935033e-06,5.63735788935033,8492.17770378187
1975,5.63732115606901e-06,5.63732115606901,8492.12236836435
1976,5.63728447224883e-06,5.63728447224883,8492.06710745561
1977,5.63724783782318e-06,5.63724783782318,8492.01192095534
1978,5.63721125272555e-06,5.63721125272555,8491.95680876333
1979,5.63717471688952e-06,5.63717471688952,8491.90177077954
1980,5.63713823024876e-06,5.63713823024876,8491.84680690404
1981,5.63710179273702e-06,5.63710179273702,8491.79191703706
1982,5.63706540428817e-06,5.63706540428817,8491.73710107892
1983,5.63702906483613e-06,5.63702906483613,8491.68235893013
1984,5.63699277431493e-06,5.63699277431493,8491.62769049128
1985,5.63695653265868e-06,5.63695653265868,8491.57309566315
1986,5.63692033980159e-06,5.63692033980159,8491.5185743466
1987,5.63688419567796e-06,5.63688419567796,8491.46412644265
1988,5.63684810022215e-06,5.63684810022215,8491.40975185246
1989,5.63681205336865e-06,5.63681205336865,8491.35545047731
1990,5.63677605505201e-06,5.636776055052,8491.30122221862
1991,5.63674010520686e-06,5.63674010520686,8491.24706697792
1992,5.63670420376796e-06,5.63670420376796,8491.19298465692
1993,5.63666835067011e-06,5.63666835067011,8491.13897515741
1994,5.63663254584824e-06,5.63663254584824,8491.08503838135
1995,5.63659678923732e-06,5.63659678923732,8491.03117423082
1996,5.63656108077246e-06,5.63656108077246,8490.97738260802
1997,5.63652542038881e-06,5.63652542038881,8490.9236634153
1998,5.63648980802164e-06,5.63648980802164,8490.87001655513
1999,5.6364542436063e-06,5.6364542436063,8490.81644193011
2000,5.63641872707822e-06,5.63641872707822,8490.76293944298
2001,5.63638325837291e-06,5.63638325837291,8490.70950899661
2002,5.636347837426e-06,5.63634783742599,8490.656150494
2003,5.63631246417316e-06,5.63631246417316,8490.60286383827
2004,5.63627713855017e-06,5.63627713855017,8490.54964893268
2005,5.63624186049292e-06,5.63624186049292,8490.49650568062
2006,5.63620662993734e-06,5.63620662993734,8490.44343398561
2007,5.63617144681949e-06,5.63617144681949,8490.3904337513
2008,5.63613631107547e-06,5.63613631107547,8490.33750488147
2009,5.63610122264151e-06,5.63610122264151,8490.28464728002
2010,5.6360661814539e-06,5.6360661814539,8490.231860851
2011,5.63603118744903e-06,5.63603118744903,8490.17914549857
2012,5.63599624056337e-06,5.63599624056337,8490.12650112702
2013,5.63596134073346e-06,5.63596134073346,8490.07392764078
2014,5.63592648789595e-06,5.63592648789595,8490.02142494441
2015,5.63589168198756e-06,5.63589168198756,8489.96899294258
2016,5.63585692294511e-06,5.63585692294511,8489.91663154011
2017,5.63582221070548e-06,5.63582221070548,8489.86434064193
2018,5.63578754520567e-06,5.63578754520567,8489.81212015311
2019,5.63575292638273e-06,5.63575292638273,8489.75996997885
2020,5.63571835417381e-06,5.63571835417381,8489.70789002446
2021,5.63568382851615e-06,5.63568382851615,8489.6558801954
2022,5.63564934934707e-06,5.63564934934707,8489.60394039724
2023,5.63561491660397e-06,5.63561491660397,8489.55207053569
2024,5.63558053022434e-06,5.63558053022434,8489.50027051658
2025,5.63554619014575e-06,5.63554619014575,8489.44854024586
2026,5.63551189630586e-06,5.63551189630586,8489.39687962962
2027,5.6354776486424e-06,5.6354776486424,8489.34528857408
2028,5.63544344709321e-06,5.63544344709321,8489.29376698556
2029,5.63540929159618e-06,5.63540929159618,8489.24231477053
2030,5.63537518208931e-06,5.63537518208931,8489.19093183558
2031,5.63534111851067e-06,5.63534111851067,8489.13961808742
2032,5.63530710079843e-06,5.63530710079843,8489.0883734329
2033,5.63527312889081e-06,5.63527312889081,8489.03719777897
2034,5.63523920272616e-06,5.63523920272616,8488.98609103274
2035,5.63520532224287e-06,5.63520532224287,8488.93505310142
2036,5.63517148737943e-06,5.63517148737943,8488.88408389234
2037,5.63513769807442e-06,5.63513769807442,8488.83318331299
2038,5.63510395426649e-06,5.63510395426649,8488.78235127093
2039,5.63507025589439e-06,5.63507025589439,8488.7315876739
2040,5.63503660289693e-06,5.63503660289693,8488.68089242972
2041,5.63500299521302e-06,5.63500299521302,8488.63026544637
2042,5.63496943278163e-06,5.63496943278163,8488.57970663193
2043,5.63493591554185e-06,5.63493591554185,8488.52921589461
2044,5.63490244343282e-06,5.63490244343282,8488.47879314274
2045,5.63486901639377e-06,5.63486901639377,8488.42843828479
2046,5.63483563436401e-06,5.63483563436401,8488.37815122933
2047,5.63480229728294e-06,5.63480229728294,8488.32793188507
2048,5.63476900509004e-06,5.63476900509004,8488.27778016084
2049,5.63473575772486e-06,5.63473575772487,8488.22769596559
2050,5.63470255512706e-06,5.63470255512706,8488.17767920839
2051,5.63466939723633e-06,5.63466939723633,8488.12772979843
2052,5.6346362839925e-06,5.6346362839925,8488.07784764503
2053,5.63460321533543e-06,5.63460321533543,8488.02803265763
2054,5.6345701912051e-06,5.6345701912051,8487.97828474579
2055,5.63453721154156e-06,5.63453721154156,8487.9286038192
2056,5.63450427628491e-06,5.63450427628491,8487.87898978766
2057,5.63447138537539e-06,5.63447138537539,8487.8294425611
2058,5.63443853875326e-06,5.63443853875326,8487.77996204957
2059,5.6344057363589e-06,5.6344057363589,8487.73054816322
2060,5.63437297813275e-06,5.63437297813275,8487.68120081236
2061,5.63434026401535e-06,5.63434026401535,8487.63191990739
2062,5.63430759394729e-06,5.63430759394729,8487.58270535885
2063,5.63427496786928e-06,5.63427496786928,8487.53355707738
2064,5.63424238572207e-06,5.63424238572207,8487.48447497376
2065,5.63420984744651e-06,5.63420984744651,8487.43545895888
2066,5.63417735298353e-06,5.63417735298353,8487.38650894374
2067,5.63414490227415e-06,5.63414490227415,8487.3376248395
2068,5.63411249525943e-06,5.63411249525943,8487.28880655738
2069,5.63408013188055e-06,5.63408013188055,8487.24005400877
2070,5.63404781207876e-06,5.63404781207876,8487.19136710516
2071,5.63401553579537e-06,5.63401553579537,8487.14274575815
2072,5.63398330297179e-06,5.63398330297179,8487.09418987948
2073,5.63395111354951e-06,5.63395111354951,8487.04569938099
2074,5.63391896747007e-06,5.63391896747007,8486.99727417464
2075,5.63388686467513e-06,5.63388686467513,8486.94891417252
2076,5.63385480510639e-06,5.63385480510639,8486.90061928685
2077,5.63382278870566e-06,5.63382278870566,8486.85238942992
2078,5.63379081541481e-06,5.63379081541481,8486.80422451419
2079,5.63375888517579e-06,5.63375888517579,8486.75612445221
2080,5.63372699793063e-06,5.63372699793063,8486.70808915666
2081,5.63369515362145e-06,5.63369515362145,8486.66011854032
2082,5.63366335219042e-06,5.63366335219042,8486.61221251612
2083,5.63363159357982e-06,5.63363159357982,8486.56437099707
2084,5.63359987773199e-06,5.63359987773199,8486.51659389632
2085,5.63356820458934e-06,5.63356820458934,8486.46888112713
2086,5.63353657409438e-06,5.63353657409438,8486.42123260288
2087,5.63350498618967e-06,5.63350498618967,8486.37364823707
2088,5.63347344081788e-06,5.63347344081788,8486.3261279433
2089,5.63344193792173e-06,5.63344193792173,8486.2786716353
2090,5.63341047744403e-06,5.63341047744403,8486.23127922692
2091,5.63337905932766e-06,5.63337905932766,8486.18395063211
2092,5.63334768351558e-06,5.63334768351559,8486.13668576496
2093,5.63331634995084e-06,5.63331634995084,8486.08948453965
2094,5.63328505857654e-06,5.63328505857654,8486.04234687048
2095,5.63325380933588e-06,5.63325380933588,8485.99527267189
2096,5.63322260217212e-06,5.63322260217212,8485.9482618584
2097,5.6331914370286e-06,5.6331914370286,8485.90131434467
2098,5.63316031384875e-06,5.63316031384875,8485.85443004548
2099,5.63312923257607e-06,5.63312923257607,8485.80760887569
2100,5.63309819315412e-06,5.63309819315412,8485.76085075031
2101,5.63306719552656e-06,5.63306719552656,8485.71415558444
2102,5.6330362396371e-06,5.6330362396371,8485.66752329332
2103,5.63300532542955e-06,5.63300532542955,8485.62095379228
2104,5.63297445284778e-06,5.63297445284778,8485.57444699678
2105,5.63294362183575e-06,5.63294362183575,8485.52800282238
2106,5.63291283233748e-06,5.63291283233748,8485.48162118476
2107,5.63288208429707e-06,5.63288208429707,8485.43530199973
2108,5.6328513776587e-06,5.6328513776587,8485.38904518318
2109,5.63282071236663e-06,5.63282071236663,8485.34285065114
2110,5.63279008836517e-06,5.63279008836517,8485.29671831974
2111,5.63275950559874e-06,5.63275950559874,8485.25064810523
2112,5.6327289640118e-06,5.6327289640118,8485.20463992397
2113,5.63269846354892e-06,5.63269846354892,8485.15869369244
2114,5.63266800415472e-06,5.63266800415472,8485.11280932721
2115,5.6326375857739e-06,5.6326375857739,8485.06698674499
2116,5.63260720835123e-06,5.63260720835123,8485.02122586258
2117,5.63257687183157e-06,5.63257687183157,8484.9755265969
2118,5.63254657615984e-06,5.63254657615984,8484.929888865
2119,5.63251632128103e-06,5.63251632128103,8484.88431258401
2120,5.63248610714023e-06,5.63248610714023,8484.83879767119
2121,5.63245593368258e-06,5.63245593368258,8484.79334404392
2122,5.6324258008533e-06,5.6324258008533,8484.74795161966
2123,5.63239570859767e-06,5.63239570859767,8484.70262031601
2124,5.63236565686108e-06,5.63236565686108,8484.65735005067
2125,5.63233564558896e-06,5.63233564558896,8484.61214074146
2126,5.63230567472682e-06,5.63230567472682,8484.56699230629
2127,5.63227574422026e-06,5.63227574422026,8484.5219046632
2128,5.63224585401494e-06,5.63224585401494,8484.47687773034
2129,5.63221600405659e-06,5.63221600405658,8484.43191142595
2130,5.63218619429101e-06,5.63218619429101,8484.38700566841
2131,5.63215642466409e-06,5.63215642466409,8484.34216037618
2132,5.63212669512179e-06,5.63212669512179,8484.29737546785
2133,5.63209700561013e-06,5.63209700561013,8484.25265086212
2134,5.6320673560752e-06,5.6320673560752,8484.20798647778
2135,5.63203774646318e-06,5.63203774646319,8484.16338223375
2136,5.63200817672032e-06,5.63200817672032,8484.11883804905
2137,5.63197864679293e-06,5.63197864679293,8484.07435384281
2138,5.6319491566274e-06,5.6319491566274,8484.02992953427
2139,5.63191970617018e-06,5.63191970617018,8483.98556504277
2140,5.63189029536782e-06,5.63189029536782,8483.94126028779
2141,5.63186092416691e-06,5.63186092416692,8483.89701518887
2142,5.63183159251415e-06,5.63183159251415,8483.85282966569
2143,5.63180230035626e-06,5.63180230035626,8483.80870363804
2144,5.63177304764008e-06,5.63177304764008,8483.76463702581
2145,5.63174383431249e-06,5.63174383431249,8483.72062974899
2146,5.63171466032046e-06,5.63171466032046,8483.67668172768
2147,5.63168552561103e-06,5.63168552561103,8483.6327928821
2148,5.6316564301313e-06,5.6316564301313,8483.58896313258
2149,5.63162737382844e-06,5.63162737382844,8483.54519239953
2150,5.63159835664971e-06,5.63159835664971,8483.5014806035
2151,5.63156937854243e-06,5.63156937854243,8483.45782766512
2152,5.63154043945398e-06,5.63154043945398,8483.41423350515
2153,5.63151153933183e-06,5.63151153933183,8483.37069804443
2154,5.63148267812352e-06,5.63148267812352,8483.32722120393
2155,5.63145385577663e-06,5.63145385577663,8483.28380290472
2156,5.63142507223885e-06,5.63142507223885,8483.24044306797
2157,5.63139632745792e-06,5.63139632745792,8483.19714161497
2158,5.63136762138165e-06,5.63136762138165,8483.15389846709
2159,5.63133895395794e-06,5.63133895395794,8483.11071354584
2160,5.63131032513472e-06,5.63131032513472,8483.06758677282
2161,5.63128173486004e-06,5.63128173486004,8483.02451806971
2162,5.63125318308197e-06,5.63125318308197,8482.98150735834
2163,5.6312246697487e-06,5.6312246697487,8482.93855456061
2164,5.63119619480844e-06,5.63119619480844,8482.89565959856
2165,5.63116775820951e-06,5.63116775820951,8482.8528223943
2166,5.63113935990028e-06,5.63113935990028,8482.81004287006
2167,5.63111099982919e-06,5.63111099982919,8482.76732094817
2168,5.63108267794476e-06,5.63108267794476,8482.72465655108
2169,5.63105439419556e-06,5.63105439419556,8482.68204960134
2170,5.63102614853025e-06,5.63102614853025,8482.63950002157
2171,5.63099794089755e-06,5.63099794089755,8482.59700773454
2172,5.63096977124625e-06,5.63096977124625,8482.55457266311
2173,5.6309416395252e-06,5.6309416395252,8482.51219473023
2174,5.63091354568333e-06,5.63091354568333,8482.46987385897
2175,5.63088548966964e-06,5.63088548966964,8482.42760997249
2176,5.6308574714332e-06,5.6308574714332,8482.38540299406
2177,5.63082949092314e-06,5.63082949092314,8482.34325284706
2178,5.63080154808865e-06,5.63080154808865,8482.30115945496
2179,5.63077364287901e-06,5.63077364287901,8482.25912274135
2180,5.63074577524355e-06,5.63074577524355,8482.21714262991
2181,5.63071794513169e-06,5.63071794513169,8482.17521904441
2182,5.6306901524929e-06,5.6306901524929,8482.13335190876
2183,5.63066239727672e-06,5.63066239727672,8482.09154114694
2184,5.63063467943276e-06,5.63063467943276,8482.04978668304
2185,5.6306069989107e-06,5.6306069989107,8482.00808844126
2186,5.63057935566029e-06,5.63057935566029,8481.9664463459
2187,5.63055174963133e-06,5.63055174963133,8481.92486032135
2188,5.63052418077372e-06,5.63052418077372,8481.88333029212
2189,5.6304966490374e-06,5.6304966490374,8481.84185618281
2190,5.63046915437239e-06,5.63046915437239,8481.80043791812
2191,5.63044169672877e-06,5.63044169672876,8481.75907542286
2192,5.63041427605668e-06,5.63041427605668,8481.71776862194
2193,5.63038689230636e-06,5.63038689230636,8481.67651744036
2194,5.63035954542809e-06,5.63035954542809,8481.63532180323
2195,5.63033223537221e-06,5.63033223537221,8481.59418163577
2196,5.63030496208915e-06,5.63030496208915,8481.55309686328
2197,5.63027772552939e-06,5.63027772552939,8481.51206741117
2198,5.63025052564348e-06,5.63025052564348,8481.47109320496
2199,5.63022336238205e-06,5.63022336238205,8481.43017417026
2200,5.63019623569577e-06,5.63019623569577,8481.38931023277
2201,5.6301691455354e-06,5.6301691455354,8481.34850131832
2202,5.63014209185177e-06,5.63014209185177,8481.30774735281
2203,5.63011507459574e-06,5.63011507459574,8481.26704826225
2204,5.63008809371828e-06,5.63008809371828,8481.22640397276
2205,5.6300611491704e-06,5.6300611491704,8481.18581441055
2206,5.63003424090317e-06,5.63003424090317,8481.14527950192
2207,5.63000736886776e-06,5.63000736886776,8481.10479917329
2208,5.62998053301538e-06,5.62998053301538,8481.06437335116
2209,5.62995373329729e-06,5.62995373329729,8481.02400196215
2210,5.62992696966486e-06,5.62992696966486,8480.98368493295
2211,5.62990024206948e-06,5.62990024206948,8480.94342219037
2212,5.62987355046265e-06,5.62987355046265,8480.90321366132
2213,5.62984689479589e-06,5.62984689479589,8480.8630592728
2214,5.62982027502082e-06,5.62982027502082,8480.82295895191
2215,5.6297936910891e-06,5.6297936910891,8480.78291262584
2216,5.62976714295248e-06,5.62976714295248,8480.74292022189
2217,5.62974063056275e-06,5.62974063056275,8480.70298166746
2218,5.62971415387179e-06,5.62971415387179,8480.66309689004
2219,5.62968771283152e-06,5.62968771283153,8480.62326581722
2220,5.62966130739395e-06,5.62966130739395,8480.58348837669
2221,5.62963493751113e-06,5.62963493751113,8480.54376449622
2222,5.62960860313519e-06,5.62960860313519,8480.5040941037
2223,5.62958230421831e-06,5.62958230421831,8480.46447712712
2224,5.62955604071277e-06,5.62955604071277,8480.42491349454
2225,5.62952981257086e-06,5.62952981257086,8480.38540313414
2226,5.62950361974498e-06,5.62950361974498,8480.34594597419
2227,5.62947746218757e-06,5.62947746218757,8480.30654194305
2228,5.62945133985115e-06,5.62945133985115,8480.26719096919
2229,5.62942525268828e-06,5.62942525268828,8480.22789298117
2230,5.62939920065162e-06,5.62939920065162,8480.18864790763
2231,5.62937318369385e-06,5.62937318369385,8480.14945567733
2232,5.62934720176775e-06,5.62934720176775,8480.11031621913
2233,5.62932125482615e-06,5.62932125482615,8480.07122946195
2234,5.62929534282194e-06,5.62929534282194,8480.03219533484
2235,5.62926946570808e-06,5.62926946570809,8479.99321376694
2236,5.62924362343759e-06,5.62924362343759,8479.95428468747
2237,5.62921781596355e-06,5.62921781596355,8479.91540802576
2238,5.62919204323911e-06,5.62919204323911,8479.87658371122
2239,5.62916630521748e-06,5.62916630521748,8479.83781167337
2240,5.62914060185193e-06,5.62914060185193,8479.79909184183
2241,5.6291149330958e-06,5.6291149330958,8479.76042414629
2242,5.62908929890249e-06,5.62908929890249,8479.72180851656
2243,5.62906369922545e-06,5.62906369922545,8479.68324488253
2244,5.62903813401821e-06,5.62903813401821,8479.64473317418
2245,5.62901260323437e-06,5.62901260323437,8479.6062733216
2246,5.62898710682756e-06,5.62898710682756,8479.56786525497
2247,5.6289616447515e-06,5.6289616447515,8479.52950890456
2248,5.62893621695996e-06,5.62893621695996,8479.49120420072
2249,5.62891082340678e-06,5.62891082340678,8479.45295107393
2250,5.62888546404586e-06,5.62888546404586,8479.41474945473
2251,5.62886013883116e-06,5.62886013883116,8479.37659927376
2252,5.62883484771669e-06,5.62883484771669,8479.33850046177
2253,5.62880959065655e-06,5.62880959065655,8479.30045294958
2254,5.62878436760488e-06,5.62878436760488,8479.26245666813
2255,5.62875917851589e-06,5.62875917851589,8479.22451154843
2256,5.62873402334385e-06,5.62873402334385,8479.18661752159
2257,5.62870890204308e-06,5.62870890204308,8479.14877451882
2258,5.62868381456799e-06,5.62868381456799,8479.11098247141
2259,5.62865876087302e-06,5.62865876087302,8479.07324131075
2260,5.62863374091269e-06,5.62863374091269,8479.03555096832
2261,5.62860875464158e-06,5.62860875464158,8478.99791137569
2262,5.62858380201433e-06,5.62858380201433,8478.96032246454
2263,5.62855888298562e-06,5.62855888298562,8478.92278416662
2264,5.62853399751023e-06,5.62853399751023,8478.88529641377
2265,5.62850914554298e-06,5.62850914554298,8478.84785913795
2266,5.62848432703873e-06,5.62848432703874,8478.81047227117
2267,5.62845954195245e-06,5.62845954195245,8478.77313574558
2268,5.62843479023913e-06,5.62843479023913,8478.73584949338
2269,5.62841007185383e-06,5.62841007185383,8478.69861344688
2270,5.62838538675168e-06,5.62838538675168,8478.66142753847
2271,5.62836073488786e-06,5.62836073488786,8478.62429170066
2272,5.62833611621762e-06,5.62833611621762,8478.58720586602
2273,5.62831153069626e-06,5.62831153069626,8478.55016996721
2274,5.62828697827915e-06,5.62828697827915,8478.51318393701
2275,5.62826245892171e-06,5.62826245892171,8478.47624770826
2276,5.62823797257943e-06,5.62823797257943,8478.43936121391
2277,5.62821351920786e-06,5.62821351920786,8478.40252438698
2278,5.62818909876259e-06,5.62818909876259,8478.36573716061
2279,5.6281647111993e-06,5.6281647111993,8478.328999468
2280,5.6281403564737e-06,5.6281403564737,8478.29231124247
2281,5.62811603454159e-06,5.62811603454159,8478.25567241739
2282,5.6280917453588e-06,5.6280917453588,8478.21908292626
2283,5.62806748888125e-06,5.62806748888125,8478.18254270264
2284,5.62804326506488e-06,5.62804326506488,8478.14605168021
2285,5.62801907386573e-06,5.62801907386573,8478.1096097927
2286,5.62799491523988e-06,5.62799491523988,8478.07321697396
2287,5.62797078914346e-06,5.62797078914346,8478.03687315791
2288,5.62794669553267e-06,5.62794669553267,8478.00057827859
2289,5.62792263436378e-06,5.62792263436378,8477.96433227009
2290,5.6278986055931e-06,5.6278986055931,8477.9281350666
2291,5.62787460917701e-06,5.62787460917701,8477.89198660242
2292,5.62785064507193e-06,5.62785064507193,8477.85588681192
2293,5.62782671323437e-06,5.62782671323437,8477.81983562956
2294,5.62780281362088e-06,5.62780281362088,8477.78383298988
2295,5.62777894618807e-06,5.62777894618807,8477.74787882752
2296,5.6277551108926e-06,5.6277551108926,8477.71197307722
2297,5.6277313076912e-06,5.6277313076912,8477.67611567378
2298,5.62770753654066e-06,5.62770753654066,8477.64030655211
2299,5.62768379739783e-06,5.62768379739783,8477.60454564719
2300,5.6276600902196e-06,5.6276600902196,8477.56883289409
2301,5.62763641496293e-06,5.62763641496293,8477.533168228
2302,5.62761277158485e-06,5.62761277158485,8477.49755158415
2303,5.62758916004242e-06,5.62758916004242,8477.46198289788
2304,5.62756558029279e-06,5.62756558029279,8477.42646210462
