"interval_number","vel1","vel2","vel3"
756,-0.0600015248967216,-0.0925504314687173,-0.050616151036843
757,-0.0424786260788708,-0.0739590938895612,-0.0447345747103494
758,-0.0092023493730709,-0.0641197394584892,-0.0575518460268171
759,0.0139805891776332,-0.0337421042518715,-0.0653862959702112
760,0.0482230985241927,0.00286379032905326,-0.0147747811166797
761,0.0840249538443803,0.0309125367657624,-0.00383633034842779
762,0.100482149345626,0.0684083297291777,0.0328451442208948
763,0.102653191224517,0.0883505887530453,0.0625576595757548
764,0.0812839649593522,0.0764945973986643,0.0816616665267221
765,0.0718941364631279,0.0671843522013678,0.0874363096642382
766,0.0571689857664332,0.0531839630886703,0.0641424487684363
767,0.046150027839808,0.0419009701842071,0.0370317045623517
768,0.0429019374323931,0.0410761652748586,0.0243982639216726
769,0.0456882320146729,0.0477168025300946,0.0312809453134354
770,0.0435485657914543,0.0493373902665991,0.0556497501449751
771,0.0317291596746364,0.0412740062904103,0.0459623516855978
772,0.0117609325554891,0.0178586952996352,-0.00361434967232867
773,0.00293660802261619,0.0147004216128601,-0.0185754438822493
774,0.0120368962040693,0.0262582754647143,-0.0260302405326065
775,0.0159123441939474,0.0293771019822757,-0.0211700807155318
776,0.00762187819902977,0.0143047975128664,-0.0161918805439319
777,-0.00814874566241895,-0.00712653706929515,0.00995527426515653
778,-0.0432978142849672,-0.0512160253353584,-0.00518434989169622
779,-0.0710319320018601,-0.0773515379276068,0.00182997802920631
780,-0.0736663269450771,-0.0905048782337211,0.00606084136992116
781,-0.0653651277016939,-0.090838737429321,0.00531011693401074
782,-0.0589062643793479,-0.0916294493026834,0.00728261040498867
783,-0.0599332922121645,-0.100376411732305,0.00297187579412041
784,-0.0589964891295091,-0.0978470373049497,0.0084898595037229
785,-0.0552828893591252,-0.0917948612651163,0.0101364530732934
786,-0.0470111053583487,-0.0809574190530558,0.0069469096124609
787,-0.0395540199238374,-0.0771467334378511,0.00354229722874894
788,-0.0497123999042442,-0.1023151283794,-0.012767037594159
789,-0.0530524624343247,-0.110621245622208,-0.00747586500286603
790,-0.0288750311989627,-0.0630475826061467,0.00861387290970825
791,0.0232047809046321,0.000554440820260293,0.0154994782820617
792,0.0605725230946919,0.0214369768650909,-0.0135342255762444
793,0.0574241361088346,-0.0102663406665892,-0.0265675676350021
794,0.0549857529213402,0.000201270224609469,-0.00455539237892284
795,0.0513028996735465,0.0195807184619375,0.0136084948708366
796,0.0667393470812954,0.0551019425339313,0.0333948926906744
797,0.0868613790608977,0.0814571325848362,0.0422740762721446
798,0.106746768846518,0.110931132022355,0.041296985326332
799,0.117603349309633,0.137402501863794,0.0515204282993473
800,0.111374997124533,0.131744772039269,0.0593930169720897
801,0.111425031048903,0.136719821712293,0.0628372098711848
802,0.0970549190476825,0.124473639471204,0.063729979293606
803,0.093051724636724,0.135055820851685,0.0727398063465652
804,0.092621736644401,0.148157518982893,0.0824141952498694
805,0.0963934302144783,0.158571228083552,0.0712271617100441
806,0.0889738623497172,0.143587478096981,0.0615755477982403
807,0.0857524720013088,0.122930922659771,0.056183584151126
808,0.077893157131696,0.110551733219277,0.05369185885859
809,0.069456797555479,0.10457180445359,0.0624614688616308
810,0.0628439994964975,0.108870939836952,0.0714678947074771
811,0.0629407671852048,0.109570831587756,0.0674726352483864
812,0.0545016353277002,0.0981079883670472,0.0407329916162279
813,0.0253083562193354,0.0582303912580356,0.00682115884222715
814,0.000813803081608036,0.0228702537279222,-0.00551207188782541
815,-0.021808123920498,-0.00474079153904059,-0.00700577578962264
816,-0.0331334285885582,-0.0186020193510843,0.00511907192206536
817,-0.0249874114237397,-0.015370369339318,0.0263225519160355
818,0.0116838542535328,0.0196549912407267,0.028661279411482
819,0.0566671213880241,0.0573839578104595,0.0285617601974876
