"date","latitude","longitude","i_value","j_value","vertical_layer","temperature","layer_depth"
"31-Jul-2018 00:56:50",43.3619805426,-78.7750509578,93,70,2,24.2590217590332,9.80267143249512
"31-Jul-2018 00:56:50",43.3619805426,-78.7750509578,93,70,3,21.3703804016113,14.7040071487427
"31-Jul-2018 00:56:50",43.3619805426,-78.7750509578,93,70,4,16.0519561767578,19.6053428649902
"31-Jul-2018 00:56:50",43.3619805426,-78.7750509578,93,70,5,11.0824708938599,24.5066785812378
"31-Jul-2018 00:56:50",43.3619805426,-78.7750509578,93,70,6,8.62024688720703,29.4080142974854
"31-Jul-2018 00:56:50",43.3619805426,-78.7750509578,93,70,7,6.72892951965332,34.3093500137329
"31-Jul-2018 00:56:50",43.3619805426,-78.7750509578,93,70,8,6.71062517166138,39.2106857299805
"31-Jul-2018 00:56:50",43.3619805426,-78.7750509578,93,70,9,6.60826396942139,44.112021446228
"31-Jul-2018 00:56:50",43.3619805426,-78.7750509578,93,70,10,6.60577392578125,49.0133571624756
"31-Jul-2018 02:57:23",43.3615460882,-78.7605759132,94,69,1,26.3103408813477,4.10593366622925
"31-Jul-2018 02:57:23",43.3615460882,-78.7605759132,94,69,2,24.9855670928955,8.2118673324585
"31-Jul-2018 02:57:23",43.3615460882,-78.7605759132,94,69,3,22.9804496765137,12.3178009986877
"31-Jul-2018 02:57:23",43.3615460882,-78.7605759132,94,69,4,19.3427543640137,16.423734664917
"31-Jul-2018 02:57:23",43.3615460882,-78.7605759132,94,69,5,14.8080472946167,20.5296683311462
"31-Jul-2018 02:57:23",43.3615460882,-78.7605759132,94,69,6,11.0759811401367,24.6356019973755
"31-Jul-2018 02:57:23",43.3615460882,-78.7605759132,94,69,7,9.11711406707764,28.7415356636047
"31-Jul-2018 02:57:23",43.3615460882,-78.7605759132,94,69,8,7.73830127716064,32.847469329834
"31-Jul-2018 02:57:23",43.3615460882,-78.7605759132,94,69,9,7.57707071304321,36.9534029960632
"31-Jul-2018 02:57:23",43.3615460882,-78.7605759132,94,69,10,7.24952507019043,41.0593366622925
"31-Jul-2018 06:58:24",43.3632633912,-78.7329809888,96,68,1,25.9904384613037,3.63562750816345
"31-Jul-2018 06:58:24",43.3632633912,-78.7329809888,96,68,2,25.5019111633301,7.2712550163269
"31-Jul-2018 06:58:24",43.3632633912,-78.7329809888,96,68,3,23.9404296875,10.9068825244904
"31-Jul-2018 06:58:24",43.3632633912,-78.7329809888,96,68,4,20.947696685791,14.5425100326538
"31-Jul-2018 06:58:24",43.3632633912,-78.7329809888,96,68,5,17.373083114624,18.1781375408173
"31-Jul-2018 06:58:24",43.3632633912,-78.7329809888,96,68,6,13.6808958053589,21.8137650489807
"31-Jul-2018 06:58:24",43.3632633912,-78.7329809888,96,68,7,10.8900318145752,25.4493925571442
"31-Jul-2018 06:58:24",43.3632633912,-78.7329809888,96,68,8,9.77673435211182,29.0850200653076
"31-Jul-2018 06:58:24",43.3632633912,-78.7329809888,96,68,9,8.45787048339844,32.7206475734711
"31-Jul-2018 06:58:24",43.3632633912,-78.7329809888,96,68,10,8.07430648803711,36.3562750816345
"31-Jul-2018 04:55:14",43.363875326,-78.7473801247,95,69,1,26.1888904571533,4.19346380233765
"31-Jul-2018 04:55:14",43.363875326,-78.7473801247,95,69,2,24.986499786377,8.38692760467529
"31-Jul-2018 04:55:14",43.363875326,-78.7473801247,95,69,3,22.7977619171143,12.5803914070129
"31-Jul-2018 04:55:14",43.363875326,-78.7473801247,95,69,4,18.7873764038086,16.7738552093506
"31-Jul-2018 04:55:14",43.363875326,-78.7473801247,95,69,5,14.1930503845215,20.9673190116882
"31-Jul-2018 04:55:14",43.363875326,-78.7473801247,95,69,6,10.6205425262451,25.1607828140259
"31-Jul-2018 04:55:14",43.363875326,-78.7473801247,95,69,7,8.70347118377686,29.3542466163635
"31-Jul-2018 04:55:14",43.363875326,-78.7473801247,95,69,8,7.45475912094116,33.5477104187012
"31-Jul-2018 04:55:14",43.363875326,-78.7473801247,95,69,9,7.32317638397217,37.7411742210388
"31-Jul-2018 04:55:14",43.363875326,-78.7473801247,95,69,10,7.21117782592773,41.9346380233765
"13-Aug-2018 08:16:19",43.3653704872,-77.5372039127,175,71,1,27.6235446929932,8.81937408447266
"13-Aug-2018 08:16:19",43.3653704872,-77.5372039127,175,71,2,23.0666484832764,17.6387481689453
"13-Aug-2018 08:16:19",43.3653704872,-77.5372039127,175,71,3,12.0411024093628,26.458122253418
"13-Aug-2018 08:16:19",43.3653704872,-77.5372039127,175,71,4,5.48021030426025,35.2774963378906
"13-Aug-2018 08:16:19",43.3653704872,-77.5372039127,175,71,5,4.79153490066528,44.0968704223633
"13-Aug-2018 08:16:19",43.3653704872,-77.5372039127,175,71,6,4.77749586105347,52.9162445068359
"13-Aug-2018 08:16:19",43.3653704872,-77.5372039127,175,71,7,4.76650476455688,61.7356185913086
"13-Aug-2018 08:16:19",43.3653704872,-77.5372039127,175,71,8,4.73124361038208,70.5549926757812
"13-Aug-2018 08:16:19",43.3653704872,-77.5372039127,175,71,9,4.69595432281494,79.3743667602539
"13-Aug-2018 08:16:19",43.3653704872,-77.5372039127,175,71,10,4.55331468582153,88.1937408447266
"31-Jul-2018 07:16:41",43.3662030186,-78.7341833747,96,69,1,26.2439155578613,4.26065111160278
"31-Jul-2018 07:16:41",43.3662030186,-78.7341833747,96,69,2,25.045316696167,8.52130222320557
"31-Jul-2018 07:16:41",43.3662030186,-78.7341833747,96,69,3,22.6569576263428,12.7819533348083
"31-Jul-2018 07:16:41",43.3662030186,-78.7341833747,96,69,4,18.7687397003174,17.0426044464111
"31-Jul-2018 07:16:41",43.3662030186,-78.7341833747,96,69,5,14.4435911178589,21.3032555580139
"31-Jul-2018 07:16:41",43.3662030186,-78.7341833747,96,69,6,10.5950479507446,25.5639066696167
"31-Jul-2018 07:16:41",43.3662030186,-78.7341833747,96,69,7,8.78173923492432,29.8245577812195
"31-Jul-2018 07:16:41",43.3662030186,-78.7341833747,96,69,8,7.27639007568359,34.0852088928223
"31-Jul-2018 07:16:41",43.3662030186,-78.7341833747,96,69,9,7.07946109771729,38.345860004425
"31-Jul-2018 07:16:41",43.3662030186,-78.7341833747,96,69,10,6.79916286468506,42.6065111160278
"10-Aug-2018 20:13:03",43.3651693627,-77.3083207239,188,73,1,24.4841957092285,15.5735244750977
"10-Aug-2018 20:13:03",43.3651693627,-77.3083207239,188,73,2,13.5401678085327,31.1470489501953
"10-Aug-2018 20:13:03",43.3651693627,-77.3083207239,188,73,3,6.34784698486328,46.720573425293
"10-Aug-2018 20:13:03",43.3651693627,-77.3083207239,188,73,4,4.93276453018188,62.2940979003906
"10-Aug-2018 20:13:03",43.3651693627,-77.3083207239,188,73,5,4.61702585220337,77.8676223754883
"10-Aug-2018 20:13:03",43.3651693627,-77.3083207239,188,73,6,4.59115409851074,93.4411468505859
"10-Aug-2018 20:13:03",43.3651693627,-77.3083207239,188,73,7,4.55726718902588,109.014671325684
"10-Aug-2018 20:13:03",43.3651693627,-77.3083207239,188,73,8,4.54606628417969,124.588195800781
"10-Aug-2018 20:13:03",43.3651693627,-77.3083207239,188,73,9,4.52596378326416,140.161720275879
"10-Aug-2018 20:13:03",43.3651693627,-77.3083207239,188,73,10,4.47019147872925,155.735244750977
"28-Jul-2018 06:40:04",43.3761018407,-78.9720195251,79,76,1,25.3916320800781,9.52993583679199
"28-Jul-2018 06:40:04",43.3761018407,-78.9720195251,79,76,2,12.0716524124146,19.059871673584
"28-Jul-2018 06:40:04",43.3761018407,-78.9720195251,79,76,3,5.8419337272644,28.589807510376
"28-Jul-2018 06:40:04",43.3761018407,-78.9720195251,79,76,4,4.96905374526978,38.119743347168
"28-Jul-2018 06:40:04",43.3761018407,-78.9720195251,79,76,5,4.80050039291382,47.64967918396
"28-Jul-2018 06:40:04",43.3761018407,-78.9720195251,79,76,6,4.62929201126099,57.179615020752
"28-Jul-2018 06:40:04",43.3761018407,-78.9720195251,79,76,7,4.51531219482422,66.7095508575439
"28-Jul-2018 06:40:04",43.3761018407,-78.9720195251,79,76,8,4.45737981796265,76.2394866943359
"28-Jul-2018 06:40:04",43.3761018407,-78.9720195251,79,76,9,4.40759468078613,85.7694225311279
"28-Jul-2018 06:40:04",43.3761018407,-78.9720195251,79,76,10,4.30660152435303,95.2993583679199
"13-Aug-2018 20:13:27",43.3734329858,-77.6604004145,168,71,1,28.5736789703369,7.25184011459351
"13-Aug-2018 20:13:27",43.3734329858,-77.6604004145,168,71,2,24.816686630249,14.503680229187
"13-Aug-2018 20:13:27",43.3734329858,-77.6604004145,168,71,3,15.6319456100464,21.7555203437805
"13-Aug-2018 20:13:27",43.3734329858,-77.6604004145,168,71,4,8.38617515563965,29.007360458374
"13-Aug-2018 20:13:27",43.3734329858,-77.6604004145,168,71,5,5.96775150299072,36.2592005729675
"13-Aug-2018 20:13:27",43.3734329858,-77.6604004145,168,71,6,5.00074815750122,43.511040687561
"13-Aug-2018 20:13:27",43.3734329858,-77.6604004145,168,71,7,4.86731386184692,50.7628808021545
"13-Aug-2018 20:13:27",43.3734329858,-77.6604004145,168,71,8,4.65354490280151,58.014720916748
"13-Aug-2018 20:13:27",43.3734329858,-77.6604004145,168,71,9,4.53651285171509,65.2665610313416
"13-Aug-2018 20:13:27",43.3734329858,-77.6604004145,168,71,10,4.52083158493042,72.5184011459351
"12-Aug-2018 18:11:50",43.3758625808,-77.4476960164,180,73,1,24.842679977417,16.287654876709
"12-Aug-2018 18:11:50",43.3758625808,-77.4476960164,180,73,2,12.9844675064087,32.575309753418
"12-Aug-2018 18:11:50",43.3758625808,-77.4476960164,180,73,3,6.65719842910767,48.862964630127
"12-Aug-2018 18:11:50",43.3758625808,-77.4476960164,180,73,4,4.56424760818481,65.1506195068359
"12-Aug-2018 18:11:50",43.3758625808,-77.4476960164,180,73,5,4.53713035583496,81.4382743835449
"12-Aug-2018 18:11:50",43.3758625808,-77.4476960164,180,73,6,4.51746416091919,97.7259292602539
"12-Aug-2018 18:11:50",43.3758625808,-77.4476960164,180,73,7,4.51778745651245,114.013584136963
"12-Aug-2018 18:11:50",43.3758625808,-77.4476960164,180,73,8,4.50496482849121,130.301239013672
"12-Aug-2018 18:11:50",43.3758625808,-77.4476960164,180,73,9,4.46812868118286,146.588893890381
"12-Aug-2018 18:11:50",43.3758625808,-77.4476960164,180,73,10,4.44791173934937,162.87654876709
"13-Aug-2018 10:17:14",43.3746290193,-77.5717392864,173,72,1,29.311408996582,10.6916646957397
"13-Aug-2018 10:17:14",43.3746290193,-77.5717392864,173,72,2,17.2921829223633,21.3833293914795
"13-Aug-2018 10:17:14",43.3746290193,-77.5717392864,173,72,3,8.90356922149658,32.0749940872192
"13-Aug-2018 10:17:14",43.3746290193,-77.5717392864,173,72,4,4.37575769424438,42.766658782959
"13-Aug-2018 10:17:14",43.3746290193,-77.5717392864,173,72,5,4.37965774536133,53.4583234786987
"13-Aug-2018 10:17:14",43.3746290193,-77.5717392864,173,72,6,4.3833212852478,64.1499881744385
"13-Aug-2018 10:17:14",43.3746290193,-77.5717392864,173,72,7,4.38593530654907,74.8416528701782
"13-Aug-2018 10:17:14",43.3746290193,-77.5717392864,173,72,8,4.38766860961914,85.533317565918
"13-Aug-2018 10:17:14",43.3746290193,-77.5717392864,173,72,9,4.38594055175781,96.2249822616577
"13-Aug-2018 10:17:14",43.3746290193,-77.5717392864,173,72,10,4.33182239532471,106.916646957397
"29-Jul-2018 08:43:48",43.3754123416,-79.1281680732,68,79,1,25.9275226593018,10.4330968856812
"29-Jul-2018 08:43:48",43.3754123416,-79.1281680732,68,79,2,11.2464294433594,20.8661937713623
"29-Jul-2018 08:43:48",43.3754123416,-79.1281680732,68,79,3,7.99004793167114,31.2992906570435
"29-Jul-2018 08:43:48",43.3754123416,-79.1281680732,68,79,4,5.30191135406494,41.7323875427246
"29-Jul-2018 08:43:48",43.3754123416,-79.1281680732,68,79,5,5.06201410293579,52.1654844284058
"29-Jul-2018 08:43:48",43.3754123416,-79.1281680732,68,79,6,5.06201505661011,62.5985813140869
"29-Jul-2018 08:43:48",43.3754123416,-79.1281680732,68,79,7,5.06252670288086,73.0316781997681
"29-Jul-2018 08:43:48",43.3754123416,-79.1281680732,68,79,8,5.06273078918457,83.4647750854492
"29-Jul-2018 08:43:48",43.3754123416,-79.1281680732,68,79,9,5.01075601577759,93.8978719711304
"29-Jul-2018 08:43:48",43.3754123416,-79.1281680732,68,79,10,4.89071750640869,104.330968856812
"10-Aug-2018 03:46:38",43.3758625808,-77.4476960164,180,73,1,24.6821727752686,16.2896423339844
"10-Aug-2018 03:46:38",43.3758625808,-77.4476960164,180,73,2,13.1937017440796,32.5792846679688
"10-Aug-2018 03:46:38",43.3758625808,-77.4476960164,180,73,3,4.87492322921753,48.8689270019531
"10-Aug-2018 03:46:38",43.3758625808,-77.4476960164,180,73,4,4.70479917526245,65.1585693359375
"10-Aug-2018 03:46:38",43.3758625808,-77.4476960164,180,73,5,4.70497941970825,81.4482116699219
"10-Aug-2018 03:46:38",43.3758625808,-77.4476960164,180,73,6,4.6993670463562,97.7378540039062
"10-Aug-2018 03:46:38",43.3758625808,-77.4476960164,180,73,7,4.69272375106812,114.027496337891
"10-Aug-2018 03:46:38",43.3758625808,-77.4476960164,180,73,8,4.67487955093384,130.317138671875
"10-Aug-2018 03:46:38",43.3758625808,-77.4476960164,180,73,9,4.63003253936768,146.606781005859
"10-Aug-2018 03:46:38",43.3758625808,-77.4476960164,180,73,10,4.55097055435181,162.896423339844
"28-Jul-2018 08:37:29",43.3732879932,-78.9843410739,78,76,1,25.9791793823242,9.38428020477295
"28-Jul-2018 08:37:29",43.3732879932,-78.9843410739,78,76,2,11.1654624938965,18.7685604095459
"28-Jul-2018 08:37:29",43.3732879932,-78.9843410739,78,76,3,7.2922682762146,28.1528406143188
"28-Jul-2018 08:37:29",43.3732879932,-78.9843410739,78,76,4,5.23872375488281,37.5371208190918
"28-Jul-2018 08:37:29",43.3732879932,-78.9843410739,78,76,5,4.93090486526489,46.9214010238647
"28-Jul-2018 08:37:29",43.3732879932,-78.9843410739,78,76,6,4.76801300048828,56.3056812286377
"28-Jul-2018 08:37:29",43.3732879932,-78.9843410739,78,76,7,4.70972347259521,65.6899614334106
"28-Jul-2018 08:37:29",43.3732879932,-78.9843410739,78,76,8,4.65125942230225,75.0742416381836
"28-Jul-2018 08:37:29",43.3732879932,-78.9843410739,78,76,9,4.57290506362915,84.4585218429565
"28-Jul-2018 08:37:29",43.3732879932,-78.9843410739,78,76,10,4.44323205947876,93.8428020477295
"31-Jul-2018 08:58:39",43.3794337325,-78.7395965625,96,72,1,26.1535873413086,7.17128849029541
"31-Jul-2018 08:58:39",43.3794337325,-78.7395965625,96,72,2,22.223123550415,14.3425769805908
"31-Jul-2018 08:58:39",43.3794337325,-78.7395965625,96,72,3,15.8418445587158,21.5138654708862
"31-Jul-2018 08:58:39",43.3794337325,-78.7395965625,96,72,4,8.98799514770508,28.6851539611816
"31-Jul-2018 08:58:39",43.3794337325,-78.7395965625,96,72,5,4.32361602783203,35.8564424514771
"31-Jul-2018 08:58:39",43.3794337325,-78.7395965625,96,72,6,4.08236074447632,43.0277309417725
"31-Jul-2018 08:58:39",43.3794337325,-78.7395965625,96,72,7,4.07684993743896,50.1990194320679
"31-Jul-2018 08:58:39",43.3794337325,-78.7395965625,96,72,8,4.06875514984131,57.3703079223633
"31-Jul-2018 08:58:39",43.3794337325,-78.7395965625,96,72,9,4.05721378326416,64.5415964126587
"31-Jul-2018 08:58:39",43.3794337325,-78.7395965625,96,72,10,4.04157543182373,71.7128849029541
"01-Aug-2018 15:02:59",43.3794337325,-78.7395965625,96,72,1,26.3000812530518,7.17176151275635
"01-Aug-2018 15:02:59",43.3794337325,-78.7395965625,96,72,2,21.6736869812012,14.3435230255127
"01-Aug-2018 15:02:59",43.3794337325,-78.7395965625,96,72,3,14.9561595916748,21.515284538269
"01-Aug-2018 15:02:59",43.3794337325,-78.7395965625,96,72,4,7.79652833938599,28.6870460510254
"01-Aug-2018 15:02:59",43.3794337325,-78.7395965625,96,72,5,5.24443006515503,35.8588075637817
"01-Aug-2018 15:02:59",43.3794337325,-78.7395965625,96,72,6,5.11678552627563,43.0305690765381
"01-Aug-2018 15:02:59",43.3794337325,-78.7395965625,96,72,7,4.35393095016479,50.2023305892944
"01-Aug-2018 15:02:59",43.3794337325,-78.7395965625,96,72,8,4.07222175598145,57.3740921020508
"01-Aug-2018 15:02:59",43.3794337325,-78.7395965625,96,72,9,4.06835222244263,64.5458536148071
"01-Aug-2018 15:02:59",43.3794337325,-78.7395965625,96,72,10,4.06215572357178,71.7176151275635
"28-Jul-2018 10:39:03",43.3814974341,-79.0027761571,77,77,1,25.0663795471191,9.95693969726562
"28-Jul-2018 10:39:03",43.3814974341,-79.0027761571,77,77,2,10.8517818450928,19.9138793945312
"28-Jul-2018 10:39:03",43.3814974341,-79.0027761571,77,77,3,6.53991317749023,29.8708190917969
"28-Jul-2018 10:39:03",43.3814974341,-79.0027761571,77,77,4,5.88076305389404,39.8277587890625
"28-Jul-2018 10:39:03",43.3814974341,-79.0027761571,77,77,5,5.00972604751587,49.7846984863281
"28-Jul-2018 10:39:03",43.3814974341,-79.0027761571,77,77,6,4.60457372665405,59.7416381835938
"28-Jul-2018 10:39:03",43.3814974341,-79.0027761571,77,77,7,4.40790796279907,69.6985778808594
"28-Jul-2018 10:39:03",43.3814974341,-79.0027761571,77,77,8,4.28650760650635,79.655517578125
"28-Jul-2018 10:39:03",43.3814974341,-79.0027761571,77,77,9,4.15444087982178,89.6124572753906
"28-Jul-2018 10:39:03",43.3814974341,-79.0027761571,77,77,10,4.15020704269409,99.5693969726562
"13-Aug-2018 18:17:22",43.388846085,-77.6403722922,169,73,1,30.2461891174316,10.6084394454956
"13-Aug-2018 18:17:22",43.388846085,-77.6403722922,169,73,2,17.8040809631348,21.2168788909912
"13-Aug-2018 18:17:22",43.388846085,-77.6403722922,169,73,3,7.70124435424805,31.8253183364868
"13-Aug-2018 18:17:22",43.388846085,-77.6403722922,169,73,4,4.89971351623535,42.4337577819824
"13-Aug-2018 18:17:22",43.388846085,-77.6403722922,169,73,5,4.71401119232178,53.042197227478
"13-Aug-2018 18:17:22",43.388846085,-77.6403722922,169,73,6,4.67684888839722,63.6506366729736
"13-Aug-2018 18:17:22",43.388846085,-77.6403722922,169,73,7,4.66181087493896,74.2590761184692
"13-Aug-2018 18:17:22",43.388846085,-77.6403722922,169,73,8,4.64270973205566,84.8675155639648
"13-Aug-2018 18:17:22",43.388846085,-77.6403722922,169,73,9,4.6145339012146,95.4759550094604
"13-Aug-2018 18:17:22",43.388846085,-77.6403722922,169,73,10,4.56260299682617,106.084394454956
"01-Aug-2018 17:25:44",43.3932796402,-78.7169957953,98,73,1,25.8392028808594,8.62573146820068
"01-Aug-2018 17:25:44",43.3932796402,-78.7169957953,98,73,2,20.1493759155273,17.2514629364014
"01-Aug-2018 17:25:44",43.3932796402,-78.7169957953,98,73,3,11.773063659668,25.8771944046021
"01-Aug-2018 17:25:44",43.3932796402,-78.7169957953,98,73,4,4.92747688293457,34.5029258728027
"01-Aug-2018 17:25:44",43.3932796402,-78.7169957953,98,73,5,4.2486138343811,43.1286573410034
"01-Aug-2018 17:25:44",43.3932796402,-78.7169957953,98,73,6,4.2451286315918,51.7543888092041
"01-Aug-2018 17:25:44",43.3932796402,-78.7169957953,98,73,7,4.21972846984863,60.3801202774048
"01-Aug-2018 17:25:44",43.3932796402,-78.7169957953,98,73,8,4.21517276763916,69.0058517456055
"01-Aug-2018 17:25:44",43.3932796402,-78.7169957953,98,73,9,4.17777967453003,77.6315832138062
"01-Aug-2018 17:25:44",43.3932796402,-78.7169957953,98,73,10,4.1021556854248,86.2573146820068
"10-Aug-2018 22:20:43",43.3949461321,-77.3242415683,187,75,1,22.8966598510742,20.0749282836914
"10-Aug-2018 22:20:43",43.3949461321,-77.3242415683,187,75,2,7.08302688598633,40.1498565673828
"10-Aug-2018 22:20:43",43.3949461321,-77.3242415683,187,75,3,5.63327360153198,60.2247848510742
"10-Aug-2018 22:20:43",43.3949461321,-77.3242415683,187,75,4,4.80903720855713,80.2997131347656
"10-Aug-2018 22:20:43",43.3949461321,-77.3242415683,187,75,5,4.80873727798462,100.374641418457
"10-Aug-2018 22:20:43",43.3949461321,-77.3242415683,187,75,6,4.76647853851318,120.449569702148
"10-Aug-2018 22:20:43",43.3949461321,-77.3242415683,187,75,7,4.74260568618774,140.52449798584
"10-Aug-2018 22:20:43",43.3949461321,-77.3242415683,187,75,8,4.72269248962402,160.599426269531
"10-Aug-2018 22:20:43",43.3949461321,-77.3242415683,187,75,9,4.70099401473999,180.674354553223
"10-Aug-2018 22:20:43",43.3949461321,-77.3242415683,187,75,10,4.68172645568848,200.749282836914
"01-Aug-2018 19:28:41",43.3899108769,-78.6880214043,100,72,1,26.1892929077148,7.50027561187744
"01-Aug-2018 19:28:41",43.3899108769,-78.6880214043,100,72,2,21.2721614837646,15.0005512237549
"01-Aug-2018 19:28:41",43.3899108769,-78.6880214043,100,72,3,14.8949298858643,22.5008268356323
"01-Aug-2018 19:28:41",43.3899108769,-78.6880214043,100,72,4,7.52811813354492,30.0011024475098
"01-Aug-2018 19:28:41",43.3899108769,-78.6880214043,100,72,5,5.01976633071899,37.5013780593872
"01-Aug-2018 19:28:41",43.3899108769,-78.6880214043,100,72,6,5.00669050216675,45.0016536712646
"01-Aug-2018 19:28:41",43.3899108769,-78.6880214043,100,72,7,4.79754114151001,52.5019292831421
"01-Aug-2018 19:28:41",43.3899108769,-78.6880214043,100,72,8,4.73072242736816,60.0022048950195
"01-Aug-2018 19:28:41",43.3899108769,-78.6880214043,100,72,9,4.62692975997925,67.502480506897
"01-Aug-2018 19:28:41",43.3899108769,-78.6880214043,100,72,10,4.62820863723755,75.0027561187744
"06-Aug-2018 05:37:21",43.3932458447,-78.1702033091,137,63,1,27.3369235992432,3.48908615112305
"06-Aug-2018 05:37:21",43.3932458447,-78.1702033091,137,63,2,27.1536827087402,6.97817230224609
"06-Aug-2018 05:37:21",43.3932458447,-78.1702033091,137,63,3,26.2090225219727,10.4672584533691
"06-Aug-2018 05:37:21",43.3932458447,-78.1702033091,137,63,4,24.2439422607422,13.9563446044922
"06-Aug-2018 05:37:21",43.3932458447,-78.1702033091,137,63,5,19.122407913208,17.4454307556152
"06-Aug-2018 05:37:21",43.3932458447,-78.1702033091,137,63,6,14.2487497329712,20.9345169067383
"06-Aug-2018 05:37:21",43.3932458447,-78.1702033091,137,63,7,11.5440635681152,24.4236030578613
"06-Aug-2018 05:37:21",43.3932458447,-78.1702033091,137,63,8,10.1181287765503,27.9126892089844
"06-Aug-2018 05:37:21",43.3932458447,-78.1702033091,137,63,9,8.89928817749023,31.4017753601074
"06-Aug-2018 05:37:21",43.3932458447,-78.1702033091,137,63,10,7.13462924957275,34.8908615112305
"06-Aug-2018 06:00:43",43.3932458447,-78.1702033091,137,63,1,27.0497303009033,3.48892664909363
"06-Aug-2018 06:00:43",43.3932458447,-78.1702033091,137,63,2,27.0540046691895,6.97785329818726
"06-Aug-2018 06:00:43",43.3932458447,-78.1702033091,137,63,3,26.4081230163574,10.4667799472809
"06-Aug-2018 06:00:43",43.3932458447,-78.1702033091,137,63,4,24.3718109130859,13.9557065963745
"06-Aug-2018 06:00:43",43.3932458447,-78.1702033091,137,63,5,19.4742488861084,17.4446332454681
"06-Aug-2018 06:00:43",43.3932458447,-78.1702033091,137,63,6,14.7945737838745,20.9335598945618
"06-Aug-2018 06:00:43",43.3932458447,-78.1702033091,137,63,7,11.9069404602051,24.4224865436554
"06-Aug-2018 06:00:43",43.3932458447,-78.1702033091,137,63,8,10.3173084259033,27.911413192749
"06-Aug-2018 06:00:43",43.3932458447,-78.1702033091,137,63,9,9.13206195831299,31.4003398418427
"06-Aug-2018 06:00:43",43.3932458447,-78.1702033091,137,63,10,7.31967735290527,34.8892664909363
"03-Aug-2018 18:19:25",43.3927347429,-78.4814243115,116,64,1,26.7308216094971,3.47826170921326
"03-Aug-2018 18:19:25",43.3927347429,-78.4814243115,116,64,2,26.0785579681396,6.95652341842651
"03-Aug-2018 18:19:25",43.3927347429,-78.4814243115,116,64,3,25.6676635742188,10.4347851276398
"03-Aug-2018 18:19:25",43.3927347429,-78.4814243115,116,64,4,22.8029937744141,13.913046836853
"03-Aug-2018 18:19:25",43.3927347429,-78.4814243115,116,64,5,18.4378643035889,17.3913085460663
"03-Aug-2018 18:19:25",43.3927347429,-78.4814243115,116,64,6,14.4718608856201,20.8695702552795
"03-Aug-2018 18:19:25",43.3927347429,-78.4814243115,116,64,7,12.0152082443237,24.3478319644928
"03-Aug-2018 18:19:25",43.3927347429,-78.4814243115,116,64,8,10.1697282791138,27.8260936737061
"03-Aug-2018 18:19:25",43.3927347429,-78.4814243115,116,64,9,9.63082885742188,31.3043553829193
"03-Aug-2018 18:19:25",43.3927347429,-78.4814243115,116,64,10,8.81807041168213,34.7826170921326
"06-Aug-2018 16:01:06",43.3936805182,-78.0387164559,145,66,1,27.5743618011475,3.40304732322693
"06-Aug-2018 16:01:06",43.3936805182,-78.0387164559,145,66,2,27.2667922973633,6.80609464645386
"06-Aug-2018 16:01:06",43.3936805182,-78.0387164559,145,66,3,26.0359268188477,10.2091419696808
"06-Aug-2018 16:01:06",43.3936805182,-78.0387164559,145,66,4,23.5403175354004,13.6121892929077
"06-Aug-2018 16:01:06",43.3936805182,-78.0387164559,145,66,5,20.457462310791,17.0152366161346
"06-Aug-2018 16:01:06",43.3936805182,-78.0387164559,145,66,6,17.088306427002,20.4182839393616
"06-Aug-2018 16:01:06",43.3936805182,-78.0387164559,145,66,7,13.9948148727417,23.8213312625885
"06-Aug-2018 16:01:06",43.3936805182,-78.0387164559,145,66,8,11.3542060852051,27.2243785858154
"06-Aug-2018 16:01:06",43.3936805182,-78.0387164559,145,66,9,9.04972553253174,30.6274259090424
"06-Aug-2018 16:01:06",43.3936805182,-78.0387164559,145,66,10,6.67367696762085,34.0304732322693
"06-Aug-2018 14:00:41",43.3935083276,-78.055102663,144,65,1,27.3573226928711,3.37261366844177
"06-Aug-2018 14:00:41",43.3935083276,-78.055102663,144,65,2,27.0634994506836,6.74522733688354
"06-Aug-2018 14:00:41",43.3935083276,-78.055102663,144,65,3,26.2207584381104,10.1178410053253
"06-Aug-2018 14:00:41",43.3935083276,-78.055102663,144,65,4,24.0156860351562,13.4904546737671
"06-Aug-2018 14:00:41",43.3935083276,-78.055102663,144,65,5,20.5819797515869,16.8630683422089
"06-Aug-2018 14:00:41",43.3935083276,-78.055102663,144,65,6,17.0237979888916,20.2356820106506
"06-Aug-2018 14:00:41",43.3935083276,-78.055102663,144,65,7,13.8378486633301,23.6082956790924
"06-Aug-2018 14:00:41",43.3935083276,-78.055102663,144,65,8,11.7398633956909,26.9809093475342
"06-Aug-2018 14:00:41",43.3935083276,-78.055102663,144,65,9,9.69028759002686,30.353523015976
"06-Aug-2018 14:00:41",43.3935083276,-78.055102663,144,65,10,7.30562734603882,33.7261366844177
"06-Aug-2018 11:59:40",43.393506625,-78.0879534363,142,63,1,27.0976829528809,3.31259274482727
"06-Aug-2018 11:59:40",43.393506625,-78.0879534363,142,63,2,27.0231761932373,6.62518548965454
"06-Aug-2018 11:59:40",43.393506625,-78.0879534363,142,63,3,26.8288116455078,9.93777823448181
"06-Aug-2018 11:59:40",43.393506625,-78.0879534363,142,63,4,25.2559242248535,13.2503709793091
"06-Aug-2018 11:59:40",43.393506625,-78.0879534363,142,63,5,21.3167839050293,16.5629637241364
"06-Aug-2018 11:59:40",43.393506625,-78.0879534363,142,63,6,16.8741798400879,19.8755564689636
