"interval_number","velocity_meters_per_second","U_Component_Vel","V_Compoment_Vel","direction_degrees"
761,0.0130814818144444,-0.0130163255785245,0.00130400724518314,174.279057551417
762,0.01512357737667,-0.0150698314737548,0.0012738806932966,175.168168896585
763,0.0159377182610726,-0.0158846396667328,0.0012996484245314,175.322596157261
764,0.0141579722909122,-0.0140834737561692,0.00145049865547299,174.119671517074
765,0.00730267547913049,-0.00710034676771599,0.00170708667960324,166.481352709034
766,0.00513817035850193,0.00475557270698873,0.00194559062023123,22.2503556395534
767,0.0125492266764605,0.0123926482976436,0.00197619795266074,9.06040567310515
768,0.0161544552183067,0.0160455034415442,0.00187303035417768,6.65814149013274
769,0.031693762294198,0.0316411868907117,0.00182479053816612,3.30066990611277
770,0.0508771046106144,0.0508636099351812,0.00117173287106233,1.31967581579952
771,0.0584531515708063,0.0584498999745983,0.000616539957422823,0.604343675949495
772,0.0564478846587304,0.0564406669121704,0.000902663256574132,0.91626107340343
773,0.047932983526842,0.0479153688167915,0.00129936174152719,1.55335760979734
774,0.0351843024083025,0.0351485899892768,0.00158485258765386,2.58172234402578
775,0.0237909854744216,0.0237200510857738,0.00183580127803216,4.42555553414816
776,0.0177358379349972,0.0176344643968832,0.00189357141178851,6.12888049747185
777,0.00950861404642303,0.00931195947698248,0.00192383777457179,11.6729974971111
778,0.00238631068808515,0.00122992610064802,0.00204493532587566,58.9752002985221
779,0.00233236224923529,-0.000849084797732143,0.00217231873073867,111.348821733008
780,0.00278074687019219,-0.00113409012351884,0.00253897474343891,114.069000570681
781,0.00374675811275364,-0.00254688605294903,0.00274801160637632,132.82467790244
782,0.00438831134134352,0.00326728449321407,0.00292952700430753,41.880177977049
783,0.0152587812023206,0.0149637042892223,0.0029862949829182,11.2861986343705
784,0.0245812035054368,0.0244351737189383,0.00267541606128896,6.24844598951512
785,0.0246519454691891,0.0245454251060727,0.00228921859551447,5.32825321151684
786,0.0194408690435585,0.019267141272936,0.0025931942344367,7.66546243418765
787,0.0192648887912919,0.0189903776619387,0.00324060124016878,9.68392477350248
788,0.0273261330998395,0.0270882157371829,0.00359807147872061,7.56618951507357
789,0.0428767085128207,0.0427406673933427,0.00341284099615549,4.5653797200956
790,0.0614690384015427,0.0614181178421234,0.00250149610061194,2.33230846670529
791,0.0720378116574223,0.0720255599815944,0.00132853969755854,1.0567232877694
792,0.0691425431614522,0.0691398969214368,0.000604920264465796,0.501280668627964
793,0.0550981886672324,0.0550959925168669,0.000491937995358943,0.511565735475995
794,0.0387051131707613,0.0386966533976693,0.000809197986952708,1.19795561459178
795,0.0304858578119912,0.0304499785179258,0.0014786259807001,2.78005231396617
796,0.0319242001753544,0.0318661186016113,0.00192484859252284,3.45670781866199
797,0.0396999349033127,0.0396413165241301,0.00215658423461554,3.11396041843971
798,0.0492371319186079,0.0491941656227075,0.00205650875418015,2.39379414893428
799,0.0583528846855033,0.0583203296666877,0.00194892244291983,1.91397223552671
800,0.0641742089900523,0.0641504370912637,0.00174657393165381,1.55956223988097
801,0.0661174218282055,0.066104671188858,0.00129842836607681,1.12525936391137
802,0.0658961740017308,0.0658868223262074,0.00111013144319371,0.965289053806134
803,0.0600395870883686,0.0600255733250877,0.00129713713088645,1.23795431553637
804,0.0608019650245189,0.0607902989379866,0.00119101044204163,1.12240182356345
805,0.066191493923124,0.0661830225772542,0.00105895718214944,0.916679200759137
806,0.0648064015956396,0.0647973902292809,0.00108069757546054,0.955496349359144
807,0.0643976087965441,0.0643881538838297,0.00110347548454776,0.981831214679621
808,0.0563796441845418,0.0563708937249914,0.000993286978299371,1.00947952094089
809,0.0401398187000527,0.0401293301584689,0.000917554524647041,1.30983604164562
810,0.0263395046184758,0.0263102533130107,0.00124099724089797,2.70051538444913
811,0.017503350098409,0.0174402300034246,0.00148514042942908,4.86733749184729
812,0.012655215584102,0.0125410892214795,0.00169574839495337,7.70056803379164
813,0.00454244216681181,0.00419491298719471,0.00174255153975289,22.5578199952371
814,0.00176841836020274,-0.000763854606016254,0.00159493875668312,115.590883513626
815,0.00575497628529695,-0.0055805877235337,0.00140598460314302,165.859079625524
816,0.00703553558870751,-0.00689771784606592,0.00138573068668973,168.640659532782
817,0.00693814867396156,-0.00680866438157728,0.0013341650426523,168.913304485796
818,0.00880024463990833,-0.00868461235118259,0.0014219050713469,170.701636744557
819,0.00582194274719588,-0.00553236649550784,0.00181326730269117,161.853123411797
820,0.0039418940343255,0.00315405697869051,0.00236441391321923,36.8567716373635
821,0.0231700332668859,0.0229513543026868,0.00317581127605877,7.87807246214494
822,0.0429850351892933,0.0428617473579668,0.00325328505461951,4.34053187920442
823,0.0606602109807656,0.0606111638763285,0.00243885419569121,2.30420771052544
824,0.0655894497998444,0.0655756040272313,0.00134762068478948,1.1772992680134
825,0.0540258795852485,0.0540206587436223,0.000751061824939982,0.796545271895452
826,0.0372962104940364,0.0372839683689926,0.000955520735218492,1.46806593806748
827,0.0252208512023805,0.0251787620639593,0.00145646019483528,3.31057318737399
828,0.0197303475544048,0.0196358792229111,0.00192843505487141,5.6090178187831
829,0.0177746870330314,0.0176207743034997,0.00233405485525497,7.54549613227752
830,0.0154021707227734,0.0151913245998608,0.00253978736809225,9.4913099650452
831,0.0116819736072882,0.0114442621124785,0.00234464753476226,11.5782737530605
832,0.00361019765016271,0.00294516652854956,0.00208794664499639,35.334356693197
833,0.00499859014343451,-0.00464179762116634,0.00185462078770167,158.220921380403
834,0.00905348210578613,-0.00886347103221109,0.00184510690772769,168.240691896098
835,0.00317836865125512,0.00234232838289433,0.00214837730158576,42.5269640543542
836,0.0218806370881504,0.0217640704333174,0.00225555260566917,5.9168125234468
837,0.0408568849085918,0.0408136612782312,0.00187885536955998,2.63574820857419
838,0.0511178238062163,0.0511013896528551,0.00129610425137735,1.45290345192348
839,0.0495416190892115,0.0495304533675175,0.00105176574801512,1.21647752314444
840,0.0471711123791298,0.0471577228207075,0.00112384227088097,1.36518960275768
841,0.0442668437333274,0.0442568168287565,0.000942134967360552,1.21952298568553
842,0.0436119196438707,0.0436060074563025,0.000718086864051818,0.94343945990972
843,0.0409702799064719,0.040964407357809,0.000693660895643415,0.970111526002762
844,0.0348553548132838,0.0348394297011945,0.00105351661374309,1.73205094558254
845,0.0317061231776985,0.0316659685856855,0.00159520546945053,2.88389545930355
846,0.0283872458253841,0.028312008092209,0.00206541117879185,4.17243730894702
847,0.0283431121724063,0.0282575830839937,0.0022002285946689,4.45225526645643
848,0.0275509955332917,0.0274716349705202,0.0020896475592681,4.34986376428526
849,0.0234628917737903,0.0233808797631289,0.0019600387472471,4.79194886356872
850,0.0196173770938392,0.0195002009617198,0.00214094523386937,6.26546270506195
851,0.0153736687589183,0.015192856430306,0.00235091569330993,8.79608589906283
852,0.0132789090993731,0.0130239489526776,0.00258962942280614,11.2457888650804
853,0.00954143907008806,0.00914331278813091,0.00272743300313767,16.609743101836
854,0.00795270543972029,0.00753759247442036,0.00253578853623841,18.593911996708
855,0.00829569949045263,0.00796325732748888,0.00232490059402348,16.2753477425941
856,0.00512263035803548,0.00461073105463844,0.00223215163617067,25.832597901973
857,0.0053353244492326,0.00478953386468756,0.00235075569500325,26.1423102356978
858,0.0148746919054177,0.0146472850256607,0.00259104238833628,10.0316020420111
859,0.0308462859160927,0.0307557227591756,0.00236196366992964,4.39155452941562
860,0.046270994722552,0.0462378584119509,0.00175082897246311,2.16850890379449
861,0.0525047393332207,0.0524893130136371,0.00127266327277879,1.38892940638331
862,0.0635207684669631,0.0635135058619869,0.000960520563490708,0.866423270127917
863,0.0812260952694848,0.0812252204030344,0.000376992315448496,0.26592619111412
864,0.0849694962554106,0.084969456626857,-8.20636028724021e-05,359.9446636848
865,0.0799569887647517,0.0799564172074715,0.000302323785679698,0.216640452668758
866,0.0609895031389288,0.0609868860153745,0.000565002018684367,0.530791242278571
867,0.0359544250811414,0.0359288936093925,0.00135472761851349,2.15936015775078
868,0.0105454422151536,0.0103785123214346,0.0018689123861146,10.2081455086148
869,0.0166832903311059,-0.0165915364336122,0.00174731080351787,173.988148000958
870,0.0300259174952727,-0.0300023969276867,0.00118823399482478,177.732006843342
871,0.0278443740838386,-0.027832299088637,0.000819936315454747,178.312561010019
872,0.0223205653867359,-0.0223142953673877,0.000529019319623264,178.641906589407
873,0.0200429080261225,-0.0200303535146264,0.000709295582037502,177.971944457275
874,0.0148083212445295,-0.0147378156096589,0.00144331879253311,174.40668735761
875,0.00456343172251662,-0.00392498834130378,0.00232795524155866,149.327338135592
876,0.0107785056633991,0.0103423072417767,0.00303527021080825,16.3559592457715
877,0.0315111747318249,0.0313397716591802,0.00328220129334665,5.97876785989135
878,0.0456501537484816,0.0455522188775644,0.00298862720834787,3.75372850573393
879,0.0477136734212393,0.0476449658545525,0.00255966014681768,3.07518053072741
880,0.0361967887034881,0.0361243618180136,0.00228866679230715,3.62514144281442
881,0.0141687585789554,0.0140041629157363,0.00215340212181507,8.74182782328
882,0.00443225631961461,-0.00393283320617982,0.00204394693060583,152.53848638696
883,0.0151100038416369,-0.015008624299308,0.00174740171011259,173.359150658196
884,0.0243591458564086,-0.0243170415957311,0.0014315987165648,176.630758039257
885,0.0334029764166331,-0.0333842664498698,0.00111784931643062,178.08220656064
886,0.0428803908331106,-0.0428716274944092,0.00086687598935985,178.84162158071
887,0.0537796305387095,-0.0537765760497451,0.0005731747081654,179.389339176801
888,0.0576357680385243,-0.0576299736799438,0.000817246009211584,179.187547629375
889,0.0576281707501397,-0.0576131689400271,0.0013148493051111,178.692621114039
890,0.0481350725045668,-0.0481108055337754,0.00152826565463953,178.180580495881
891,0.0400808730094288,-0.0400570061524945,0.00138298203060546,178.022628765741
892,0.043075178684368,-0.0430521408109398,0.0014086128940332,178.126021351458
893,0.0517642951403496,-0.0517442488438884,0.00144047317190369,178.405393358059
894,0.0546103148266581,-0.0545958578814861,0.00125649817002686,178.681597134013
895,0.0585006115304993,-0.0584962935490352,0.000710767520005295,179.303853754124
896,0.0612410722391928,-0.0612401468073976,0.000336671968566086,179.68501563837
897,0.0589829409833458,-0.0589821184602465,0.000311494761274211,179.697413899251
898,0.0592867376260786,-0.0592863478226291,0.000214988831626548,179.792230434928
899,0.0660397026054704,-0.0660396734559654,6.20487584664098e-05,179.946166739598
900,0.0841799240941659,-0.084179593373639,-0.0002359659897939,180.160606856975
901,0.113708266478034,-0.113707284238449,-0.000472627291102878,180.238150029678
902,0.113319014724583,-0.113318986547367,7.99126268727431e-05,179.95959498377
903,0.0727187536458822,-0.072710614444958,0.00108797005802517,179.142746331036
904,0.0480813965823393,-0.0480389277825063,0.00202042441465603,177.591669647923
905,0.0455686360119466,-0.0455334992619611,0.00178914307708192,177.749840416081
906,0.0697632835780634,-0.0697608357314318,0.000584408799965572,179.52002618475
907,0.0872127736592053,-0.0872125346199177,-0.000204192314801377,180.134147419525
908,0.0860832568220858,-0.0860785432988705,0.000900826643510119,179.400411779101
909,0.0734627387064263,-0.07345138128534,0.00129172966377712,178.992489613254
910,0.0658426378940001,-0.0658190328201401,0.00176291901735252,178.46573747705
911,0.0554243626355372,-0.0553752479989001,0.00233278430546945,177.587736084236
912,0.0502765975012812,-0.0502121927612693,0.00254400361850536,177.099586094245
913,0.0683490226193438,-0.0683121290905112,0.00224542025930637,178.117365072066
914,0.0824429713811462,-0.0824110983046807,0.00229224919429409,178.406739470537
915,0.0710579115852504,-0.0710302404550789,0.00198286150573611,178.400961377075
916,0.0567867418379187,-0.0567564682641333,0.00185401152878176,178.129036580548
917,0.0439016567539251,-0.0438554489647575,0.00201371841105101,177.370986174647
918,0.0326809180309467,-0.0326126052675568,0.00211196141252211,176.294753441203
919,0.0358584008244628,-0.0358068569324346,0.00192195377363701,176.927564235762
920,0.0381565984327578,-0.0380902434370693,0.00224930186136486,176.62049903825
921,0.0368218965267826,-0.0367607369149448,0.0021213875881846,176.697239786962
922,0.029523416726613,-0.0294656035909474,0.00184671065259288,176.413767185655
923,0.0197908622621305,-0.019724306224606,0.0016217191608256,175.299751861918
924,0.0186015570253415,-0.0185503280743391,0.00137958403202559,175.746754665742
925,0.022579844906217,-0.0225193043414317,0.00165237040847117,175.803401028845
926,0.0225752296523229,-0.0224405897625765,0.00246189458808987,173.739276871941
927,0.0144552467773865,-0.0140408571951873,0.00343634815167221,166.247796776941
928,0.0093153053524669,-0.00799110547215175,0.00478718572259786,149.075681575184
929,0.00687749796998409,0.00351484872996663,0.0059114986875231,59.2652028455003
930,0.0108720979709783,0.00882711008975552,0.00634701833571376,35.7175307106046
931,0.00934924981102031,0.00738978134946211,0.00572709382112823,37.7757486110304
932,0.0221971621127389,0.021918065937882,0.00350890173727753,9.09540303969323
933,0.0297463066825398,0.0296995686810652,0.00166684774661709,3.21227748974902
934,0.0348529455645979,0.0348307713603803,0.00124305308403761,2.04392490741863
935,0.0394709797429924,0.0394488158783987,0.00132256102464756,1.92017913115372
936,0.0503377253193358,0.0503086121108267,0.00171176453032627,1.94875304156873
937,0.0682417735522618,0.0682186222308163,0.00177742467839137,1.49249418897817
938,0.086817612926572,0.0868096062491794,0.00117905772993873,0.778149804646457
939,0.0957303256971186,0.095729944304371,-0.00027022501443882,359.838266784378
940,0.0970348363846367,0.0970339948178808,-0.000404131014277982,359.761373654131
941,0.106672998188589,0.106671260132788,-0.0006089369636169,359.67292840656
942,0.123187954376034,0.123182800409505,-0.00112684809274493,359.475885928796
943,0.123532421597767,0.123526951718297,-0.00116249085758773,359.460815208707
944,0.119672313223777,0.119663921470803,-0.00141719813694621,359.321469036374
945,0.119126628310059,0.11909793520211,-0.00261446038735842,358.74243419761
946,0.112045191009506,0.112031537368875,-0.00174913210561953,359.105521999174
947,0.116148137620065,0.116126230276103,-0.00225577358594812,358.887158802306
948,0.121545503899021,0.121530575920913,-0.00190489747706212,359.10200664949
949,0.116522208814957,0.116515336550385,-0.00126550214026822,359.377720712348
950,0.119317365547973,0.119302786105629,-0.00186519402296593,359.104303904548
951,0.125268286568041,0.125246974975238,-0.00231060148985008,358.943106629423
952,0.137537474845961,0.137531634558226,-0.00126747100403354,359.471985601093
953,0.12247304274644,0.122471967211892,-0.000513270708863555,359.759879147343
954,0.0955610226961135,0.0955610167375834,-3.37462061946443e-05,359.979766695927
955,0.0773408344733295,0.0773401975663783,0.000313874854877298,0.232525986667299
956,0.0680345130837476,0.0680265594638717,0.00104027787198605,0.876112015152686
957,0.0656173700835529,0.0656013585709133,0.00144948623049714,1.26576543802952
958,0.0674171500099068,0.0674003809720228,0.00150358248342315,1.27795485145128
959,0.0663182721660735,0.0663112647244298,0.000964050693681742,0.83292250757012
960,0.0682387345729918,0.0682376477799638,0.000385125409226752,0.323367334031048
961,0.0592684057851954,0.0592664915730679,0.00047634119920567,0.460492125412834
962,0.0550198346364361,0.0550112368672306,0.000972636498500701,1.01292324346426
963,0.0581776346713621,0.058170171225158,0.000931855992237322,0.917770188374377
964,0.0561857638654649,0.0561751393258291,0.00109260371107975,1.1142596136986
965,0.0523632100470635,0.0523366006023169,0.00166913265693614,1.82667295232462
966,0.04744052071497,0.047395641904963,0.00206304001997212,2.49240042062433
967,0.0368512088418053,0.0367844363069327,0.00221739457101358,3.44965998554125
968,0.0206554502315114,0.020544203393269,0.00214087159877438,5.94920930149638
969,0.00787803954048612,0.00765327514197423,0.00186839144793112,13.7192481080989
970,0.00327785078901388,-0.00284448671543414,0.00162886497929007,150.202850460704
971,0.0115496328568649,-0.0114582896444504,0.00144969567573858,172.789285100156
972,0.0185013894247941,-0.0184524074908001,0.00134538784049379,175.829872974179
973,0.0236028303696314,-0.0235710925432887,0.00122360033234355,177.028382862097
974,0.0282035312792437,-0.0281759844511172,0.00124622503171612,177.467455760467
975,0.0398814589910381,-0.0398717332000154,0.000880717253518603,178.734612895033
976,0.0511263671462766,-0.0511244873945534,0.000438413298180403,179.508677402174
977,0.0505671509376293,-0.0505671480963363,1.69514653952908e-05,179.980792917459
978,0.0460483895771586,-0.0460479734727802,-0.000195759290700007,180.243574532025
979,0.0461771526386713,-0.0461770505781001,9.70861613765294e-05,179.87953715038
980,0.0475902041169697,-0.0475890487774538,0.000331608733249526,179.600759547675
981,0.0409862324715795,-0.0409798515390915,0.000723201250260253,178.988964651021
982,0.0244585363378697,-0.0244328298981203,0.0011210811569249,177.372870933408
983,0.00413854704676265,0.00386354269640609,0.00148344514267126,21.0047828991277
984,0.0157585782163481,0.0157080992371438,0.00126031970420377,4.58722872070994
985,0.0379703253980726,0.0379489693089065,0.00127331819557872,1.92174912067337
986,0.0646557929290122,0.0646448179736201,0.00119124658943269,1.05570221909452
987,0.0797150557998886,0.0797142124101629,0.000366689250975481,0.263561511159522
988,0.0843713908777451,0.0843681661882061,-0.000737653498929567,359.499060401261
989,0.0836240208591401,0.0836167389279535,-0.00110355593622185,359.243866387503
990,0.0804778754752751,0.0804733563168903,-0.00085285644085102,359.392802195877
991,0.0783712052899276,0.0783695606554279,-0.000507721647346061,359.628811233118
992,0.0688406203565724,0.0688398208434365,-0.000331779024802121,359.723860544166
993,0.0548986398514131,0.0548984927815813,-0.000127074174487035,359.867377035123
994,0.0443273620526096,0.0443272688310207,9.09094359976276e-05,0.117505992027281
995,0.0347394817442762,0.0347380940549177,0.000310504899466092,0.512122123120331
996,0.0257024392694745,0.0256909657445848,0.000767895508250929,1.7120444947553
997,0.0204349179057374,0.0203852526658043,0.00142384815396473,3.99544769134234
998,0.0223464568188292,0.0222553056677864,0.00201630900141627,5.1768085837712
999,0.0236561138684411,0.0235469834952586,0.0022696457059787,5.50561512089197
1000,0.0218947997947408,0.021788738584891,0.00215247042513207,5.64184174874866
1001,0.0182554704678605,0.0181625447161025,0.00183961176298166,5.78353746277055
1002,0.0110284179188364,0.0109040141893693,0.00165181002253439,8.61403866595022
1003,0.00388282107512318,0.00363213862037778,0.00137254090787157,20.7009675348836
1004,0.00252126965590726,-0.00212297427344441,0.00136006651017216,147.354668774878
1005,0.00623160302855514,-0.00602473757317536,0.00159229817555213,165.195610028741
1006,0.00505001584949139,-0.00470845011017849,0.00182569374213597,158.806280021189
1007,0.00215597906669456,-0.000393463151210646,0.002119771800139,100.515329864753
1008,0.00899798873162225,0.00869284702793137,0.00232340520860778,14.9641039936116
1009,0.0236056874257778,0.0234936973873901,0.00229666321285124,5.58329851964639
1010,0.0355381755320424,0.035489891675758,0.00185189335255104,2.9870343976872
1011,0.0443928810700936,0.0443679214852135,0.00148843299661063,1.92140976661964
1012,0.0410096670267239,0.0409897491776126,0.00127798748005278,1.78580200757987
1013,0.0381865625550144,0.0381707487216996,0.00109886386458908,1.64898199705244
1014,0.0393320567194718,0.0393156647741767,0.00113542465549552,1.65422520583043
1015,0.0437922794481533,0.0437738837572546,0.00126918874542325,1.66078001537962
1016,0.0443180630660126,0.0442971164757818,0.00136241911836395,1.76165564609244
1017,0.0435287194261572,0.0435075626241694,0.00135698540341777,1.7864558497089
1018,0.0492053899815723,0.0491870308247649,0.00134402450953686,1.56520476392849
1019,0.0570925560747334,0.0570807118232759,0.00116288300989583,1.16710305160771
1020,0.0637845042591084,0.063777650429429,0.000935034374648848,0.839944481007712
1021,0.0747626405966448,0.0747616498394379,0.000384892541308545,0.294971063381921
1022,0.0888777922923921,0.0888761430282278,-0.000541445468716009,359.650950689869
1023,0.080238026709849,0.0802364665656888,-0.000500363211618328,359.642702005056
1024,0.0697003927503583,0.0697003325407142,-9.1614780821018e-05,359.924689925173
1025,0.0574253713750785,0.0574251256248352,0.000168001599926895,0.167622709751339
1026,0.0484814131282695,0.0484785485022865,0.000527023742726775,0.622853769373007
1027,0.0474629818755236,0.0474591009229967,0.000606949830786327,0.732710212935892
1028,0.0513033721002804,0.0513017289305525,0.000410606375916722,0.45857148543768
1029,0.0552219188128883,0.0552201394988142,0.000443295735069759,0.459948658792567
1030,0.057864714168759,0.0578592021163721,0.000798671577673785,0.790844028909126
1031,0.0640022265640765,0.0639973736589621,0.000788143333768022,0.705575891193734
1032,0.0631572074954004,0.0631559863980998,0.000392734897989235,0.356288664997611
1033,0.0532228127774269,0.0532227419861988,8.68067482799539e-05,0.09344982452615
1034,0.0400388387179719,0.0400357247747639,0.000499347216996693,0.714586903445712
1035,0.0324038887552673,0.032390417287724,0.000934277469945442,1.65219599722365
1036,0.0287739434061175,0.0287421299437343,0.00135269561836616,2.69453251669173
1037,0.0270585992098512,0.0269865277247278,0.00197360395263491,4.18276200662289
1038,0.0261604562209642,0.0260693975068086,0.00218082170774838,4.78191425121187
1039,0.0273910384363866,0.0273069836270241,0.00214420890238018,4.48978751274273
1040,0.0234123480948969,0.02330765083673,0.00221166357968364,5.42056771156345
1041,0.0218416947755543,0.0217405364273826,0.00209969200553903,5.51649320455973
1042,0.0235497620025677,0.0234622143733964,0.00202874026784523,4.94198244777678
1043,0.0258825960583309,0.0257948792993651,0.00212907976598168,4.71843232500557
1044,0.0303130623005137,0.0302513142169344,0.00193383923404255,3.65770112045645
1045,0.0310017729997881,0.0309505893373469,0.00178071581149194,3.29283381508991
1046,0.0427037656274317,0.0426671092073359,0.00176900838095489,2.37416358414058
1047,0.0669702019795778,0.0669603777486389,0.00114706797751496,0.981412118941944
1048,0.0756188353846468,0.0756180015096446,0.000355123383756944,0.269075102570688
1049,0.0715138332354543,0.0715138206121045,4.24910356176763e-05,0.0340431639744937
1050,0.0534711109277277,0.0534710573190603,7.57167559700779e-05,0.0811326327439743
1051,0.0286812002033456,0.0286773219158472,0.000471649063671662,0.942245048259025
1052,0.00412096996137471,-0.0040390334113804,0.000817681187447448,168.555443598903
1053,0.0336286454704085,-0.0336248533825571,0.000505006114778692,179.139548850571
1054,0.0614194720940067,-0.061419367327456,0.000113443384544884,179.894173124219
1055,0.0715445542780557,-0.0715445439206593,3.84971493250467e-05,179.969169920642
1056,0.0601443581392196,-0.0601443422979607,-4.36523131371973e-05,180.041584840303
1057,0.0483419000940533,-0.0483413464665006,-0.000231357967617387,180.274211102151
1058,0.0434224448261947,-0.0434203762782311,-0.00042383787083204,180.559261619532
1059,0.0430783431438217,-0.0430773135045524,-0.000297840976628338,180.396142600736
1060,0.049430328617478,-0.0494303212955917,-2.69043945034877e-05,180.031185476096
1061,0.0511501758802149,-0.0511489928048989,-0.000347890243212083,180.389691648274
1062,0.0491722892443771,-0.0491674554940602,-0.000689456142399155,180.803383820169
1063,0.0468589887688483,-0.0468562327366995,-0.000508214682298345,180.621420308768
1064,0.0463109798672759,-0.0463109335197339,-6.55194476826125e-05,180.08106045459
1065,0.050177164360285,-0.0501769028748607,0.000161991128912695,179.815026930155
1066,0.0551674736610744,-0.055166833357101,0.000265795965319097,179.723948824685
1067,0.0604899967746317,-0.0604886205191117,0.000408041039420696,179.613502926433
1068,0.062992063619475,-0.0629902378741558,0.000479595243160791,179.563769668573
1069,0.0614615086408569,-0.0614600064701125,0.000429708161254389,179.599413271978
1070,0.0574047462268046,-0.0574037092813861,0.000345036377711454,179.655616502876
1071,0.055121763963642,-0.0551213710789392,0.000208117373965404,179.783673913087
1072,0.0593840263146636,-0.0593840233179117,1.88657991324102e-05,179.981797618776
1073,0.0631315111625388,-0.0631313134665187,-0.000157992588182903,180.143388266487
1074,0.0689179321442303,-0.0689173783424567,-0.00027628506910465,180.229693641571
1075,0.0739362447241686,-0.0739357254114172,-0.000277113333622676,180.214745307879
1076,0.0752718156131182,-0.0752715286360426,-0.000207852083639942,180.158214096381
1077,0.0780165364789387,-0.0780164697076802,-0.000102071152618862,180.074961645152
1078,0.0812983626320045,-0.0812980161761188,0.000237344627976008,179.832728921589
1079,0.0793425167833241,-0.0793395962689177,0.000680759426832434,179.508395722963
1080,0.0706371046880232,-0.0706278010083841,0.00114642201080014,179.070063431688
1081,0.0603341661755988,-0.0603221415845857,0.00120450934158207,178.856072915603
1082,0.0554523758427504,-0.0554413289316813,0.00110681204129982,178.85631825226
1083,0.0526052522260998,-0.052589577094225,0.00128411168600757,178.601252050268
1084,0.0522567436219073,-0.0522459599726984,0.00106156511667654,178.8359897537
1085,0.0495991506373787,-0.0495911118778906,0.000892953897979155,178.968424797173
1086,0.0418860411111494,-0.0418774096178369,0.000850296221797364,178.836802660065
1087,0.0338912982708268,-0.033881790768109,0.000802715907548375,178.642821691606
1088,0.0178308378945952,-0.0178020392766975,0.00101300425184267,176.743162822366
1089,0.00473179665403847,0.00458126271213706,0.00118403189887445,14.4910530537365
1090,0.0198528237858783,0.0198319077731142,0.000911068796428948,2.63029265481737
1091,0.0259707090054434,0.025931342093322,0.00142941368558175,3.15512287369426
1092,0.0432998049138904,0.0432717541270011,0.00155833255543549,2.06248421403472
1093,0.0551032205329556,0.0550916638081662,0.00112849100640157,1.17347573944199
1094,0.0578946011300505,0.0578853471408597,0.00103509728519559,1.02444554021404
1095,0.068033385177793,0.0680291352416236,0.000760432131642213,0.640427620909748
1096,0.0745754275749863,0.074575369868535,9.27737205752518e-05,0.0712774191525596
1097,0.0677035929142481,0.067703586405891,-2.9686331544298e-05,359.974877233423
1098,0.0706379074443121,0.0706376615257757,0.000186392814112978,0.151187009353181
1099,0.0715371883998501,0.0715370328553124,0.000149179132619737,0.119481084965716
1100,0.0659346237078525,0.0659343449783795,-0.000191717939044931,359.833400971672
1101,0.0537167742310247,0.0537166089322813,0.000133261409420934,0.142140407218515
1102,0.0423994255052037,0.0423967595247681,0.000475462901080357,0.642522586307578
1103,0.0300566290251834,0.0300480601437888,0.000717655873487001,1.36816941870723
1104,0.0240588445217271,0.0240349120752882,0.00107284726490073,2.55581728476772
1105,0.0229530380726296,0.0229115190347845,0.00137994647805276,3.44672527546407
1106,0.0215194000643529,0.0214571005111433,0.00163628138911514,4.36083693315142
1107,0.0222168521506054,0.0221333060884372,0.00192491066738385,4.970448181532
1108,0.0306432406061783,0.0305683189038992,0.00214151213810675,4.00739939959517
1109,0.0423113593787518,0.0422414524628826,0.0024312190982946,3.29404119039932
1110,0.0599302722006329,0.0598815871721681,0.0024151695145456,2.30962580911437
1111,0.074414076019868,0.0744016216686439,0.00136139743156588,1.04827854037697
1112,0.0719251471914337,0.0719244933738721,0.000306678041644092,0.244301351954785
1113,0.055143917051476,0.0551409739728717,0.000569716686737285,0.591959079859804
1114,0.0379599771335386,0.0379456598974111,0.00104247730372524,1.57368535801005
1115,0.0182701118739955,0.01822392623352,0.00129826827872069,4.07485391356895
1116,0.00117107094395216,-0.000424049778015872,0.0010915992586722,111.229482218403
1117,0.0337726873609689,-0.0337715349498067,0.000278995906299391,179.526674629598
1118,0.070984627105732,-0.0709829276140361,-0.000491195155038613,180.396475054542
1119,0.0763065021425735,-0.0763047831771877,-0.000512185041704715,180.38458402309
1120,0.065564339269918,-0.06556375394539,-0.000277042396165624,180.242104281989
1121,0.0512117128109045,-0.0512105568093622,-0.000344093449004548,180.384975421602
1122,0.0430337222055362,-0.0430315592149455,-0.000431460767506865,180.574463326068
1123,0.0453029991066586,-0.0452983812050407,-0.000646829390737104,180.818088298289
1124,0.0551189221546043,-0.0551141520913675,-0.000725133597995555,180.753793646154
1125,0.0655361691364155,-0.0655332256387174,-0.000621129987851782,180.543038449062
1126,0.0806313533489968,-0.0806281192475734,-0.000722169986823276,180.513173149611
1127,0.0797408375917913,-0.079738178349006,-0.000651224556161882,180.467926278274
1128,0.0743762145600845,-0.0743739952162018,-0.000574567548793018,180.442622997562
1129,0.0684433390889714,-0.0684422599844069,-0.000384335627774218,180.321739491547
1130,0.0667034537483029,-0.0667023070585897,-0.000391120203507353,180.335959595762
1131,0.0765892329801881,-0.0765890220967323,-0.000179729685312038,180.134454432722
1132,0.0774445128720419,-0.0774442454880329,-0.000203506209164241,180.150560186597
1133,0.0773593746618098,-0.0773593712271305,2.30523157588889e-05,179.982926433592
1134,0.0730372020501916,-0.0730352591256045,0.000532736122595476,179.582078704746
