"I_Value","J_Value","TP_Base","TP_Slow_Settling","Conc_Change","Percent_Change"
190,129,1.66482323038508e-06,1.8619026604938e-06,1.97079430108715e-07,11.8378592100213
190,130,1.5617451936123e-06,1.78470031642064e-06,2.22955122808344e-07,14.2760242656903
190,131,1.51401911807625e-06,1.74518504536536e-06,2.31165927289112e-07,15.2683625014483
191,32,6.07228002991178e-06,6.4842479332583e-06,4.11967903346522e-07,6.78440225610786
191,33,6.08230175203062e-06,6.49178900857805e-06,4.09487256547436e-07,6.73243902130844
191,34,6.09626749792369e-06,6.50227366350009e-06,4.060061655764e-07,6.65991388525324
191,35,6.1075829762558e-06,6.51106029181392e-06,4.03477315558121e-07,6.6061700205581
191,36,6.14706868873327e-06,6.54050518278382e-06,3.93436494050547e-07,6.40039202378952
191,37,6.20167202214361e-06,6.58056615066016e-06,3.78894128516549e-07,6.10954799227813
191,38,6.25209577265196e-06,6.61564081383403e-06,3.63545041182078e-07,5.81477082888436
191,39,6.2009721659706e-06,6.57363580103265e-06,3.72663635062054e-07,6.00976145493992
191,40,6.13317752140574e-06,6.51807204121724e-06,3.84894519811496e-07,6.27561355379254
191,41,6.10088136454578e-06,6.49035609967541e-06,3.89474735129625e-07,6.3839093379686
191,42,6.10075585427694e-06,6.48850846118876e-06,3.87752606911818e-07,6.35581256115967
191,43,6.09836160947452e-06,6.48428067506757e-06,3.85919065593043e-07,6.32824175256306
191,44,6.09549169894308e-06,6.47945626042201e-06,3.83964561478933e-07,6.29915649865474
191,45,6.09762128078728e-06,6.4783712332428e-06,3.80749952455517e-07,6.24423746445527
191,46,6.08293157711159e-06,6.46320995656424e-06,3.80278379452648e-07,6.25156430960905
191,47,6.06660751145682e-06,6.44586771159084e-06,3.79260200134013e-07,6.25160271894593
191,48,6.07019501330797e-06,6.44353622192284e-06,3.73341208614875e-07,6.1503989212271
191,49,6.03059834247688e-06,6.40434700471815e-06,3.73748662241269e-07,6.19753863573948
191,50,6.0033430600015e-06,6.37467064734665e-06,3.71327587345149e-07,6.18534679151014
191,51,5.96236122873961e-06,6.33318950349349e-06,3.70828274753876e-07,6.21948688661163
191,52,5.92743117522332e-06,6.29629084869521e-06,3.68859673471889e-07,6.22292629923268
191,53,5.90878107686876e-06,6.2724052440899e-06,3.63624167221133e-07,6.15396242457891
191,54,5.88838747717091e-06,6.24658741799067e-06,3.58199940819759e-07,6.08315845736186
191,55,5.85392308494193e-06,6.20843138676719e-06,3.54508301825263e-07,6.05590980067992
191,56,5.82083202971262e-06,6.17064779362408e-06,3.49815763911465e-07,6.00972098362948
191,57,5.79110928811133e-06,6.13593965681503e-06,3.44830368703697e-07,5.95447869394565
191,58,5.76119782635942e-06,6.10048300586641e-06,3.39285179506987e-07,5.88914301735385
191,59,5.73037277717958e-06,6.06336925557116e-06,3.32996478391578e-07,5.81107881354056
191,60,5.69844223718974e-06,6.02399586568936e-06,3.2555362849962e-07,5.71302849004872
191,61,5.66069093110855e-06,5.97739108343376e-06,3.16700152325211e-07,5.59472608873191
191,62,5.60607031729887e-06,5.91287334827939e-06,3.06803030980518e-07,5.47269323457831
191,63,5.53045265405672e-06,5.82557413508766e-06,2.95121481030947e-07,5.33629884372065
191,64,5.42949464943376e-06,5.7109627960017e-06,2.81468146567931e-07,5.18405790486018
191,65,5.30258466824307e-06,5.56924169359263e-06,2.66657025349559e-07,5.02881221202474
191,66,5.14959128850023e-06,5.40255814485135e-06,2.52966856351122e-07,4.91236764587576
191,67,4.85072905576089e-06,5.0801677389245e-06,2.29438683163607e-07,4.72998348343365
191,68,4.59556440546294e-06,4.80614517073263e-06,2.10580765269697e-07,4.58226121299422
191,69,4.42073542217258e-06,4.61890795122599e-06,1.98172529053409e-07,4.48279551088846
191,70,4.32892602475476e-06,4.52102221970563e-06,1.92096194950864e-07,4.43750237015764
191,71,4.29260262535536e-06,4.4818648348155e-06,1.89262209460139e-07,4.40903167561361
191,72,4.28016755904537e-06,4.46947024101974e-06,1.89302681974368e-07,4.42278671016771
191,73,4.2917022256006e-06,4.48153559773345e-06,1.89833372132853e-07,4.42326522563635
191,74,4.29694455306162e-06,4.48380933448789e-06,1.86864781426266e-07,4.34878270172517
191,75,4.25090365752112e-06,4.43007138528628e-06,1.79167727765162e-07,4.21481506521937
191,76,4.19333082390949e-06,4.36875734521891e-06,1.75426521309419e-07,4.1834648558891
191,77,4.14113173974329e-06,4.31743865192402e-06,1.76306912180735e-07,4.25745721848647
191,78,4.09000358558842e-06,4.27452232543146e-06,1.84518739843043e-07,4.51145667679155
191,79,4.05344553655596e-06,4.24725703851436e-06,1.93811501958407e-07,4.78140140802486
191,80,4.03211606680998e-06,4.23356368628447e-06,2.01447619474493e-07,4.99607690196947
191,81,4.00715180148836e-06,4.21697313868208e-06,2.09821337193716e-07,5.23617141521275
191,82,3.96851919504115e-06,4.18782792621641e-06,2.19308731175261e-07,5.52621066944307
191,83,3.9341230149148e-06,4.16121793023194e-06,2.27094915317139e-07,5.77244062923784
191,84,3.8963144106674e-06,4.1306993807666e-06,2.343849700992e-07,6.01555586626932
191,85,3.86252395401243e-06,4.1027942643268e-06,2.40270310314372e-07,6.22055198039036
191,86,3.81491918233223e-06,4.06181561629637e-06,2.46896433964139e-07,6.47186538335001
191,87,3.76627622244996e-06,4.0188419916376e-06,2.5256576918764e-07,6.70598103458664
191,88,3.72101999346341e-06,3.97791473005782e-06,2.56894736594404e-07,6.90387950200972
191,89,3.68335076927906e-06,3.94285825677798e-06,2.59507487498922e-07,7.04541879810474
191,90,3.64692959919921e-06,3.90788409276865e-06,2.60954493569443e-07,7.15545739152034
191,91,3.61031629836361e-06,3.87208592655952e-06,2.61769628195907e-07,7.25060096021379
191,92,3.57923045157804e-06,3.84138593290118e-06,2.62155481323134e-07,7.32435323373919
191,93,3.54912936018081e-06,3.81194695364684e-06,2.62817593466025e-07,7.4051286046287
191,94,3.52028791894554e-06,3.78395338884729e-06,2.63665469901753e-07,7.48988366783165
191,95,3.49377182828903e-06,3.75888657799806e-06,2.65114749709028e-07,7.58821018483225
191,96,3.47008744938648e-06,3.73725561075844e-06,2.67168161371956e-07,7.69917661352285
191,97,3.45133162227285e-06,3.72115982827381e-06,2.69828206000966e-07,7.81808981378825
191,98,3.44275554198248e-06,3.71523856301792e-06,2.72483021035441e-07,7.91467816150938
191,99,3.4413053526805e-06,3.71716009794909e-06,2.75854745268589e-07,8.0159915205932
191,100,3.44915110872535e-06,3.72923682334658e-06,2.80085714621237e-07,8.1204245854205
191,101,3.47613786289003e-06,3.75992112822132e-06,2.83783265331294e-07,8.16375174186445
191,102,3.52997130903532e-06,3.81578547603567e-06,2.85814167000353e-07,8.09678442056407
191,103,3.6226088013791e-06,3.90730201615952e-06,2.84693214780418e-07,7.85878990499989
191,104,3.76385060008033e-06,4.0463100958732e-06,2.82459495792864e-07,7.50453526999279
191,105,3.9378164728987e-06,4.21454933530185e-06,2.76732862403151e-07,7.02757135350806
191,106,4.19803564000176e-06,4.48373475592234e-06,2.85699115920579e-07,6.80554288768399
191,107,4.49349636255647e-06,4.7776070459804e-06,2.84110683423933e-07,6.32270865492132
191,108,4.5960350689711e-06,4.851863195654e-06,2.558281266829e-07,5.56627882171863
191,110,4.37120434071403e-06,4.67363042844227e-06,3.02426087728236e-07,6.91859872372919
191,111,4.52978974863072e-06,4.800688202522e-06,2.70898453891277e-07,5.98037588771456
191,112,4.42464124716935e-06,4.67016388938646e-06,2.45522642217111e-07,5.54898416621197
191,129,1.64349216902338e-06,1.8445408613843e-06,2.01048692360928e-07,12.2330179693158
191,130,1.5853049717407e-06,1.79969299551885e-06,2.14388023778156e-07,13.5234562181908
191,131,1.49108279856591e-06,1.7241771956833e-06,2.33094397117384e-07,15.6325589257396
192,36,6.14447117186501e-06,6.53860070087831e-06,3.94129529013298e-07,6.4143767297336
192,37,6.17403793512494e-06,6.56021484246594e-06,3.86176907340996e-07,6.25485154770402
192,38,6.20588753008633e-06,6.58283033772022e-06,3.76942807633895e-07,6.07395486635015
192,39,6.21434674030752e-06,6.58748740534065e-06,3.73140665033134e-07,6.00450345991908
192,40,6.20818582319771e-06,6.58142607790069e-06,3.73240254702978e-07,6.01206641251485
192,41,6.20564924247446e-06,6.5780982367869e-06,3.72448994312435e-07,6.00177321920186
192,42,6.18608055447112e-06,6.56120937492233e-06,3.75128820451209e-07,6.06407913941691
192,43,6.16814850218361e-06,6.54488621876226e-06,3.76737716578646e-07,6.10779258063056
192,44,6.14143391430844e-06,6.52071139484178e-06,3.79277480533347e-07,6.17571540824852
192,45,6.13098973190063e-06,6.50899801257765e-06,3.78008280677022e-07,6.1655343950452
192,46,6.10941788181663e-06,6.48786954116076e-06,3.78451659344137e-07,6.19456168599167
192,47,6.08653363087797e-06,6.46529224468395e-06,3.78758613805985e-07,6.22289527629457
192,48,6.08648906563758e-06,6.46051103103673e-06,3.74021965399152e-07,6.14511849714416
192,49,6.08375239607994e-06,6.45324371362221e-06,3.6949131754227e-07,6.07341149814629
192,50,6.05364584771451e-06,6.42287568553002e-06,3.6922983781551e-07,6.09929697084789
192,51,6.00519706495106e-06,6.3765173763386e-06,3.71320311387535e-07,6.18331600730843
192,52,5.96030167798745e-06,6.33258150628535e-06,3.72279828297906e-07,6.24598968996498
192,53,5.93361164646922e-06,6.30341355645214e-06,3.69801909982925e-07,6.23232412257676
192,54,5.91418847761815e-06,6.27978215561598e-06,3.65593677997822e-07,6.18163725051013
192,55,5.88868488193839e-06,6.25054644842749e-06,3.61861566489097e-07,6.14503193402297
192,56,5.85977886657929e-06,6.21772869635606e-06,3.57949829776771e-07,6.10858938412003
192,57,5.83214250582387e-06,6.18616513747838e-06,3.54022631654516e-07,6.07019858141319
192,58,5.80299683861085e-06,6.15248154645087e-06,3.4948470784002e-07,6.02248661441079
192,59,5.77213040742208e-06,6.11636050962261e-06,3.44230102200527e-07,5.96365774685026
192,60,5.73964553041151e-06,6.077674242988e-06,3.38028712576488e-07,5.88936565482037
192,61,5.70399379284936e-06,6.03461421633256e-06,3.30620423483197e-07,5.79629704186686
192,62,5.65831624044222e-06,5.98049564359826e-06,3.22179403156042e-07,5.69390945054111
192,63,5.59757563678431e-06,5.9098788369738e-06,3.1230320018949e-07,5.57925824417982
192,64,5.51606990484288e-06,5.81670883548213e-06,3.00638930639252e-07,5.45023786546475
192,65,5.41085000804742e-06,5.69825169804972e-06,2.87401690002298e-07,5.31158116700431
192,66,5.28176769876154e-06,5.55524320589029e-06,2.73475507128751e-07,5.17772690368179
192,67,4.97212295158533e-06,5.2179293561494e-06,2.45806404564064e-07,4.94369119503954
192,68,4.68627968075452e-06,4.9080067583418e-06,2.21727077587275e-07,4.73140940558578
192,69,4.4713224269799e-06,4.67720838059904e-06,2.05885953619145e-07,4.60458750138062
192,70,4.34588673670078e-06,4.54363907920197e-06,1.9775234250119e-07,4.55033355635299
192,71,4.28865268986556e-06,4.4835092012363e-06,1.94856511370745e-07,4.54353675762103
192,72,4.28560178988846e-06,4.48121318186168e-06,1.95611391973216e-07,4.5643856233854
192,73,4.30812588092522e-06,4.50442303190357e-06,1.96297150978353e-07,4.55643953783904
192,74,4.32569095210056e-06,4.51723508376745e-06,1.91544131666888e-07,4.42805863358948
192,75,4.27753730036784e-06,4.4609614633373e-06,1.83424162969459e-07,4.28807863238704
192,76,4.22226685259375e-06,4.39944778918289e-06,1.77180936589139e-07,4.19634624657359
192,77,4.1706866795721e-06,4.34786034020362e-06,1.77173660631524e-07,4.24806930473382
192,78,4.12644567404641e-06,4.30963018516195e-06,1.83184511115542e-07,4.43928081418094
192,79,4.08868390877615e-06,4.28250677941833e-06,1.9382287064218e-07,4.74047089397517
192,80,4.06647495765355e-06,4.26842461820343e-06,2.01949660549872e-07,4.96620937428325
192,81,4.0446693674312e-06,4.25414145865943e-06,2.09472091228236e-07,5.17896698590404
192,82,4.00822636947851e-06,4.22661378252087e-06,2.18387413042365e-07,5.44848002361648
192,83,3.96994028051267e-06,4.19680600316497e-06,2.26865722652292e-07,5.71458779281674
192,84,3.9299675336224e-06,4.16479633713607e-06,2.34828803513665e-07,5.97533698445631
192,85,3.89321712646051e-06,4.13469979321235e-06,2.41482666751835e-07,6.20265089020035
192,86,3.85281873604981e-06,4.100614660274e-06,2.47795924224192e-07,6.43154898271312
192,87,3.80685582967999e-06,4.06066556024598e-06,2.5380973056599e-07,6.66717474791595
192,88,3.76604748453246e-06,4.02430259782705e-06,2.58255113294581e-07,6.8574577021469
192,89,3.72952763427747e-06,3.99078089685645e-06,2.61253262578975e-07,7.00499602624846
192,90,3.68851010534854e-06,3.95218830817612e-06,2.63678202827577e-07,7.14863712709448
192,91,3.64687821274856e-06,3.91218418371864e-06,2.65305970970076e-07,7.27487882766782
192,92,3.61463708031806e-06,3.88021953767748e-06,2.65582457359415e-07,7.34741694554977
192,93,3.58654483534337e-06,3.85219982490526e-06,2.65654989561881e-07,7.40698922662282
192,94,3.55912266059022e-06,3.82515327146393e-06,2.66030610873713e-07,7.4746120390691
192,95,3.53246264239715e-06,3.79952393814165e-06,2.67061295744497e-07,7.56020155851579
192,96,3.50753361999523e-06,3.77615060642711e-06,2.6861698643188e-07,7.65828686289956
192,97,3.48566936736461e-06,3.75653257833619e-06,2.70863210971584e-07,7.77076602581999
192,98,3.47166064784687e-06,3.74516434931138e-06,2.73503701464506e-07,7.87818076729743
192,99,3.46412048202183e-06,3.74127853319806e-06,2.77158051176229e-07,8.0008201970639
192,100,3.46905699188937e-06,3.75031959265471e-06,2.81262600765331e-07,8.10775381963803
192,101,3.49777042174537e-06,3.78165805159369e-06,2.83887629848323e-07,8.1162453682899
192,102,3.55312545252673e-06,3.83727456210181e-06,2.84149109575083e-07,7.99715949722563
192,103,3.64245147466136e-06,3.92423817174858e-06,2.81786697087227e-07,7.73618259700839
192,104,3.77575429411081e-06,4.05559239879949e-06,2.79838104688679e-07,7.41144902159426
192,105,3.96144241676666e-06,4.24328982262523e-06,2.81847405858571e-07,7.11476720362416
192,106,4.17602950619766e-06,4.46161857325933e-06,2.85589067061665e-07,6.83877033526273
192,107,4.40461917605717e-06,4.68718326374074e-06,2.82564087683568e-07,6.41517634985432
192,108,4.51353116659448e-06,4.7853764044703e-06,2.71845237875823e-07,6.02289488743985
192,111,4.35721312896931e-06,4.58624663224327e-06,2.29033503273968e-07,5.25642185715495
192,112,4.29662031820044e-06,4.51697314929334e-06,2.20352831092896e-07,5.12851531608422
192,113,1.91808317140385e-06,1.93449523067102e-06,1.64120592671679e-08,0.85564898914972
192,130,1.23823053854721e-06,1.51140284287976e-06,2.73172304332547e-07,22.0615059820002
192,131,1.31884655729664e-06,1.57968167968647e-06,2.60835122389835e-07,19.7775185404808
193,40,5.98367614657036e-06,6.41408541923738e-06,4.30409272667021e-07,7.19305761415107
193,41,6.036534159648e-06,6.45403770249686e-06,4.17503542848863e-07,6.91627897411266
193,42,6.00399835093413e-06,6.43066914562951e-06,4.26670794695383e-07,7.10644423526532
193,43,6.01530155108776e-06,6.43776684228214e-06,4.22465291194385e-07,7.02317726894323
193,44,6.03480475547258e-06,6.44963893137174e-06,4.14834175899159e-07,6.87402812034594
193,45,6.0547690736712e-06,6.45952377453796e-06,4.04754700866761e-07,6.68489080164614
193,46,6.06958656135248e-06,6.46594889985863e-06,3.96362338506151e-07,6.53030209717991
193,47,6.09512699156767e-06,6.48047080176184e-06,3.85343810194172e-07,6.32216212602752
193,48,6.08723894401919e-06,6.46820262772962e-06,3.80963683710434e-07,6.25839871268297
193,49,6.09439393883804e-06,6.46999114906066e-06,3.75597210222622e-07,6.16299527060494
193,50,6.05851892032661e-06,6.43365183350397e-06,3.75132913177367e-07,6.19182539677774
193,51,6.06906451139366e-06,6.43724524707068e-06,3.68180735677015e-07,6.06651544049032
193,52,6.01812826062087e-06,6.38852498013875e-06,3.70396719517885e-07,6.15468304225992
193,53,5.97168263993808e-06,6.34301386526204e-06,3.71331225323956e-07,6.21820092783442
193,54,5.92905689700274e-06,6.30014619673602e-06,3.71089299733285e-07,6.25882507420157
193,55,5.90068975725444e-06,6.26917017143569e-06,3.68480414181249e-07,6.24470069330846
193,56,5.87398108109483e-06,6.23907362751197e-06,3.65092546417145e-07,6.21541917443658
193,57,5.85020825383253e-06,6.21183608018328e-06,3.61627826350741e-07,6.18145219213068
193,58,5.82495385970105e-06,6.1825844568375e-06,3.57630597136449e-07,6.13962969922655
193,59,5.79703237235663e-06,6.15015642324579e-06,3.53124050889164e-07,6.0914624622945
193,60,5.76627871851088e-06,6.11413042861386e-06,3.47851710102987e-07,6.03251641281777
193,61,5.7316919992445e-06,6.07315314482548e-06,3.41461145580979e-07,5.95742314182247
193,62,5.68979703530204e-06,6.02386080572614e-06,3.34063770424109e-07,5.87127745245443
193,63,5.63684716325952e-06,5.96219206272508e-06,3.25344899465563e-07,5.77175307477082
193,64,5.56954773855978e-06,5.88472812523833e-06,3.15180386678549e-07,5.65899425722582
193,65,5.48597790839267e-06,5.78906565351645e-06,3.03087745123776e-07,5.52477152086413
193,66,5.38103176950244e-06,5.67099868931109e-06,2.89966919808649e-07,5.38868626370255
193,67,5.08125549458782e-06,5.34215178049635e-06,2.6089628590853e-07,5.13448469942944
193,68,4.76918148706318e-06,5.002857051295e-06,2.33675564231817e-07,4.89969955778957
193,69,4.51387313660234e-06,4.7278440433729e-06,2.13970906770555e-07,4.74029509237857
193,70,4.35828860645415e-06,4.5617125579156e-06,2.03423951461446e-07,4.66751906150035
193,71,4.28679231845308e-06,4.48734817837249e-06,2.00555859919405e-07,4.67845990709848
193,72,4.29263582191197e-06,4.49446315542446e-06,2.01827333512483e-07,4.70171106717802
193,73,4.32983415521448e-06,4.53036500402959e-06,2.00530848815106e-07,4.63137482006334
193,74,4.36207801612909e-06,4.55620966022252e-06,1.94131644093432e-07,4.45043952390618
193,75,4.30890577263199e-06,4.49427534476854e-06,1.85369572136551e-07,4.30201034596593
193,76,4.25058669861755e-06,4.43004364569788e-06,1.79456947080325e-07,4.22193357775037
193,77,4.1992102524091e-06,4.37838480138453e-06,1.79174548975425e-07,4.26686301007747
193,78,4.15520480601117e-06,4.34073035648908e-06,1.85525550477905e-07,4.46489545375748
193,79,4.12186864195974e-06,4.31651005783351e-06,1.94641415873775e-07,4.72216445454781
193,80,4.10214397561504e-06,4.30397540185368e-06,2.01831426238641e-07,4.92014486664575
193,81,4.08406822316465e-06,4.29228748544119e-06,2.08219262276543e-07,5.09832967763695
193,82,4.05212904297514e-06,4.2682590901677e-06,2.16130047192564e-07,5.33374048309868
193,83,4.012556928501e-06,4.23765368395834e-06,2.25096755457344e-07,5.60980839570131
193,84,3.97290023101959e-06,4.20636024500709e-06,2.33460013987496e-07,5.87631202426601
193,85,3.93166737922002e-06,4.17292631027522e-06,2.41258931055199e-07,6.13630065275414
193,86,3.89115484722424e-06,4.13952739108936e-06,2.48372543865116e-07,6.38300334005708
193,87,3.8504281292262e-06,4.10484153690049e-06,2.54413407674292e-07,6.60740569972462
193,88,3.81634026780375e-06,4.07507377531147e-06,2.58733507507714e-07,6.77962365385754
193,89,3.78172308046487e-06,4.04376442020293e-06,2.62041339738062e-07,6.92915198079099
193,90,3.74071873920911e-06,4.00570206693374e-06,2.64983327724622e-07,7.0837543851438
193,91,3.69646431863657e-06,3.96375753553002e-06,2.67293216893449e-07,7.23105091386462
193,92,3.6658923363575e-06,3.93311665902729e-06,2.6722432266979e-07,7.28947547148395
193,93,3.62997775482654e-06,3.89789011023822e-06,2.67912355411681e-07,7.38055088782448
193,94,3.59712976205628e-06,3.86562805942958e-06,2.68498297373299e-07,7.46423718725712
193,95,3.56834652848192e-06,3.83748374588322e-06,2.69137217401294e-07,7.54235092508778
193,96,3.54247049472178e-06,3.81268955607084e-06,2.70219061349053e-07,7.62798340174391
193,97,3.51915605278919e-06,3.79100288228074e-06,2.71846829491551e-07,7.72477336650339
193,98,3.50174582308682e-06,3.7758359212603e-06,2.74090098173474e-07,7.82724138246736
193,99,3.49088918483176e-06,3.76826778847317e-06,2.77378603641409e-07,7.9457865590992
193,100,3.49242191077792e-06,3.77344576918404e-06,2.81023858406115e-07,8.04667550443579
193,101,3.51865082848235e-06,3.80153119294846e-06,2.82880364466109e-07,8.03945541217911
193,102,3.57199178324663e-06,3.8538919397979e-06,2.81900156551274e-07,7.89195982682387
193,103,3.65883624908747e-06,3.93715890822932e-06,2.7832265914185e-07,7.60686295297486
193,104,3.78251570509747e-06,4.05847958973027e-06,2.75963884632802e-07,7.29577630731055
193,105,3.95626420868211e-06,4.23589699494187e-06,2.79632786259754e-07,7.06810191407573
193,106,4.15732893088716e-06,4.44566785517964e-06,2.88338924292475e-07,6.93567742860665
193,107,4.32496563007589e-06,4.61059107692563e-06,2.85625446849735e-07,6.60410905611574
193,108,4.40291432823869e-06,4.68082953375415e-06,2.77915205515455e-07,6.31207388554004
193,109,3.8348580346792e-06,4.18342733610189e-06,3.48569301422685e-07,9.08949688021096
193,130,9.46504655985336e-07,1.26431916669389e-06,3.17814510708558e-07,33.5777017787308
193,131,1.09926133973204e-06,1.39506983032334e-06,2.95808490591298e-07,26.9097511119063
194,40,5.90183435633662e-06,6.35206561128143e-06,4.50231254944811e-07,7.62866640710461
194,41,5.92737524129916e-06,6.3702091210871e-06,4.42833879787941e-07,7.47099452557825
194,42,5.95569190409151e-06,6.39252857581596e-06,4.3683667172445e-07,7.33477618988898
194,43,5.97468942942214e-06,6.40726648271084e-06,4.32577053288696e-07,7.2401596501148
194,44,5.98698807152687e-06,6.41613269181107e-06,4.29144620284205e-07,7.16795515803926
194,45,6.00600151301478e-06,6.42818849883042e-06,4.22186985815642e-07,7.02941857241925
194,46,6.02582122155582e-06,6.43996145299752e-06,4.14140231441706e-07,6.87276001419071
194,47,6.04546403337736e-06,6.45017689748784e-06,4.04712864110479e-07,6.69448799754719
194,48,6.07004722041893e-06,6.46554326522164e-06,3.95496044802712e-07,6.51553489521976
194,49,6.08697882853448e-06,6.47301749268081e-06,3.86038664146326e-07,6.34204052651963
194,50,6.08668779022992e-06,6.46476428300957e-06,3.78076492779655e-07,6.21153089840631
194,51,6.07855372436461e-06,6.45131967758061e-06,3.72765953216003e-07,6.13247772610529
194,52,6.07225456406013e-06,6.4405376178911e-06,3.68283053830964e-07,6.06501341381045
194,53,6.02343789068982e-06,6.39358950138558e-06,3.70151610695757e-07,6.14518846899517
194,54,5.98365113546606e-06,6.35390506431577e-06,3.70253928849706e-07,6.18775928722101
194,55,5.93183949604281e-06,6.30313479632605e-06,3.71295300283236e-07,6.25936188143545
194,56,5.88456850891816e-06,6.2558119680034e-06,3.71243459085235e-07,6.30876263098322
194,57,5.8591945162334e-06,6.22787138127023e-06,3.68676865036832e-07,6.29227898161396
194,58,5.83533483222709e-06,6.20063929090975e-06,3.65304458682658e-07,6.26021418111559
194,59,5.80914456804749e-06,6.17058140051086e-06,3.61436832463369e-07,6.22185983202087
194,60,5.78057870370685e-06,6.13749944022857e-06,3.56920736521715e-07,6.17448104794138
194,61,5.74909427086823e-06,6.10057122685248e-06,3.51476955984253e-07,6.11360571638658
194,62,5.71327518628095e-06,6.05826289756806e-06,3.44987711287104e-07,6.03835278432777
194,63,5.66854487260571e-06,6.00589828536613e-06,3.37353412760422e-07,5.95132296457146
194,64,5.6134726946766e-06,5.94152379562729e-06,3.28051100950688e-07,5.84399566531761
194,65,5.54703728994355e-06,5.86364558330388e-06,3.16608293360332e-07,5.7077008285905
194,66,5.46101409781841e-06,5.76495085624629e-06,3.03936758427881e-07,5.56557359098009
194,67,5.17570560987224e-06,5.45032207810436e-06,2.74616468232125e-07,5.30587496530553
194,68,4.84679912915453e-06,5.09155961481156e-06,2.44760485657025e-07,5.04994077812589
194,69,4.55831786894123e-06,4.7799903768464e-06,2.21672507905168e-07,4.86303312490703
194,70,4.37302833233844e-06,4.58191061625257e-06,2.08882283914136e-07,4.77660486142878
194,71,4.2890578697552e-06,4.49492245024885e-06,2.05864580493653e-07,4.7997622495451
194,72,4.30297359343967e-06,4.50963807452354e-06,2.06664481083862e-07,4.80282940613309
194,73,4.34969160778564e-06,4.55485178463277e-06,2.0516017684713e-07,4.71666029104012
194,74,4.39150562669965e-06,4.58832437288947e-06,1.9681874618982e-07,4.48180562477691
194,75,4.34279627370415e-06,4.52797939942684e-06,1.85183125722688e-07,4.26414489770061
194,76,4.27976738137659e-06,4.46000740339514e-06,1.80240022018552e-07,4.21144436033758
194,77,4.22968878410757e-06,4.40904204879189e-06,1.79353264684323e-07,4.24034187475487
194,78,4.18695663029212e-06,4.37173412137781e-06,1.84777491085697e-07,4.41316945460707
194,79,4.15861495639547e-06,4.35133779319585e-06,1.92722836800385e-07,4.63430345971319
194,80,4.14380428992445e-06,4.34236426372081e-06,1.98559973796364e-07,4.79173145988476
194,81,4.12772851632326e-06,4.33207151218085e-06,2.04342995857587e-07,4.95049504950495
194,82,4.0978702600114e-06,4.31036687587039e-06,2.12496615858981e-07,5.18553791057284
194,83,4.06307663070038e-06,4.28450039180461e-06,2.21423761104234e-07,5.4496575189148
194,84,4.02483374273288e-06,4.25519965574495e-06,2.30365913012065e-07,5.72361314123861
194,85,3.98686279368121e-06,4.22542416345095e-06,2.38561369769741e-07,5.98368647518639
194,86,3.94317794416565e-06,4.18991430706228e-06,2.46736362896627e-07,6.25729719506316
194,87,3.90481091017136e-06,4.15809745391016e-06,2.53286543738795e-07,6.48652520097778
194,88,3.87342652174993e-06,4.1314169720863e-06,2.57990450336365e-07,6.66052263771381
194,89,3.84039321943419e-06,4.10207940149121e-06,2.61686182057019e-07,6.81404655993987
194,90,3.7994475405867e-06,4.06455774282222e-06,2.65110202235519e-07,6.97759870095697
194,91,3.75307536160108e-06,4.02116211262182e-06,2.68086751020746e-07,7.14312197840811
194,92,3.7055833672639e-06,3.97604253521422e-06,2.70459167950321e-07,7.29869338090268
194,93,3.67032407666557e-06,3.94118478652672e-06,2.70860709861154e-07,7.37974915030464
194,94,3.63811727766006e-06,3.90870582123171e-06,2.70588543571648e-07,7.43759815642017
194,95,3.60123772225052e-06,3.87280033464776e-06,2.71562612397247e-07,7.54081327981702
194,96,3.57321846422565e-06,3.84528721042443e-06,2.72068746198784e-07,7.61410893072119
194,97,3.55039969690552e-06,3.82310054192203e-06,2.72700845016516e-07,7.68084915211655
194,98,3.53035034095228e-06,3.80481537831656e-06,2.7446503736428e-07,7.77444193513795
194,99,3.51562994183041e-06,3.79295056518458e-06,2.77320623354171e-07,7.8882199760133
194,100,3.51419544131204e-06,3.79449511456187e-06,2.80299673249829e-07,7.97621185078931
194,101,3.53766131411248e-06,3.81879772248794e-06,2.8113640837546e-07,7.94695657421887
194,102,3.58762849828054e-06,3.86659075957141e-06,2.78962261290872e-07,7.77567302257108
194,103,3.66826111530827e-06,3.94315338780871e-06,2.74892272500438e-07,7.49380329969604
194,104,3.78895538233337e-06,4.06243043471477e-06,2.734750523814e-07,7.21768996427149
194,105,3.93001801057835e-06,4.19832895204308e-06,2.68310941464733e-07,6.82721913086724
194,106,4.10709708376089e-06,4.3872960304725e-06,2.80198946711607e-07,6.822311257737
194,107,4.24320114689181e-06,4.52847007181845e-06,2.8526892492664e-07,6.72296492792012
194,108,4.23817891714862e-06,4.52622862212593e-06,2.88049704977311e-07,6.79654423771016
194,109,3.90661716664908e-06,4.2197302718705e-06,3.13113105221419e-07,8.01494213189035
194,130,1.03254512850981e-06,1.34156482545222e-06,3.09019696942414e-07,29.9279603777123
195,44,5.98289716435829e-06,6.4227388065774e-06,4.39841642219108e-07,7.35164971310824
195,45,5.9787971622427e-06,6.41407814327977e-06,4.35280981037067e-07,7.28041057799976
195,46,6.00198336542235e-06,6.42728809907567e-06,4.2530473365332e-07,7.08606984990189
