"I_Value","J_Value","TP_Base","TP_25Percent_GeneseeRiver","Conc_Change","Percent_Change"
200,61,5.9178564697504e-06,5.94153971178457e-06,2.36832420341671e-08,0.400199669512531
200,62,5.88701732340269e-06,5.90749777984456e-06,2.04804564418737e-08,0.347891900376403
200,63,5.81460335524753e-06,5.83070595894242e-06,1.61026036948897e-08,0.276933828691127
200,64,5.77252421862795e-06,5.78606659473735e-06,1.35423761093989e-08,0.234600594064164
200,65,5.72562203160487e-06,5.73695660932572e-06,1.13345777208451e-08,0.197962381349648
200,66,5.66371681998135e-06,5.67317056265892e-06,9.4537426775787e-09,0.166917643979415
200,67,5.4262554840534e-06,5.43261057828204e-06,6.35509422863834e-09,0.117117490087125
200,68,5.13533268531319e-06,5.14075509272516e-06,5.4224074119702e-09,0.105590187515563
200,69,4.8533502194914e-06,4.85857617604779e-06,5.22595655638725e-09,0.107677301658542
200,70,4.61546278529568e-06,4.62072966911364e-06,5.26688381796703e-09,0.114113883330328
200,71,4.41938709627721e-06,4.4249482016312e-06,5.56110535399057e-09,0.125834312153265
200,72,4.38438109995332e-06,4.39021277998108e-06,5.83168002776802e-09,0.133010335890512
200,73,4.47842285211664e-06,4.4841517592431e-06,5.72890712646767e-09,0.127922425274336
200,74,4.58709382655798e-06,4.59359262094949e-06,6.49879439151846e-09,0.141675636846412
200,75,4.6173745431588e-06,4.6253994696599e-06,8.02492650109343e-09,0.173798474134686
200,76,4.53832944913302e-06,4.54855398857035e-06,1.02245394373313e-08,0.225293019203013
200,77,4.43168937636074e-06,4.44494480689173e-06,1.32554305309895e-08,0.299105587176211
200,78,4.35947504229262e-06,4.37714743384277e-06,1.76723915501498e-08,0.405378890318317
200,79,4.32328351962497e-06,4.34563662565779e-06,2.23531060328241e-08,0.517040021348478
200,80,4.30081900049117e-06,4.32756314694416e-06,2.67441464529838e-08,0.621838455650645
200,81,4.28192106483039e-06,4.31290300184628e-06,3.09819370158948e-08,0.723552268872151
200,82,4.27116401624517e-06,4.30630871051108e-06,3.51446942659095e-08,0.822836447681202
200,83,4.26163387601264e-06,4.30125191996922e-06,3.96180439565796e-08,0.929644476959338
200,84,4.25552843807964e-06,4.29985311711789e-06,4.43246790382545e-08,1.04157872948575
200,85,4.2504307202762e-06,4.29966712545138e-06,4.92364051751792e-08,1.15838625342845
200,86,4.23473102273419e-06,4.28860130341491e-06,5.38702806807123e-08,1.27210631304584
200,87,4.20923925048555e-06,4.26691440225113e-06,5.76751517655794e-08,1.37020369557103
200,88,4.17906312577543e-06,4.23964092988172e-06,6.05778041062877e-08,1.44955465574709
200,89,4.14808027926483e-06,4.21092045144178e-06,6.28401721769478e-08,1.5149217938493
200,90,4.1112812141364e-06,4.17520413975581e-06,6.39229256194085e-08,1.55481764175151
200,91,4.07792822443298e-06,4.1422927097301e-06,6.43644852971192e-08,1.57836238782915
200,92,4.03475496568717e-06,4.09824997404939e-06,6.34950083622243e-08,1.57370172172055
200,93,3.97640815208433e-06,4.03742387788952e-06,6.10157258051913e-08,1.53444323297669
200,94,3.90721834264696e-06,3.96435689253849e-06,5.71385498915333e-08,1.46238435840329
200,95,3.83271981263533e-06,3.8848506846989e-06,5.21308720635716e-08,1.3601534840014
200,96,3.76208686247992e-06,3.80879191652639e-06,4.67050540464697e-08,1.24146665810056
200,97,3.70170528185554e-06,3.74302248928871e-06,4.13172074331669e-08,1.11616685519751
200,98,3.65401797353115e-06,3.69015151591157e-06,3.61335423804121e-08,0.988871500965649
200,99,3.61997194886499e-06,3.65114055966842e-06,3.11686108034337e-08,0.86101802013152
200,100,3.60579656444315e-06,3.63246545020957e-06,2.66688857664121e-08,0.73961149193481
200,101,3.61044340024819e-06,3.63289177585102e-06,2.24483756028349e-08,0.621762291060752
200,102,3.63454864782398e-06,3.65293408322032e-06,1.83854353963397e-08,0.505851955162224
200,103,3.67720781468961e-06,3.69124882126926e-06,1.40410065796459e-08,0.381838810511478
200,104,3.73893271898851e-06,3.74800492863869e-06,9.07220965018496e-09,0.24264169301873
200,105,3.82776261176332e-06,3.83268525183666e-06,4.92264007334597e-09,0.128603588378703
200,106,3.91332878280082e-06,3.91662024412653e-06,3.29146132571623e-09,0.084108990284238
200,107,3.94822291127639e-06,3.95075267078937e-06,2.5297595129814e-09,0.0640733709780225
200,108,3.9356323213724e-06,3.93947311749798e-06,3.84079612558708e-09,0.0975903187076111
200,121,3.22856158163631e-06,3.22856158163631e-06,0,0
200,122,3.23055769513303e-06,3.23055769513303e-06,0,0
200,130,1.29333170661994e-06,1.29333170661994e-06,0,0
201,47,6.05797004027409e-06,6.14012560617994e-06,8.21555659058504e-08,1.35615668878635
201,48,6.07807032793062e-06,6.15916087554069e-06,8.10905476100743e-08,1.33414954475663
201,49,6.10724009675323e-06,6.18750254943734e-06,8.026245268411e-08,1.3142180659768
201,50,6.11140285400325e-06,6.19028833170887e-06,7.88854777056258e-08,1.29079164948114
201,51,6.11492987445672e-06,6.19086722508655e-06,7.59373506298289e-08,1.24183518354044
201,52,6.11923223914346e-06,6.18978037891793e-06,7.05481397744734e-08,1.15289201353058
201,53,6.10968072578544e-06,6.17260639046435e-06,6.29256646789145e-08,1.02993376418741
201,54,6.06954881732236e-06,6.12366193308844e-06,5.41131157660857e-08,0.891550877911189
201,55,6.04135402682004e-06,6.08928894507699e-06,4.79349182569422e-08,0.793446602270608
201,56,6.03154558120877e-06,6.07644960837206e-06,4.49040271632839e-08,0.744486244175655
201,57,5.97899816057179e-06,6.0170418691996e-06,3.80437086278107e-08,0.636289017091326
201,58,5.99586519456352e-06,6.03391708864365e-06,3.80518940801267e-08,0.63463558377911
201,59,5.90117633691989e-06,5.92970673096715e-06,2.85303940472659e-08,0.483469607047148
201,60,5.93879212829052e-06,5.96849349676631e-06,2.97013684757985e-08,0.500124736380495
201,61,5.93829372519394e-06,5.96579684497556e-06,2.75031197816133e-08,0.46314852471726
201,62,5.9009262258769e-06,5.92425431023003e-06,2.33280843531247e-08,0.395329198504902
201,63,5.85122597840382e-06,5.87069325774792e-06,1.94672793440986e-08,0.332704281392482
201,64,5.7896836551663e-06,5.80534606342553e-06,1.56624082592316e-08,0.270522695057019
201,65,5.73294209971209e-06,5.74577461520676e-06,1.28325154946651e-08,0.223838219041312
201,66,5.67690267416765e-06,5.68786208532401e-06,1.09594111563638e-08,0.193052651866551
201,67,5.4463152991957e-06,5.45355260328506e-06,7.23730408935808e-09,0.132884412520642
201,68,5.19949162480771e-06,5.20577987117576e-06,6.28824636805803e-09,0.120939638368791
201,69,4.93041852678289e-06,4.93610014018486e-06,5.68161340197548e-09,0.115235925127086
201,70,4.68623102278798e-06,4.69163842353737e-06,5.40740074939094e-09,0.115389120235347
201,71,4.44979468738893e-06,4.45523028247408e-06,5.43559508514591e-09,0.122153840053583
201,72,4.40769645138062e-06,4.41328529632301e-06,5.58884494239464e-09,0.126797410031357
201,73,4.49926756118657e-06,4.50472361990251e-06,5.4560587159358e-09,0.121265486920651
201,74,4.61105355498148e-06,4.61708123111748e-06,6.02767613600008e-09,0.130722318969559
201,75,4.64746381112491e-06,4.6547193051083e-06,7.25549398339354e-09,0.156117277686501
201,76,4.58417571280734e-06,4.59350576420547e-06,9.33005139813758e-09,0.203527351101991
201,77,4.47767615696648e-06,4.48998525826028e-06,1.23091012937948e-08,0.274899319698322
201,78,4.39436735177878e-06,4.41078100266168e-06,1.6413650882896e-08,0.373515675157472
201,79,4.34848152508494e-06,4.36943082604557e-06,2.09493009606376e-08,0.48176129620853
201,80,4.32098750025034e-06,4.34621779277222e-06,2.52302925218828e-08,0.583901076326212
201,81,4.29820920544444e-06,4.32766501035076e-06,2.94558049063198e-08,0.68530412314526
201,82,4.28782186645549e-06,4.32143906436977e-06,3.36171979142819e-08,0.784015730160717
201,83,4.27845225203782e-06,4.3166583054699e-06,3.82060534320772e-08,0.892987725032567
201,84,4.26642782258568e-06,4.30964246334042e-06,4.32146407547407e-08,1.01289984389213
201,85,4.2654592107283e-06,4.31373473475105e-06,4.82755240227561e-08,1.13177788457889
201,86,4.2548444980639e-06,4.30831005360233e-06,5.34655555384234e-08,1.2565807178794
201,87,4.2286801544833e-06,4.28659723183955e-06,5.7917077356251e-08,1.36962539706028
201,88,4.20407513956889e-06,4.26555334342993e-06,6.14782038610429e-08,1.46234788437552
201,89,4.17489445680985e-06,4.23903793489444e-06,6.41434780845884e-08,1.53640957270096
201,90,4.13870793636306e-06,4.20430069425493e-06,6.55927578918636e-08,1.5848607560722
201,91,4.1074840737565e-06,4.17390947404783e-06,6.64254002913367e-08,1.61717974065295
201,92,4.0715503928368e-06,4.13774114349508e-06,6.61907506582793e-08,1.62568909314571
201,93,4.02112164010759e-06,4.08550204156199e-06,6.43804014544003e-08,1.60105580523243
201,94,3.95695815313957e-06,4.01797251470271e-06,6.10143615631387e-08,1.54195114534451
201,95,3.88486705560354e-06,3.94126891478663e-06,5.64018591830973e-08,1.45183498883812
201,96,3.81295444640273e-06,3.86399278795579e-06,5.10383415530669e-08,1.33855104409176
201,97,3.74840692529688e-06,3.79403491024277e-06,4.56279849458952e-08,1.21726338295785
201,98,3.69573399439105e-06,3.73610146198189e-06,4.03674675908405e-08,1.09227199934047
201,99,3.65493474419054e-06,3.69011127077101e-06,3.51765265804715e-08,0.962439251107945
201,100,3.63006506631791e-06,3.66025665243797e-06,3.01915861200541e-08,0.8317092274789
201,101,3.62386231245182e-06,3.64926313523029e-06,2.54008227784652e-08,0.700932336507002
201,102,3.63787853530084e-06,3.65867776963569e-06,2.07992343348451e-08,0.571740758604659
201,103,3.67189022654202e-06,3.68793462257599e-06,1.60443960339762e-08,0.436951952375928
201,104,3.72505201085005e-06,3.73591774405213e-06,1.08657332020812e-08,0.291693462814272
201,105,3.80565052182646e-06,3.8112991660455e-06,5.64864421903621e-09,0.148427822960613
201,106,3.88395528716501e-06,3.88785292670946e-06,3.89763954444788e-09,0.100352327878956
201,107,3.92978199670324e-06,3.93320351577131e-06,3.42151906806976e-09,0.0870663836044881
201,108,3.88631860914757e-06,3.8909524846531e-06,4.63387550553307e-09,0.119235604991982
201,122,3.36457173943927e-06,3.36457173943927e-06,0,0
201,130,1.32363607008301e-06,1.32363607008301e-06,0,0
201,131,1.39448718528001e-06,1.39448718528001e-06,0,0
202,42,5.91331172472565e-06,5.97460984863574e-06,6.12981239100918e-08,1.03661242233828
202,43,5.93753520661267e-06,6.00202929490479e-06,6.44940882921219e-08,1.08620978314865
202,44,6.00310704612639e-06,6.07053834755789e-06,6.74313014314976e-08,1.12327334684143
202,45,5.99926897848491e-06,6.07038464295329e-06,7.11156644683797e-08,1.18540550062717
202,46,6.03022044742829e-06,6.10377946941298e-06,7.35590219846927e-08,1.21983968291016
202,47,6.05272725806572e-06,6.1285159063118e-06,7.5788648246089e-08,1.25214048171582
202,48,6.08091886533657e-06,6.15716317042825e-06,7.62443050916772e-08,1.25382868576486
202,49,6.07963647780707e-06,6.15657836533501e-06,7.69418875279371e-08,1.26556723923879
202,50,6.10413508184138e-06,6.1797873058822e-06,7.56522240408231e-08,1.23936025377082
202,51,6.08339587415685e-06,6.15887211097288e-06,7.547623681603e-08,1.2406925075625
202,52,6.09522248851135e-06,6.16823945165379e-06,7.3016963142436e-08,1.19793761884923
202,53,6.08923801337369e-06,6.15535782344523e-06,6.6119810071541e-08,1.08584702923951
202,54,6.05977038503624e-06,6.11668656347319e-06,5.69161784369498e-08,0.939246453586697
202,55,6.05298737355042e-06,6.10639926890144e-06,5.34118953510188e-08,0.882405530604793
202,56,6.03375201535528e-06,6.0824982028862e-06,4.87461875309236e-08,0.80789179613066
202,57,5.99424402025761e-06,6.03716625846573e-06,4.29222382081207e-08,0.716057572282085
202,58,6.01465535510215e-06,6.05804643782903e-06,4.33910827268846e-08,0.721422594730662
202,59,5.93825097894296e-06,5.97321923123673e-06,3.49682522937655e-08,0.588864506026488
202,60,5.9076437537442e-06,5.93816275795689e-06,3.05190042126924e-08,0.516601973389979
202,61,5.89655883231899e-06,5.92446122027468e-06,2.79023879556917e-08,0.473197821800046
202,62,5.88364127906971e-06,5.90912986808689e-06,2.54885890171863e-08,0.433211132498147
202,63,5.86285250392393e-06,5.88580815019668e-06,2.29556462727487e-08,0.391543984048461
202,64,5.82752500122297e-06,5.84759209232288e-06,2.00670910999179e-08,0.344350150290331
202,65,5.77013497604639e-06,5.78675508222659e-06,1.66201061801985e-08,0.288036696701094
202,66,5.71110012970166e-06,5.72510089114076e-06,1.40007614390925e-08,0.245149990739592
202,67,5.51938137505203e-06,5.5293944569712e-06,1.00130819191691e-08,0.181416742905805
202,68,5.30687475475133e-06,5.31502200828982e-06,8.14725353848189e-09,0.153522627063839
202,69,5.05923298987909e-06,5.06605374539504e-06,6.82075551594608e-09,0.134817975957835
202,70,4.80980361317052e-06,4.81573715660488e-06,5.93354343436658e-09,0.123363528151523
202,71,4.54838982477668e-06,4.55392091680551e-06,5.53109202883206e-09,0.121605496492457
202,72,4.46530793851707e-06,4.47081629317836e-06,5.50835466128774e-09,0.123358897911015
202,73,4.52688482255326e-06,4.53228312835563e-06,5.39830580237322e-09,0.119249903940089
202,74,4.63615970147657e-06,4.64194090454839e-06,5.78120307181962e-09,0.124698100239695
202,75,4.6793179535598e-06,4.68576990897418e-06,6.45195541437715e-09,0.137882389664691
202,76,4.63935066363774e-06,4.64752474726993e-06,8.17408363218419e-09,0.176190252145649
202,77,4.54818427897408e-06,4.5591746129503e-06,1.09903339762241e-08,0.241642231319245
202,78,4.43993167209555e-06,4.4549838094099e-06,1.5052137314342e-08,0.339017318868731
202,79,4.37805692854454e-06,4.39762197856908e-06,1.95650500245392e-08,0.4468888902969
202,80,4.34174535257625e-06,4.36550590166007e-06,2.37605490838178e-08,0.547258006960703
202,81,4.3179943531868e-06,4.34585581388092e-06,2.78614606941119e-08,0.645240785772434
202,82,4.30378622695571e-06,4.33586046710843e-06,3.20742401527241e-08,0.74525635013735
202,83,4.29042438554461e-06,4.32713522968697e-06,3.67108441423625e-08,0.855645988449288
202,84,4.27863233198877e-06,4.3204804569541e-06,4.18481249653269e-08,0.978072470785897
202,85,4.27527902502334e-06,4.32233628089307e-06,4.70572558697313e-08,1.1006826827981
202,86,4.27210079578799e-06,4.32464685218292e-06,5.25460563949309e-08,1.22998166257542
202,87,4.25009375248919e-06,4.30781256000046e-06,5.77188075112645e-08,1.3580596305072
202,88,4.22559378421283e-06,4.28744669989101e-06,6.18529156781733e-08,1.46376861659682
202,89,4.19657362726866e-06,4.26146061727195e-06,6.48869900032878e-08,1.54618971967184
202,90,4.16248803958297e-06,4.22929724663845e-06,6.68092070554849e-08,1.60503060717932
202,91,4.1319799493067e-06,4.19999196310528e-06,6.80120137985796e-08,1.6459908962044
202,92,4.10120310334605e-06,4.16956572735216e-06,6.8362624006113e-08,1.66689194081459
202,93,4.05982564188889e-06,4.12714371123002e-06,6.73180693411268e-08,1.65815173554611
202,94,4.00274757339503e-06,4.06736398872454e-06,6.46164153295103e-08,1.61430153025374
202,95,3.93449818147928e-06,3.99501141146175e-06,6.05132299824618e-08,1.5380164684613
202,96,3.86381088901544e-06,3.91932871934841e-06,5.5517830332974e-08,1.43686717408472
202,97,3.79649918613723e-06,3.84654185836553e-06,5.00426722283009e-08,1.31812677350307
202,98,3.7397355754365e-06,3.78449476556852e-06,4.47591901320266e-08,1.19685440933353
202,99,3.69352073903428e-06,3.73297416444984e-06,3.94534254155587e-08,1.06817933898685
202,100,3.65898449672386e-06,3.69305598724168e-06,3.40714905178174e-08,0.93117340476091
202,101,3.6410770007933e-06,3.6697663290397e-06,2.86893282464007e-08,0.787935224664295
202,102,3.64346828973794e-06,3.66696804121602e-06,2.34997514780844e-08,0.644983010947918
202,103,3.66718359146034e-06,3.68549217455438e-06,1.83085830940399e-08,0.499254608814093
202,104,3.71062151316437e-06,3.72361500922125e-06,1.29934960568789e-08,0.350170342374754
202,105,3.78000049749971e-06,3.78725667360413e-06,7.25617610441986e-09,0.191962305539893
202,106,3.85530483981711e-06,3.86079636882641e-06,5.49152900930494e-09,0.14244085065827
202,107,3.90233526559314e-06,3.9067040233931e-06,4.36875779996626e-09,0.111952395235888
202,108,3.88514808946638e-06,3.8914126889722e-06,6.26459950581193e-09,0.161244806158016
202,109,3.8550974750251e-06,3.86179135603015e-06,6.69388100504875e-09,0.173637140134963
202,122,3.26679924000928e-06,3.26679924000928e-06,0,0
202,123,3.28311830344319e-06,3.28311830344319e-06,0,0
202,131,1.40841154916416e-06,1.40841154916416e-06,0,0
203,38,5.87045133215724e-06,5.92795458942419e-06,5.75032572669443e-08,0.979537245321362
203,39,5.91129037275095e-06,5.97058033235953e-06,5.92899596085772e-08,1.00299521542511
203,40,5.93294362261076e-06,5.9943386077066e-06,6.13949850958306e-08,1.03481490809808
203,41,5.94221046412713e-06,6.00466682953993e-06,6.24563654127996e-08,1.0510628290574
203,42,5.95631627220428e-06,6.01987312620622e-06,6.35568540019449e-08,1.0670496846942
203,43,5.97154848946957e-06,6.03662374487612e-06,6.50752554065548e-08,1.0897551199879
203,44,5.973105544399e-06,6.03906892138184e-06,6.59633769828361e-08,1.10433971897065
203,45,5.98543010710273e-06,6.05224931859993e-06,6.68192114972044e-08,1.11636440993458
203,46,5.99244276600075e-06,6.05992136115674e-06,6.74785951559898e-08,1.12606157106485
203,47,6.0069605751778e-06,6.07450419920497e-06,6.75436240271665e-08,1.12442262907922
203,48,6.02133604843402e-06,6.08879918218008e-06,6.74631337460596e-08,1.12040140599037
203,49,6.04211891186424e-06,6.11164159636246e-06,6.95226844982244e-08,1.15063416513883
203,50,6.02773206992424e-06,6.09893277214724e-06,7.12007022229955e-08,1.18121876349242
203,51,6.02558793616481e-06,6.09863718636916e-06,7.30492502043489e-08,1.21231738675519
203,52,6.04732713327394e-06,6.12020994594786e-06,7.28828126739245e-08,1.20520704548799
203,53,6.06237517786212e-06,6.13356360190664e-06,7.11884240445215e-08,1.17426622331919
203,54,6.06181993134669e-06,6.12734038440976e-06,6.55204530630726e-08,1.08087098932542
203,55,6.04563456363394e-06,6.10502820563852e-06,5.93936420045793e-08,0.982421967114048
203,56,6.04863498665509e-06,6.10501365372329e-06,5.6378667068202e-08,0.932089094359116
203,57,6.03440912527731e-06,6.0867582760693e-06,5.23491507919971e-08,0.867510798575352
203,58,6.0283250604698e-06,6.0780621424783e-06,4.97370820085052e-08,0.825056404715992
203,59,5.97400685364846e-06,6.0163474699948e-06,4.23406163463369e-08,0.708747368116569
203,60,5.9337830862205e-06,5.97078133068862e-06,3.69982444681227e-08,0.623518654634351
203,61,5.90099807595834e-06,5.93358799960697e-06,3.25899236486293e-08,0.552278160899699
203,62,5.8690666264738e-06,5.89759156355285e-06,2.85249370790552e-08,0.486021694665841
203,63,5.86235137234326e-06,5.88918510402436e-06,2.68337316811085e-08,0.457729842119353
203,64,5.85442285228055e-06,5.87973727306235e-06,2.53144207817968e-08,0.43239822986028
203,65,5.84589042773587e-06,5.87010572417057e-06,2.42152964347042e-08,0.414227682404285
203,66,5.79848847337416e-06,5.81972926738672e-06,2.12407940125559e-08,0.366316051331145
203,67,5.62646391699673e-06,5.64161700822297e-06,1.51530912262388e-08,0.269318197890925
203,68,5.43865962754353e-06,5.45023704034975e-06,1.15774128062185e-08,0.212872538439175
203,69,5.21335323355743e-06,5.22229811394936e-06,8.94488039193675e-09,0.171576334677653
203,70,4.99322459290852e-06,5.00064879815909e-06,7.42420525057241e-09,0.148685586086322
203,71,4.6998361540318e-06,4.70598115498433e-06,6.14500095252879e-09,0.130749259147199
203,72,4.56367160950322e-06,4.56947373095318e-06,5.8021214499604e-09,0.127137137516167
203,73,4.62220350527787e-06,4.62830303149531e-06,6.09952621744014e-09,0.131961438099283
203,74,4.71832527182414e-06,4.72480132884812e-06,6.47605702397414e-09,0.137253297534327
203,75,4.73675936518703e-06,4.74319631393882e-06,6.4369487517979e-09,0.135893514015225
203,76,4.71459907203098e-06,4.72180954602663e-06,7.21047399565578e-09,0.15293928254539
203,77,4.63796595795429e-06,4.64746290163021e-06,9.49694367591292e-09,0.204765273441158
203,78,4.50046672995086e-06,4.51396863354603e-06,1.350190359517e-08,0.300011185624684
203,79,4.41320753452601e-06,4.43133467342705e-06,1.81271389010362e-08,0.410747483756916
203,80,4.36465597886126e-06,4.38694178228616e-06,2.22858034248929e-08,0.510597021456598
203,81,4.35307174484478e-06,4.37864719060599e-06,2.55754457612056e-08,0.587526401132577
203,82,4.32326169175212e-06,4.35344736615662e-06,3.01856744044926e-08,0.698215295689376
203,83,4.30706086262944e-06,4.34188268627622e-06,3.48218236467801e-08,0.80848227497583
203,84,4.29312376581947e-06,4.33336754213087e-06,4.02437763113994e-08,0.937400795006376
203,85,4.28594512413838e-06,4.3317404561094e-06,4.57953319710214e-08,1.06850019411361
203,86,4.28543717134744e-06,4.33685590905952e-06,5.14187377120834e-08,1.199848128818
203,87,4.27246823164751e-06,4.32961451224401e-06,5.71462805964984e-08,1.33754723260896
203,88,4.24661766373902e-06,4.30845557275461e-06,6.18379090155941e-08,1.4561685066121
203,89,4.21736604039324e-06,4.28265548180207e-06,6.52894414088223e-08,1.54810943094554
203,90,4.18651006839355e-06,4.25425605499186e-06,6.7745986598311e-08,1.61819714969195
203,91,4.15616386817419e-06,4.22552147938404e-06,6.93576112098526e-08,1.66878913848798
203,92,4.12744475397631e-06,4.1976195461757e-06,7.01747921993956e-08,1.70019943045368
203,93,4.09282620239537e-06,4.16264037994551e-06,6.98141775501426e-08,1.70576941452542
203,94,4.04419824917568e-06,4.1120792957372e-06,6.78810465615243e-08,1.67847969805536
203,95,3.98275324187125e-06,4.04721959057497e-06,6.44663487037178e-08,1.61863778117042
203,96,3.91480352845974e-06,3.97474195779068e-06,5.99384293309413e-08,1.5310711992365
203,97,3.84554732590914e-06,3.90014474760392e-06,5.45974216947798e-08,1.41975685299549
203,98,3.78363620257005e-06,3.83269070880488e-06,4.90545062348247e-08,1.29649108974864
203,99,3.73167335965263e-06,3.77524315808841e-06,4.3569798435783e-08,1.1675673146226
203,100,3.68925361726724e-06,3.72712656826479e-06,3.78729509975528e-08,1.02657488279721
203,101,3.66030235454673e-06,3.6922483559465e-06,3.19460013997741e-08,0.872769468349838
203,102,3.6511564758257e-06,3.67736333828361e-06,2.62068624579115e-08,0.717768811921019
203,103,3.66344784197281e-06,3.68412793250172e-06,2.06800905289128e-08,0.564498019924759
203,104,3.69707504432881e-06,3.71226724382723e-06,1.5192199498415e-08,0.410924834261055
203,105,3.75412992070778e-06,3.76341722585494e-06,9.28730514715426e-09,0.247389018049841
203,106,3.82286907552043e-06,3.8287766983558e-06,5.90762283536606e-09,0.154533747263155
203,107,3.86328838430927e-06,3.86849933420308e-06,5.21094989380799e-09,0.134883792651158
203,108,3.82438156520948e-06,3.83165843231836e-06,7.2768671088852e-09,0.1902756559409
203,109,3.85870589525439e-06,3.86730107493349e-06,8.59517967910506e-09,0.222747727150592
203,122,3.23257700074464e-06,3.23257700074464e-06,0,0
203,123,3.29983595293015e-06,3.29983595293015e-06,0,0
203,131,1.45193428124912e-06,1.45193428124912e-06,0,0
204,37,5.91716889175586e-06,5.96829613641603e-06,5.11272446601652e-08,0.864049101782417
204,38,5.88816283197957e-06,5.94211360294139e-06,5.39507709618192e-08,0.916258135199723
204,39,5.93308732277364e-06,5.98884253122378e-06,5.57552084501367e-08,0.939733488096916
204,40,5.93362346990034e-06,5.99174290982774e-06,5.81194399273954e-08,0.979493225719825
204,41,5.93670847592875e-06,5.99486929786508e-06,5.81608219363261e-08,0.979681285886743
204,42,5.93222694078577e-06,5.9901080931013e-06,5.78811523155309e-08,0.975706979744509
204,43,5.91601019550581e-06,5.97264897805871e-06,5.66387825529091e-08,0.957381422295987
204,44,5.94824314248399e-06,6.00453859078698e-06,5.62954483029898e-08,0.946421438305241
204,45,5.94425773670082e-06,5.99863824390923e-06,5.43805072084069e-08,0.914841004834847
204,46,5.95913388679037e-06,6.01221154283849e-06,5.30776560481172e-08,0.890694135363775
204,47,5.96418931309017e-06,6.01598640059819e-06,5.17970875080209e-08,0.868468198927504
204,48,5.96839390709647e-06,6.0207880778762e-06,5.23941707797348e-08,0.877860469588606
204,49,5.97438656768645e-06,6.02811678618309e-06,5.37302184966393e-08,0.899342851151428
204,50,5.94626544625498e-06,6.00292923991219e-06,5.66637936572079e-08,0.952930779316206
204,51,5.94416633248329e-06,6.00632392888656e-06,6.21575964032672e-08,1.04569073149236
204,52,5.97235066379653e-06,6.03931812293013e-06,6.69674591335934e-08,1.12129147974414
204,53,6.01008196099428e-06,6.07814990871702e-06,6.80679477227386e-08,1.13256271985146
204,54,6.03169246460311e-06,6.10018332736217e-06,6.8490862759063e-08,1.13551649327283
204,55,6.03921535002883e-06,6.10515871812822e-06,6.5943368099397e-08,1.09191946763551
204,56,6.03641183261061e-06,6.09884818913997e-06,6.24363565293606e-08,1.03432897324963
204,57,6.03941180088441e-06,6.09902872383827e-06,5.96169229538646e-08,0.98713127899532
204,58,6.03129728915519e-06,6.08760865361546e-06,5.63113644602709e-08,0.933652608395273
204,59,6.01784677201067e-06,6.07049514655955e-06,5.26483745488804e-08,0.874870639673825
204,60,5.99087479713489e-06,6.03848457103595e-06,4.76097739010584e-08,0.794704872213779
204,61,5.94427137912135e-06,5.9855942708964e-06,4.1322891775053e-08,0.695171689505891
204,62,5.9114945543115e-06,5.94840776102501e-06,3.6913206713507e-08,0.624431036421823
204,63,5.88077818974853e-06,5.91371417613118e-06,3.29359863826539e-08,0.560061701358989
204,64,5.8581185840012e-06,5.88801549383788e-06,2.98969098366797e-08,0.510350028050466
204,65,5.86307851335732e-06,5.89245610171929e-06,2.93775883619674e-08,0.501060804405724
204,66,5.86708938499214e-06,5.89632463743328e-06,2.92352524411399e-08,0.498292262530087
204,67,5.72562794332043e-06,5.74740579395439e-06,2.17778506339528e-08,0.380357418427074
204,68,5.56988106836798e-06,5.586565748672e-06,1.66846803040244e-08,0.299551823445184
204,69,5.39443180969101e-06,5.4076103879197e-06,1.31785782286897e-08,0.244299653672786
204,70,5.22159325555549e-06,5.23254993822775e-06,1.09566826722585e-08,0.209834089635403
204,71,4.94422602059785e-06,4.95276754008955e-06,8.54151949170046e-09,0.172757464082672
204,72,4.77790354125318e-06,4.78539823234314e-06,7.49469108995982e-09,0.156861498463698
204,73,4.82501445731032e-06,4.83342637380701e-06,8.41191649669781e-09,0.174339715893556
204,74,4.8991596486303e-06,4.90822185383877e-06,9.06220520846546e-09,0.184974686648537
204,75,4.88053456138005e-06,4.88893192596151e-06,8.39736458146945e-09,0.172058295579306
204,76,4.82093810205697e-06,4.82865198137006e-06,7.71387931308709e-09,0.160007848053386
204,77,4.7359226300614e-06,4.74461376143154e-06,8.6911313701421e-09,0.183515062407796
204,78,4.57612031823373e-06,4.58828480986995e-06,1.21644916362129e-08,0.26582543268679
204,79,4.45471005150466e-06,4.47140746473451e-06,1.66974132298492e-08,0.374826038884603
204,80,4.39141331298742e-06,4.41213751400937e-06,2.07242010219488e-08,0.471925540705947
204,81,4.3583149818005e-06,4.38281767856097e-06,2.45026967604645e-08,0.562205734619528
204,82,4.33700233770651e-06,4.36555865235277e-06,2.85563146462664e-08,0.658434384459372
204,83,4.32223578172852e-06,4.35528772868565e-06,3.305194695713e-08,0.764695602605743
204,84,4.31242733611725e-06,4.35073707194533e-06,3.83097358280793e-08,0.888356668812232
204,85,4.30123645855929e-06,4.34565208706772e-06,4.44156285084318e-08,1.03262466354405
204,86,4.29756846642704e-06,4.34789353676024e-06,5.03250703332014e-08,1.17101264881165
204,87,4.29282590630464e-06,4.34914136349107e-06,5.63154571864288e-08,1.31185047834624
204,88,4.26555243393523e-06,4.32703745900653e-06,6.14850250713062e-08,1.44143170254228
