"I_Value","J_Value","TP_Base","TP_ZeroSettling","Conc_Change","Percent_Change"
168,105,3.65793084711186e-06,4.87389661429916e-06,1.2159657671873e-06,33.241901446753
168,106,3.70653901882179e-06,4.94898358738283e-06,1.24244456856104e-06,33.5203423531201
168,107,3.73596958525013e-06,4.99918769492069e-06,1.26321810967056e-06,33.812323169274
168,108,3.72430486095254e-06,4.96090433443896e-06,1.23659947348642e-06,33.2034975560552
168,109,3.88663693229319e-06,5.12857832291047e-06,1.24194139061728e-06,31.9541395878343
168,110,4.37621793025755e-06,5.70287875234499e-06,1.32666082208743e-06,30.3152366548015
168,111,5.27783504367108e-06,6.65411425870843e-06,1.37627921503736e-06,26.0765863966841
168,112,6.05756258664769e-06,7.49420814827317e-06,1.43664556162548e-06,23.7165615885206
168,113,6.5388544499001e-06,8.10769142844947e-06,1.56883697854937e-06,23.9925355514426
168,116,9.41690668696538e-05,9.57497395575047e-05,1.58067268785089e-06,1.67854768067185
168,117,0.000111606990685686,0.000113352543849032,1.7455531633459e-06,1.56401776682773
168,124,2.1308051145752e-06,2.12165036828083e-06,-9.15474629437085e-09,-0.429637897513493
168,125,2.12000441024429e-06,2.12804616239737e-06,8.04175215307623e-09,0.37932714263314
169,12,7.66558059694944e-06,9.02474857866764e-06,1.3591679817182e-06,17.7307897885659
169,13,7.59871954869595e-06,8.89502916834317e-06,1.29630961964722e-06,17.0595797270829
169,14,7.69976941228379e-06,8.92145999387139e-06,1.22169058158761e-06,15.8665865972375
169,15,7.15574060450308e-06,8.43185989651829e-06,1.27611929201521e-06,17.8335040710133
169,16,7.04566400600015e-06,8.29735381557839e-06,1.25168980957824e-06,17.7653917148517
169,17,7.0233759288385e-06,8.25874394649873e-06,1.23536801766022e-06,17.5893762512086
169,18,6.99029624229297e-06,8.21720823296346e-06,1.22691199067049e-06,17.5516451398351
169,19,6.97904852131614e-06,8.20622244646074e-06,1.2271739251446e-06,17.5836852458675
169,20,6.91056175128324e-06,8.16155625216197e-06,1.25099450087873e-06,18.1026455721408
169,21,6.91344848746667e-06,8.15612747828709e-06,1.24267899082042e-06,17.9748065393597
169,22,6.91269679009565e-06,8.15142448118422e-06,1.23872769108857e-06,17.9196011152028
169,23,6.91628338245209e-06,8.14851409813855e-06,1.23223071568646e-06,17.8163711280665
169,24,6.89256012265105e-06,8.12867347121937e-06,1.23611334856832e-06,17.9340234480666
169,25,6.88252384861698e-06,8.1153493738384e-06,1.23282552522141e-06,17.9124046983019
169,26,6.88790714775678e-06,8.11164773040218e-06,1.22374058264541e-06,17.7665081191454
169,27,6.8835061028949e-06,8.10221354186069e-06,1.21870743896579e-06,17.7047484341339
169,28,6.85768918629037e-06,8.08173263067147e-06,1.2240434443811e-06,17.8492114636539
169,29,6.84869610267924e-06,8.07638207334094e-06,1.2276859706617e-06,17.9258351116123
169,30,6.83776761434274e-06,8.0741056081024e-06,1.23633799375966e-06,18.0810180089529
169,31,6.8327699409565e-06,8.07279229775304e-06,1.24002235679654e-06,18.1481649098661
169,32,6.78598871672875e-06,8.04482806415763e-06,1.25883934742888e-06,18.5505664683113
169,33,6.72074747853912e-06,7.9981818998931e-06,1.27743442135397e-06,19.0073265724253
169,34,6.6625643739826e-06,7.96450967754936e-06,1.30194530356675e-06,19.5412041143027
169,35,6.66477671984467e-06,7.96546737547033e-06,1.30069065562566e-06,19.5158924342176
169,36,6.70643930789083e-06,7.98923429101706e-06,1.28279498312622e-06,19.1278102169191
169,37,6.7300197770237e-06,8.00556153990328e-06,1.27554176287958e-06,18.9530165607282
169,38,6.78285368849174e-06,8.03753391664941e-06,1.25468022815767e-06,18.4978223883326
169,39,6.84941642248305e-06,8.07903597888071e-06,1.22961955639767e-06,17.9521798727475
169,40,6.91379636919009e-06,8.12140842754161e-06,1.20761205835151e-06,17.4666998254821
169,41,6.98298072165926e-06,8.17609998193802e-06,1.19311926027876e-06,17.086102738019
169,42,7.05223692420986e-06,8.2178976299474e-06,1.16566070573754e-06,16.5289498674655
169,43,7.10388712832355e-06,8.26006180432159e-06,1.15617467599805e-06,16.2752399512137
169,44,7.15318310540169e-06,8.29321106721181e-06,1.14002796181012e-06,15.937351875548
169,45,7.18652563591604e-06,8.31857323646545e-06,1.13204760054941e-06,15.7523629344866
169,46,7.20625075700809e-06,8.32318164611934e-06,1.11693088911125e-06,15.4994729821888
169,47,7.21215974408551e-06,8.3125441960874e-06,1.10038445200189e-06,15.2573499623921
169,48,7.19312765795621e-06,8.29649070510641e-06,1.1033630471502e-06,15.3391278400264
169,49,7.14186944605899e-06,8.23993195808725e-06,1.09806251202826e-06,15.3750011859177
169,50,7.07647541275946e-06,8.16601914266357e-06,1.08954372990411e-06,15.3967005656456
169,51,6.98291614753543e-06,8.06828484201105e-06,1.08536869447562e-06,15.5432010286804
169,52,6.90075557940872e-06,7.97515440353891e-06,1.07439882413018e-06,15.5692925472698
169,53,6.80941457176232e-06,7.8780913099763e-06,1.06867673821398e-06,15.6941059609681
169,54,6.56095380691113e-06,7.67508754506707e-06,1.11413373815594e-06,16.981276975039
169,55,6.48861214358476e-06,7.59517024562228e-06,1.10655810203752e-06,17.053848766898
169,56,6.41004407953005e-06,7.5129723882128e-06,1.10292830868275e-06,17.2062515483296
169,57,6.32351884632953e-06,7.42849306334392e-06,1.10497421701439e-06,17.4740400695693
169,58,6.24075892119436e-06,7.35471803636756e-06,1.1139591151732e-06,17.8497379764193
169,59,6.16713123235968e-06,7.28969052943285e-06,1.12255929707317e-06,18.2022930075326
169,60,6.08099389864947e-06,7.22235154171358e-06,1.14135764306411e-06,18.7692614412522
169,61,6.00853127252776e-06,7.16411796020111e-06,1.15558668767335e-06,19.2324319415117
169,62,5.95707524553291e-06,7.1179697442858e-06,1.1608944987529e-06,19.4876588074564
169,63,5.92360265727621e-06,7.08122342985007e-06,1.15762077257386e-06,19.5425122100638
169,64,5.89835144637618e-06,7.04905323800631e-06,1.15070179163013e-06,19.5088712853333
169,65,5.86915666644927e-06,7.01600174579653e-06,1.14684507934726e-06,19.5402021878737
169,66,5.84393819735851e-06,6.98301892043673e-06,1.13908072307822e-06,19.4916627214349
169,67,5.81479389438755e-06,6.94774053044966e-06,1.13294663606212e-06,19.4838657506956
169,68,5.7464667406748e-06,6.86489238432841e-06,1.11842564365361e-06,19.4628402830062
169,69,5.69218036616803e-06,6.79476488585351e-06,1.10258451968548e-06,19.3701613223429
169,70,5.64983702133759e-06,6.73829526931513e-06,1.08845824797754e-06,19.265303474539
169,71,5.61601791559951e-06,6.69263545205467e-06,1.07661753645516e-06,19.1704790233069
169,72,5.56062605028274e-06,6.62397724227048e-06,1.06335119198775e-06,19.1228682233304
169,73,5.50270351595827e-06,6.53523056826089e-06,1.03252705230261e-06,18.7639957215249
169,74,5.39940083399415e-06,6.29935857432429e-06,8.99957740330137e-07,16.6677334763532
169,75,5.38646190761938e-06,6.21266372036189e-06,8.26201812742511e-07,15.3384879891903
169,76,5.30430224898737e-06,6.10435608905391e-06,8.00053840066539e-07,15.0831118309534
169,77,5.20347794008558e-06,5.97252801526338e-06,7.69050075177802e-07,14.77953945482
169,78,5.09259371028747e-06,5.81412541578175e-06,7.21531705494272e-07,14.1682558346784
169,79,4.94898131364607e-06,5.61590741199325e-06,6.66926098347176e-07,13.4760278142136
169,80,4.75912111141952e-06,5.37847245141165e-06,6.19351339992136e-07,13.0139856812217
169,81,4.54793735116255e-06,5.11582038598135e-06,5.67883034818806e-07,12.4866063661507
169,82,4.34732464782428e-06,4.88313753521652e-06,5.3581288739224e-07,12.3251178781966
169,83,4.17337014368968e-06,4.70306622446515e-06,5.29696080775466e-07,12.6922861509514
169,84,4.01527131543844e-06,4.55566805612762e-06,5.40396740689175e-07,13.4585361295857
169,85,3.8681528167217e-06,4.42925693278085e-06,5.61104116059141e-07,14.5057380782252
169,86,3.73438319911656e-06,4.32760225521633e-06,5.9321905609977e-07,15.8853289678495
169,87,3.61929005521233e-06,4.24725931225112e-06,6.27969257038785e-07,17.3506198027542
169,88,3.52617576027114e-06,4.1827697714325e-06,6.5659401116136e-07,18.6205695858697
169,89,3.4498089007684e-06,4.13427324019722e-06,6.84464339428814e-07,19.8406450651907
169,90,3.39016378347878e-06,4.1014859561983e-06,7.1132217271952e-07,20.9819412320429
169,91,3.34446735905658e-06,4.08174992116983e-06,7.37282562113251e-07,22.0448425103251
169,92,3.30738794218632e-06,4.07399329560576e-06,7.66605353419436e-07,23.1785737512448
169,93,3.27775728692359e-06,4.07688276027329e-06,7.99125473349704e-07,24.3802515987918
169,94,3.25719656757428e-06,4.08939877161174e-06,8.32202204037458e-07,25.5496463530053
169,95,3.24125494444161e-06,4.11201972383424e-06,8.7076477939263e-07,26.8650505535177
169,96,3.23320318784681e-06,4.14212581745232e-06,9.08922629605513e-07,28.1121407099323
169,97,3.23520453093806e-06,4.17581850342685e-06,9.40613972488791e-07,29.0743278668708
169,98,3.2480206755281e-06,4.21472395828459e-06,9.66703282756498e-07,29.7628426456775
169,99,3.27298289448663e-06,4.25973621531739e-06,9.86753320830758e-07,30.1484411205739
169,100,3.30434204443009e-06,4.31270336775924e-06,1.00836132332915e-06,30.5162513375055
169,101,3.34232208842877e-06,4.39037739852211e-06,1.04805531009333e-06,31.357100912618
169,102,3.4056402000715e-06,4.48334776592674e-06,1.07770756585523e-06,31.6447863703455
169,103,3.48750768353057e-06,4.60258570456062e-06,1.11507802103006e-06,31.9734928842139
169,104,3.59963087248616e-06,4.77529420095379e-06,1.17566332846764e-06,32.6606635545283
169,105,3.75608124159044e-06,4.95918266096851e-06,1.20310141937807e-06,32.0307613705566
169,106,3.9274259506783e-06,5.17421449330868e-06,1.24678854263038e-06,31.7456919185212
169,107,3.97523763240315e-06,5.31825480720727e-06,1.34301717480412e-06,33.7845758919379
169,108,4.12837880503503e-06,5.45543252883363e-06,1.3270537237986e-06,32.1446695293588
169,109,4.38065944763366e-06,5.71994723941316e-06,1.3392877917795e-06,30.5727438480285
169,110,5.02313514516572e-06,6.37765651845257e-06,1.35452137328684e-06,26.9656565897981
169,111,5.8726323004521e-06,7.27119049770408e-06,1.39855819725199e-06,23.8148435948275
169,112,6.74200373396161e-06,8.22687798063271e-06,1.4848742466711e-06,22.0242275926267
169,113,7.25633208276122e-06,8.79592516866978e-06,1.53959308590856e-06,21.217235765245
169,116,2.21179434447549e-05,2.23313418246107e-05,2.13398379855789e-07,0.964820171408815
169,125,2.08646406463231e-06,2.12246845876507e-06,3.60043941327604e-08,1.7256177445407
169,126,2.12663576348859e-06,2.13666521631239e-06,1.0029452823801e-08,0.471611217867811
170,11,8.66757818585029e-06,9.94584297586698e-06,1.27826479001669e-06,14.7476580263613
170,12,8.30940825835569e-06,9.54780261963606e-06,1.23839436128037e-06,14.9035204767449
170,13,8.34567345009418e-06,9.49752848100616e-06,1.15185503091197e-06,13.8018224388947
170,14,7.88782472227467e-06,9.03454929357395e-06,1.14672457129927e-06,14.5379063515573
170,15,7.48051388654858e-06,8.59721239976352e-06,1.11669851321494e-06,14.9280989267727
170,16,7.22337290426367e-06,8.4032380982535e-06,1.17986519398983e-06,16.3339925769774
170,17,6.96323695592582e-06,8.22422407509293e-06,1.26098711916711e-06,18.1092087939646
170,18,6.84787073623738e-06,8.13516544440063e-06,1.28729470816324e-06,18.7984668190533
170,19,6.78145670462982e-06,8.09052471595351e-06,1.30906801132369e-06,19.3036403289276
170,20,6.768905222998e-06,8.07819560577627e-06,1.30929038277827e-06,19.342719976782
170,21,6.75901355862152e-06,8.06664320407435e-06,1.30762964545283e-06,19.3464569069384
170,22,6.75129922456108e-06,8.05505533207906e-06,1.30375610751798e-06,19.3111883232037
170,23,6.72938358547981e-06,8.03152488515479e-06,1.30214129967499e-06,19.3500828587726
170,24,6.72008218316478e-06,8.01681198936421e-06,1.29672980619944e-06,19.2963385097881
170,25,6.70946155878482e-06,8.00281031843042e-06,1.2933487596456e-06,19.2764910911844
170,26,6.70835470373277e-06,7.99709960119799e-06,1.28874489746522e-06,19.2110428619423
170,27,6.71817406328046e-06,7.9986466516857e-06,1.28047258840525e-06,19.0598304888218
170,28,6.67021504341392e-06,7.96435051597655e-06,1.29413547256263e-06,19.4017054043923
170,29,6.65181505610235e-06,7.94756761024473e-06,1.29575255414238e-06,19.4796840142701
170,30,6.58890576232807e-06,7.90658486948814e-06,1.31767910716007e-06,19.9984512556528
170,31,6.55637995805591e-06,7.88230227044551e-06,1.32592231238959e-06,20.2233903598039
170,32,6.49416688247584e-06,7.83943869464565e-06,1.34527181216981e-06,20.7150791859069
170,33,6.50639276500442e-06,7.84460371505702e-06,1.3382109500526e-06,20.5676324560417
170,34,6.50104220767389e-06,7.84326584835071e-06,1.34222364067682e-06,20.6462840541544
170,35,6.51172695143032e-06,7.85331849328941e-06,1.34159154185909e-06,20.6026995889993
170,36,6.53979168419028e-06,7.87413137004478e-06,1.3343396858545e-06,20.4033973907796
170,37,6.58263388686464e-06,7.90538797446061e-06,1.32275408759597e-06,20.0946021050246
170,38,6.64079971102183e-06,7.94382503954694e-06,1.30302532852511e-06,19.6215122459191
170,39,6.7117821345164e-06,7.98555629444309e-06,1.27377415992669e-06,18.9781809718779
170,40,6.76932450005552e-06,8.02120757725788e-06,1.25188307720236e-06,18.4934712051712
170,41,6.8239737629483e-06,8.05761737865396e-06,1.23364361570566e-06,18.0780826327894
170,42,6.8945096245443e-06,8.10612345958361e-06,1.21161383503932e-06,17.5736042303284
170,43,6.97273344485438e-06,8.15786370367277e-06,1.18513025881839e-06,16.9966379496834
170,44,7.03709065419389e-06,8.20350123831304e-06,1.16641058411915e-06,16.5751820096847
170,45,7.08990683051525e-06,8.23401933303103e-06,1.14411250251578e-06,16.1372008104743
170,46,7.12144083081512e-06,8.25343067845097e-06,1.13198984763585e-06,15.8955171366113
170,47,7.13752569936332e-06,8.2598589870031e-06,1.12233328763978e-06,15.7244027540229
170,48,7.13754525349941e-06,8.2497517723823e-06,1.11220651888289e-06,15.5824794012702
170,49,7.11492157279281e-06,8.21123285277281e-06,1.09631127998e-06,15.4086207242572
170,50,7.04293006492662e-06,8.1492062236066e-06,1.10627615867998e-06,15.7076124351875
170,51,6.97627137924428e-06,8.07495598564856e-06,1.09868460640428e-06,15.7488799772479
170,52,6.88926274960977e-06,7.98724886408309e-06,1.09798611447331e-06,15.9376431757594
170,53,6.78378410157165e-06,7.88322904554661e-06,1.09944494397496e-06,16.206956582245
170,54,6.61819876768277e-06,7.73277588450583e-06,1.11457711682306e-06,16.8410946232929
170,55,6.53743154543918e-06,7.64508786232909e-06,1.10765631688992e-06,16.943295072247
170,56,6.45567479296005e-06,7.56057988837711e-06,1.10490509541705e-06,17.115253336831
170,57,6.37797575109289e-06,7.48262482375139e-06,1.1046490726585e-06,17.3197440029341
170,58,6.30316753813531e-06,7.41033909434918e-06,1.10717155621387e-06,17.5653201269882
170,59,6.22779089098913e-06,7.34186869522091e-06,1.11407780423178e-06,17.8888119998332
170,60,6.14535292697838e-06,7.27320502846851e-06,1.12785210149013e-06,18.3529264289902
170,61,6.0676966313622e-06,7.20901471140678e-06,1.14131808004458e-06,18.8097419726859
170,62,6.00232851866167e-06,7.15311944077257e-06,1.1507909221109e-06,19.1724081501539
170,63,5.95210804021917e-06,7.10651602275902e-06,1.15440798253985e-06,19.3949433501436
170,64,5.91515481573879e-06,7.06716673448682e-06,1.15201191874803e-06,19.47560046413
170,65,5.88025795877911e-06,7.02977831679164e-06,1.14952035801252e-06,19.5488083358029
170,66,5.84973304285086e-06,6.99393331160536e-06,1.1442002687545e-06,19.5598715423923
170,67,5.80963433094439e-06,6.94915297572152e-06,1.13951864477713e-06,19.6142920511813
170,68,5.74671594222309e-06,6.87043575453572e-06,1.12371981231263e-06,19.5541214079554
170,69,5.71077953281929e-06,6.80035600453266e-06,1.08957647171337e-06,19.0792949623021
170,70,5.67955066799186e-06,6.74023158353521e-06,1.06068091554334e-06,18.6754371524671
170,71,5.62753530175542e-06,6.66090954837273e-06,1.03337424661731e-06,18.3628212211298
170,72,5.50314371139393e-06,6.52025482850149e-06,1.01711111710756e-06,18.4823651797734
170,73,5.47168792763841e-06,6.47759088678868e-06,1.00590295915026e-06,18.3837779576075
170,74,5.49055403098464e-06,6.36597951597651e-06,8.75425484991865e-07,15.944210366597
170,75,5.47821673535509e-06,6.29682199360104e-06,8.18605258245952e-07,14.9429147803312
170,76,5.35647313881782e-06,6.13984684605384e-06,7.83373707236024e-07,14.6248041749522
170,77,5.21217089044512e-06,5.96248492001905e-06,7.50314029573929e-07,14.3954226625492
170,78,5.08034008817049e-06,5.79244670007029e-06,7.12106611899799e-07,14.0169083081255
170,79,4.94107052873005e-06,5.60270746063907e-06,6.61636931909015e-07,13.3905583428106
170,80,4.76934064863599e-06,5.38936956218095e-06,6.20028913544957e-07,13.0003067346905
170,81,4.57762507721782e-06,5.15500641995459e-06,5.77381342736771e-07,12.6131199693552
170,82,4.3912709770666e-06,4.93156630909652e-06,5.40295332029928e-07,12.3038485862435
170,83,4.21802087657852e-06,4.7475973588007e-06,5.29576482222183e-07,12.5550939105771
170,84,4.05175978812622e-06,4.59014563602977e-06,5.38385847903555e-07,13.287704011509
170,85,3.89481328966212e-06,4.45343539468013e-06,5.58622105018003e-07,14.3427184687065
170,86,3.75342710867699e-06,4.34329240306397e-06,5.89865294386982e-07,15.7153789672207
170,87,3.62849755219941e-06,4.25742427978548e-06,6.28926727586077e-07,17.3329792438431
170,88,3.52802362613147e-06,4.18822264691698e-06,6.60199020785512e-07,18.7129988556633
170,89,3.44548834618763e-06,4.13510633734404e-06,6.8961799115641e-07,20.0151015434274
170,90,3.38141740030551e-06,4.09908352594357e-06,7.17666125638061e-07,21.2238254163245
170,91,3.3337321383442e-06,4.07812831326737e-06,7.44396174923168e-07,22.3292137469957
170,92,3.29764156958845e-06,4.07033212468377e-06,7.72690555095323e-07,23.4316113134077
170,93,3.26942267747654e-06,4.07429934057291e-06,8.04876663096366e-07,24.618311625513
170,94,3.24870097756502e-06,4.08928235628991e-06,8.40581378724892e-07,25.8743843933253
170,95,3.23557583215006e-06,4.11324481319753e-06,8.77668981047464e-07,27.1255883520507
170,96,3.23056679008005e-06,4.1441398934694e-06,9.13573103389353e-07,28.2790346943026
170,97,3.23477024721797e-06,4.17994624513085e-06,9.45175997912884e-07,29.2192621323191
170,98,3.24921734318195e-06,4.22164930569124e-06,9.7243196250929e-07,29.9281906933622
170,99,3.27647194353631e-06,4.26947599407868e-06,9.93004050542368e-07,30.3071128840681
170,100,3.30989973917895e-06,4.32590513810283e-06,1.01600539892388e-06,30.6959569468987
170,101,3.35189793077006e-06,4.40231679021963e-06,1.05041885944956e-06,31.3380323967157
170,102,3.41592976838001e-06,4.50104562332854e-06,1.08511585494853e-06,31.7663397237566
170,103,3.505083896016e-06,4.62111665910925e-06,1.11603276309324e-06,31.8404008634933
170,104,3.60972671842319e-06,4.77582580060698e-06,1.16609908218379e-06,32.304359114841
170,105,3.76508660338004e-06,4.95816220791312e-06,1.19307560453308e-06,31.6878661824675
170,106,3.95112147089094e-06,5.15643750986783e-06,1.20531603897689e-06,30.5056690323697
170,107,4.1486778172839e-06,5.49901733393199e-06,1.35033951664809e-06,32.5486715556077
170,108,4.39516770711634e-06,5.76582624489674e-06,1.3706585377804e-06,31.1855799168056
170,109,4.69479573439457e-06,5.97979851590935e-06,1.28500278151478e-06,27.3707921326738
170,110,5.35725621375605e-06,6.70664167046198e-06,1.34938545670593e-06,25.1879955496819
170,111,6.53715596854454e-06,7.9687879406265e-06,1.43163197208196e-06,21.8999206837144
170,112,7.33743581804447e-06,8.90926457941532e-06,1.57182876137085e-06,21.4220444355419
170,113,8.00724592409097e-06,9.59212047746405e-06,1.58487455337308e-06,19.7930045910637
170,126,2.09868539968738e-06,2.1345642835513e-06,3.58788838639157e-08,1.70958848187823
171,9,2.7468238840811e-05,2.87000693788286e-05,1.23183053801768e-06,4.48456322648354
171,10,1.56226669787429e-05,1.67325379152317e-05,1.10987093648873e-06,7.10423475069196
171,11,9.96650669549126e-06,1.10793744170223e-05,1.11286772153107e-06,11.1660760939891
171,12,8.19291017251089e-06,9.32328475755639e-06,1.1303745850455e-06,13.7969849692502
171,13,7.96363474364625e-06,9.0979292508564e-06,1.13429450721014e-06,14.2434270747429
171,14,7.83925133873709e-06,8.946139132604e-06,1.10688779386692e-06,14.1198150950629
171,15,7.65404274716275e-06,8.77887305250624e-06,1.12483030534349e-06,14.6958978738452
171,16,7.5091484177392e-06,8.67573453433579e-06,1.16658611659659e-06,15.5355314837127
171,17,7.27907945474726e-06,8.50557353260228e-06,1.22649407785502e-06,16.8495767284849
171,18,7.26201415091055e-06,8.49971729621757e-06,1.23770314530702e-06,17.0435242838495
171,19,7.20252091923612e-06,8.45845715957694e-06,1.25593624034082e-06,17.4374535586079
171,20,7.17393913873821e-06,8.43763700686395e-06,1.26369786812575e-06,17.6151183288128
171,21,7.11872007741476e-06,8.39512085804017e-06,1.27640078062541e-06,17.930200467848
171,22,7.05068259776453e-06,8.33353533380432e-06,1.28285273603979e-06,18.1947310526575
171,23,6.93890524416929e-06,8.23645314085297e-06,1.29754789668368e-06,18.6996053559602
171,24,6.79948743709247e-06,8.11076824902557e-06,1.3112808119331e-06,19.2849949950613
171,25,6.66862251819111e-06,7.99002918938641e-06,1.32140667119529e-06,19.8152867041232
171,26,6.5523440753168e-06,7.88393572292989e-06,1.3315916476131e-06,20.3223706250303
171,27,6.45647651253967e-06,7.79933270678157e-06,1.3428561942419e-06,20.7985917959096
171,28,6.44094598101219e-06,7.77635887061479e-06,1.33541288960259e-06,20.7331794667953
171,29,6.38497567706509e-06,7.72920793679077e-06,1.34423225972569e-06,21.0530521604677
171,30,6.34118441666942e-06,7.69746384321479e-06,1.35627942654537e-06,21.3884242662939
171,31,6.34663956589065e-06,7.69825055613182e-06,1.35161099024117e-06,21.2964825906494
171,32,6.35074866295327e-06,7.70160204410786e-06,1.35085338115459e-06,21.2707737756136
171,33,6.36381309959688e-06,7.71859413362108e-06,1.3547810340242e-06,21.2888249988049
171,34,6.38555229670601e-06,7.73221199779073e-06,1.34665970108472e-06,21.0891656431879
171,35,6.41062888462329e-06,7.75739044911461e-06,1.34676156449132e-06,21.0082597001005
171,36,6.44421697870712e-06,7.79826768848579e-06,1.35405070977868e-06,21.0118733471066
171,37,6.50323727313662e-06,7.83347695687553e-06,1.33023968373891e-06,20.4550384349934
171,38,6.5430599534011e-06,7.85233078204328e-06,1.30927082864218e-06,20.0100692637184
171,39,6.60328169033164e-06,7.89527257438749e-06,1.29199088405585e-06,19.565890789538
171,40,6.65961943013826e-06,7.93181789049413e-06,1.27219846035587e-06,19.1031705895761
171,41,6.71715224598302e-06,7.96708900452359e-06,1.24993675854057e-06,18.6081350067368
171,42,6.77932393955416e-06,8.00651923782425e-06,1.22719529827009e-06,18.1020306628215
171,43,6.84606629874907e-06,8.04991395852994e-06,1.20384765978088e-06,17.5845165274086
171,44,6.91228478899575e-06,8.09533412393648e-06,1.18304933494073e-06,17.1151706136896
171,45,6.97287850925932e-06,8.13618589745602e-06,1.1633073881967e-06,16.6833164618018
171,46,7.01826229487779e-06,8.16837291495176e-06,1.15011062007397e-06,16.3873986430141
171,47,7.02415127307177e-06,8.18734952190425e-06,1.16319824883249e-06,16.5599828877803
171,48,7.04161629982991e-06,8.19710567157017e-06,1.15548937174026e-06,16.4094338932976
171,49,7.05459888195037e-06,8.18523585621733e-06,1.13063697426696e-06,16.0269491318602
171,50,7.02503348293249e-06,8.15099247120088e-06,1.12595898826839e-06,16.0278095613913
171,51,6.97035511620925e-06,8.09486755315447e-06,1.12451243694522e-06,16.1327854635443
171,52,6.90269962433376e-06,8.01878923084587e-06,1.11608960651211e-06,16.1688856136461
171,53,6.80463972457801e-06,7.9213859862648e-06,1.11674626168679e-06,16.4115413436681
171,54,6.68084157950943e-06,7.80116715759505e-06,1.12032557808561e-06,16.7692283188053
171,55,6.60025534671149e-06,7.71081704442622e-06,1.11056169771473e-06,16.8260414086563
171,56,6.53736606182065e-06,7.63745993026532e-06,1.10009386844467e-06,16.8277844324706
171,57,6.47105116513558e-06,7.56802410251112e-06,1.09697293737554e-06,16.952005313847
171,58,6.39750533082406e-06,7.49636956243194e-06,1.09886423160788e-06,17.1764488622369
171,59,6.32095179753378e-06,7.42562588129658e-06,1.1046740837628e-06,17.4763883533143
171,60,6.24423319095513e-06,7.35657749828533e-06,1.1123443073302e-06,17.8139456569536
171,61,6.16972874922794e-06,7.29017529010889e-06,1.12044654088095e-06,18.160385754741
171,62,6.09997005085461e-06,7.22856248103199e-06,1.12859243017738e-06,18.5016060860702
171,63,6.04243268753635e-06,7.17436796549009e-06,1.13193527795374e-06,18.7331052986088
171,64,5.99740860707243e-06,7.12751580067561e-06,1.13010719360318e-06,18.8432582744238
171,65,5.95993924434879e-06,7.08551715433714e-06,1.12557790998835e-06,18.8857279217338
171,66,5.92339574723155e-06,7.04622061675764e-06,1.12282486952608e-06,18.9557631709964
171,67,5.86310670769308e-06,6.98535086485208e-06,1.122244157159e-06,19.140776607161
171,68,5.81269296162645e-06,6.91843251843238e-06,1.10573955680593e-06,19.0228447314467
171,69,5.785401299363e-06,6.85396662447602e-06,1.06856532511301e-06,18.4700294728158
171,70,5.76067623114795e-06,6.79482991472469e-06,1.03415368357673e-06,17.9519494254002
171,71,5.71397413295927e-06,6.71351472192327e-06,9.9954058896401e-07,17.4929141383135
171,72,5.65491336601553e-06,6.61101057630731e-06,9.56097210291773e-07,16.907371491094
171,73,5.63532876185491e-06,6.54594350635307e-06,9.10614744498162e-07,16.159034955725
171,74,5.63063713343581e-06,6.49895218884922e-06,8.68315055413404e-07,15.4212575741594
171,75,5.5849732234492e-06,6.41612723484286e-06,8.31154011393664e-07,14.8819694945709
171,76,5.45829561815481e-06,6.2435260588245e-06,7.85230440669693e-07,14.3860006053527
171,77,5.26646454090951e-06,6.00696694164071e-06,7.40502400731202e-07,14.0607117921147
171,78,5.08914718011511e-06,5.79189145355485e-06,7.02744273439748e-07,13.8086844134827
171,79,4.93754987473949e-06,5.59898535357206e-06,6.61435478832573e-07,13.3960262804934
171,80,4.78355559607735e-06,5.40989549335791e-06,6.26339897280559e-07,13.093605471925
171,81,4.60970068161259e-06,5.20094499734114e-06,5.91244315728545e-07,12.8260890796431
171,82,4.43635008195997e-06,4.98680628879811e-06,5.50456206838135e-07,12.4078622441569
171,83,4.26568840339314e-06,4.79670779895969e-06,5.31019395566545e-07,12.4486213091455
171,84,4.09144877266954e-06,4.62896014141734e-06,5.37511368747801e-07,13.137433672354
171,85,3.92626088796533e-06,4.48305581812747e-06,5.56794930162141e-07,14.1813024159656
171,86,3.77728815692535e-06,4.36391246694257e-06,5.86624310017214e-07,15.5303033723198
171,87,3.64435322808276e-06,4.270978479326e-06,6.2662525124324e-07,17.1944159093738
171,88,3.53618315784843e-06,4.19668458562228e-06,6.60501427773852e-07,18.6783715178297
171,89,3.44635236615431e-06,4.13917541663977e-06,6.92823050485458e-07,20.1030822410814
171,90,3.37732376465283e-06,4.09962376579642e-06,7.22300001143594e-07,21.3867562447879
171,91,3.32642866851529e-06,4.07650804845616e-06,7.50079379940871e-07,22.5490895698557
171,92,3.28942132910015e-06,4.06803337682504e-06,7.78612047724891e-07,23.6701829843697
171,93,3.26201234202017e-06,4.07248126066406e-06,8.10468918643892e-07,24.845672967073
171,94,3.24024767905939e-06,4.08948972108192e-06,8.49242042022524e-07,26.2091705986207
171,95,3.22905225402792e-06,4.11494056606898e-06,8.85888312041061e-07,27.4349326783425
171,96,3.22747860082018e-06,4.14702071793727e-06,9.19542117117089e-07,28.4910368385839
171,97,3.23405151902989e-06,4.18478339270223e-06,9.50731873672339e-07,29.3975488045882
