"I_Value","J_Value","TP_Base","TP_25Percent_NiagaraRiver","Conc_Change","Percent_Change"
36,81,6.10544475421193e-06,6.22256584392744e-06,1.17121089715511e-07,1.91830561786204
36,82,6.06428875471465e-06,6.13064867138746e-06,6.6359916672809e-08,1.09427369567813
36,83,6.04409524385119e-06,6.07649963058066e-06,3.24043867294677e-08,0.536132959890622
36,84,6.04323804509477e-06,6.05585591983981e-06,1.26178747450467e-08,0.208793276897118
36,85,6.07408765063155e-06,6.07937772656442e-06,5.29007593286224e-09,0.0870925188626839
36,86,6.11349241808057e-06,6.11610630585346e-06,2.6138877728954e-09,0.042756048329509
36,87,6.14100190432509e-06,6.14290411249385e-06,1.90220816875808e-09,0.0309755345852988
36,88,6.15729823039146e-06,6.15946783000254e-06,2.16959961107932e-09,0.0352362274799443
36,89,6.15116323388065e-06,6.15458429820137e-06,3.42106432071887e-09,0.0556165426057241
36,90,6.11732866673265e-06,6.12321355220047e-06,5.88488546782173e-09,0.096200249952647
36,91,6.08425489190267e-06,6.09414610153181e-06,9.89120962913148e-09,0.162570599109767
36,92,6.11481118539814e-06,6.12845678915619e-06,1.36456037580501e-08,0.22315658397818
36,93,6.15641056356253e-06,6.17200112174032e-06,1.55905581777915e-08,0.253241040649013
36,94,6.18561352894176e-06,6.20181799604325e-06,1.62044671014883e-08,0.261970247990268
36,95,6.22266861682874e-06,6.23824143985985e-06,1.5572823031107e-08,0.250259558881079
36,96,6.23990626991144e-06,6.25387701802538e-06,1.3970748113934e-08,0.223893557204541
36,97,6.37975517747691e-06,6.38979054201627e-06,1.00353645393625e-08,0.157300151184349
37,74,6.3181896621245e-06,6.69609198666876e-06,3.77902324544266e-07,5.98118044492504
37,75,6.31907869319548e-06,6.69095334160374e-06,3.71874648408266e-07,5.88495042495211
37,76,6.22692050455953e-06,6.56867587167653e-06,3.41755367117003e-07,5.48835282009397
37,77,6.13102656643605e-06,6.42215445623151e-06,2.91127889795462e-07,4.74843627964727
37,78,6.15756971455994e-06,6.41639189780108e-06,2.58822183241136e-07,4.20331714035061
37,79,6.14573173152166e-06,6.35908645563177e-06,2.13354724110104e-07,3.47159188572779
37,80,6.13210522715235e-06,6.29271698926459e-06,1.60611762112239e-07,2.61919448807021
37,81,6.09957214692258e-06,6.2049998632574e-06,1.05427716334816e-07,1.72844445143595
37,82,6.06697494731634e-06,6.12568419455783e-06,5.87092472414952e-08,0.967685671216832
37,83,6.04579008722794e-06,6.0729585129593e-06,2.71684257313609e-08,0.449377589022743
37,84,6.05203376835561e-06,6.06316962148412e-06,1.11358531285077e-08,0.184001834007173
37,85,6.08870323048905e-06,6.09386961514247e-06,5.16638465342112e-09,0.0848519702446748
37,86,6.12764415564016e-06,6.13030078966403e-06,2.65663402387872e-09,0.0433549004544175
37,87,6.15634280620725e-06,6.15818908045185e-06,1.84627424459904e-09,0.0299897894369609
37,88,6.17769501332077e-06,6.17963223703555e-06,1.93722371477634e-09,0.0313583579409337
37,89,6.17999785390566e-06,6.18300191490562e-06,3.00406099995598e-09,0.0486094181741093
37,90,6.15026965533616e-06,6.15562248640344e-06,5.35283106728457e-09,0.0870340874020099
37,91,6.10592587690917e-06,6.11480254519847e-06,8.87666828930378e-09,0.14537792413879
37,92,6.12146732237306e-06,6.13396923654363e-06,1.25019141705707e-08,0.204230677257363
37,93,6.15596309216926e-06,6.17040905126487e-06,1.44459590956103e-08,0.234666109580585
37,94,6.18000740360003e-06,6.19521006228752e-06,1.52026586874854e-08,0.245997418686415
37,95,6.20733862888301e-06,6.22219477008912e-06,1.48561412061099e-08,0.239331895588613
37,96,6.22339803157956e-06,6.23694268142572e-06,1.35446498461533e-08,0.217640745094936
37,97,6.39994095763541e-06,6.40961206954671e-06,9.67111191130243e-09,0.151112517682907
37,98,6.47500974082504e-06,6.48107516099117e-06,6.06542016612366e-09,0.0936743017988233
38,73,6.33479430689476e-06,6.71546104058507e-06,3.80666733690305e-07,6.00914118515243
38,74,6.35450442132424e-06,6.73138947604457e-06,3.76885054720333e-07,5.93099051840446
38,75,6.29737633062177e-06,6.66184860165231e-06,3.64472271030536e-07,5.78768445611618
38,76,6.18039848632179e-06,6.51536765872152e-06,3.34969172399724e-07,5.41986367288556
38,77,6.10707957093837e-06,6.38147412246326e-06,2.74394551524892e-07,4.49305676039736
38,78,6.13612337474478e-06,6.37942321191076e-06,2.43299837165978e-07,3.96504148152167
38,79,6.11178165854653e-06,6.30886370345252e-06,1.97082044905983e-07,3.2246250916112
38,80,6.11880341239157e-06,6.27046074441751e-06,1.51657332025934e-07,2.47854558815868
38,81,6.10047118243529e-06,6.19949241809081e-06,9.90212356555276e-08,1.6231735663408
38,82,6.07078436587472e-06,6.12416761214263e-06,5.33832462679129e-08,0.879346770542411
38,83,6.04875867793453e-06,6.07278388997656e-06,2.40252120420337e-08,0.397192437676114
38,84,6.06008916292922e-06,6.07084712100914e-06,1.07579580799211e-08,0.177521448788735
38,85,6.09985090704868e-06,6.10539245826658e-06,5.54155121790245e-09,0.090847322374698
38,86,6.13787869951921e-06,6.14097734796815e-06,3.09864844894037e-09,0.0504840287766373
38,87,6.16762554273009e-06,6.1696810007561e-06,2.05545802600682e-09,0.0333265697109259
38,88,6.19475531493663e-06,6.19657384959282e-06,1.81853465619497e-09,0.0293560369012504
38,89,6.20846230958705e-06,6.21093886365998e-06,2.47655407292768e-09,0.0398899751570274
38,90,6.18713102085167e-06,6.19169532001251e-06,4.56429916084744e-09,0.0737708502610497
38,91,6.13917154623778e-06,6.14707050772267e-06,7.89896148489788e-09,0.128664941603376
38,92,6.13554493611446e-06,6.14690316069755e-06,1.13582245830912e-08,0.185121691738178
38,93,6.15924545854796e-06,6.17257501289714e-06,1.3329554349184e-08,0.216415378131829
38,94,6.17600289842812e-06,6.19021193415392e-06,1.42090357257985e-08,0.230068475670807
38,95,6.19698448645067e-06,6.21106664766558e-06,1.40821612149011e-08,0.227242156982818
38,96,6.21785193288815e-06,6.23082678430364e-06,1.29748514154926e-08,0.208670961540023
38,97,6.35742480881163e-06,6.36725781077985e-06,9.83300196821801e-09,0.154669575558158
38,98,6.50251104161725e-06,6.50865786155919e-06,6.14681994193234e-09,0.0945299423959693
39,73,6.33022045803955e-06,6.71624729875475e-06,3.86026840715203e-07,6.09815792789553
39,74,6.29492569714785e-06,6.66511277813697e-06,3.70187080989126e-07,5.88072201006047
39,75,6.25126085651573e-06,6.6042330217897e-06,3.52972165273968e-07,5.64641555320897
39,76,6.11867289990187e-06,6.42782106297091e-06,3.0914816306904e-07,5.05253619741624
39,77,6.07805168328923e-06,6.33274203210021e-06,2.54690348810982e-07,4.19032877774334
39,78,6.05854347668355e-06,6.28312272965559e-06,2.24579252972035e-07,3.70681920227747
39,79,6.09183052802109e-06,6.28155476078973e-06,1.8972423276864e-07,3.1144043140391
39,80,6.12188841841999e-06,6.27228564553661e-06,1.50397227116628e-07,2.4567129754293
39,81,6.10707866144367e-06,6.20471018919488e-06,9.76315277512185e-08,1.59866170330511
39,82,6.0733400459867e-06,6.12365465713083e-06,5.0314611144131e-08,0.828450420413711
39,83,6.05210379944765e-06,6.07489573667408e-06,2.27919372264296e-08,0.376595279620117
39,84,6.06845833317493e-06,6.07983747613616e-06,1.1379142961232e-08,0.187512912448038
39,85,6.10759570918162e-06,6.1140976868046e-06,6.50197762297466e-09,0.106457236735565
39,86,6.14299642620608e-06,6.14696455158992e-06,3.96812538383529e-09,0.0645959253192339
39,87,6.17231717114919e-06,6.17495516053168e-06,2.63798938249238e-09,0.0427390445005474
39,88,6.20555920249899e-06,6.20751416136045e-06,1.95495886146091e-09,0.0315033472031601
39,89,6.23140613242867e-06,6.23351979811559e-06,2.11366568692029e-09,0.0339195623267214
39,90,6.22469042355078e-06,6.22828338237014e-06,3.59295881935395e-09,0.0577210845018121
39,91,6.17984414930106e-06,6.18653120909585e-06,6.68705979478545e-09,0.108207579887622
39,92,6.15477028986788e-06,6.16487750448869e-06,1.01072146208026e-08,0.164217576689113
39,93,6.17075511399889e-06,6.18288549958379e-06,1.21303855848964e-08,0.196578625480982
39,94,6.17967452853918e-06,6.1928194554639e-06,1.31449269247241e-08,0.21271228547746
39,95,6.19361799181206e-06,6.20682749286061e-06,1.320950104855e-08,0.213276005494897
39,96,6.21242952547618e-06,6.2247781897895e-06,1.23486643133219e-08,0.198773511436742
39,97,6.30724844086217e-06,6.31719967714162e-06,9.95123627944849e-09,0.157774604453162
39,98,6.43102703179466e-06,6.43775865682983e-06,6.73162503517233e-09,0.104674183484093
39,99,6.48113473289413e-06,6.48532432023785e-06,4.18958734371699e-09,0.0646428058724548
40,72,6.24522772341152e-06,6.62875891066506e-06,3.83531187253539e-07,6.1411881878349
40,73,6.27259851171402e-06,6.6487627918832e-06,3.76164280169178e-07,5.99694495776661
40,74,6.26097425993066e-06,6.62604406898026e-06,3.65069809049601e-07,5.83087861239097
40,75,6.19286265646224e-06,6.52902508591069e-06,3.3616242944845e-07,5.42822355502532
40,76,6.07486754233832e-06,6.35596825304674e-06,2.81100710708415e-07,4.62727308454555
40,77,5.99145505475462e-06,6.22979814579594e-06,2.38343091041315e-07,3.97805022090876
40,78,6.0119364206912e-06,6.22441984887701e-06,2.12483428185806e-07,3.53435920337588
40,79,6.07032916377648e-06,6.25411121291108e-06,1.83782049134606e-07,3.02754668117984
40,80,6.12100257058046e-06,6.26956534688361e-06,1.48562776303152e-07,2.42709874060816
40,81,6.11451469012536e-06,6.21286926616449e-06,9.8354576039128e-08,1.60854264031724
40,82,6.07413085162989e-06,6.12348867434775e-06,4.93578227178659e-08,0.812590705131445
40,83,6.05529839958763e-06,6.07887022852083e-06,2.35718289331999e-08,0.389276091411203
40,84,6.07586116530001e-06,6.08903565080254e-06,1.31744855025318e-08,0.216833221564917
40,85,6.11378027315368e-06,6.12191706750309e-06,8.1367943494115e-09,0.133089414173766
40,86,6.14277814747766e-06,6.14809414400952e-06,5.31599653186277e-09,0.0865405913128348
40,87,6.1695541262452e-06,6.17312434769701e-06,3.57022145180963e-09,0.0578683869004723
40,88,6.20540322415764e-06,6.20785112914746e-06,2.44790498982184e-09,0.0394479601308122
40,89,6.24016865913291e-06,6.2421408983937e-06,1.97223926079459e-09,0.0316055441531711
40,90,6.25217489869101e-06,6.25483198746224e-06,2.65708877122961e-09,0.042498631504789
40,91,6.22374591330299e-06,6.22886409473722e-06,5.11818143422715e-09,0.082236349387067
40,92,6.18439071331522e-06,6.19297452431056e-06,8.5838109953329e-09,0.138798006032375
40,93,6.18856756773312e-06,6.1993582676223e-06,1.07906998891849e-08,0.174365065438521
40,94,6.18993271928048e-06,6.20191076450283e-06,1.19780452223495e-08,0.193508488146246
40,95,6.19704314885894e-06,6.20927767158719e-06,1.22345227282494e-08,0.197425166072987
40,96,6.20812261331594e-06,6.2197727856983e-06,1.16501723823603e-08,0.187660152803226
40,97,6.26644578005653e-06,6.27631061433931e-06,9.86483428278007e-09,0.157423117170753
40,98,6.36990307611995e-06,6.37694483884843e-06,7.0417627284769e-09,0.110547407775727
40,99,6.49274898023577e-06,6.49702951704967e-06,4.28053681389429e-09,0.0659279578946366
41,72,6.13783777225763e-06,6.51757591185742e-06,3.79738139599795e-07,6.18683897636022
41,73,6.24205131316558e-06,6.60624073134386e-06,3.64189418178285e-07,5.8344508865242
41,74,6.21444905846147e-06,6.56345491734101e-06,3.49005858879536e-07,5.61603861575367
41,75,6.13307429375709e-06,6.45918407826684e-06,3.26109784509754e-07,5.31723192790447
41,76,5.96262998442398e-06,6.21572553427541e-06,2.53095549851423e-07,4.24469656028594
41,77,5.94531275055488e-06,6.16795114183333e-06,2.22638391278451e-07,3.74477173228057
41,78,5.97585494688246e-06,6.176042916195e-06,2.00187969312537e-07,3.34994692963512
41,79,6.04613433097256e-06,6.22331299382495e-06,1.77178662852384e-07,2.93044535819772
41,80,6.11361429037061e-06,6.2586573221779e-06,1.4504303180729e-07,2.37245964364719
41,81,6.11489349466865e-06,6.21267645328771e-06,9.77829586190637e-08,1.5990950407283
41,82,6.07415313425008e-06,6.12480107520241e-06,5.06479409523308e-08,0.833827199165334
41,83,6.06002095082658e-06,6.08647542321705e-06,2.64544723904692e-08,0.436540939464257
41,84,6.0815241340606e-06,6.09764538239688e-06,1.6121248336276e-08,0.265085659135779
41,85,6.11521591054043e-06,6.12572875979822e-06,1.05128492577933e-08,0.17191296941246
41,86,6.14165264778421e-06,6.14877717453055e-06,7.12452674633823e-09,0.11600341398188
41,87,6.16829083810444e-06,6.1731698224321e-06,4.87898432766087e-09,0.0790978320529422
41,88,6.20577611698536e-06,6.20904165771208e-06,3.2655407267157e-09,0.0526209883366213
41,89,6.24487620370928e-06,6.24710401098127e-06,2.22780727199279e-09,0.0356741622943547
41,90,6.27065037406282e-06,6.27276949671796e-06,2.11912265513092e-09,0.0337943040788275
41,91,6.25992151981336e-06,6.2635858739668e-06,3.66435415344313e-09,0.0585367427026846
41,92,6.22348761680769e-06,6.23024698143126e-06,6.7593646235764e-09,0.108610557934131
41,93,6.20831769992947e-06,6.21760318608722e-06,9.28548615775071e-09,0.149565254333814
41,94,6.20396986050764e-06,6.21465733274817e-06,1.06874722405337e-08,0.172268281130224
41,95,6.2034860093263e-06,6.2146432355803e-06,1.11572262539994e-08,0.179854137451518
41,96,6.20453374722274e-06,6.21540857537184e-06,1.08748281490989e-08,0.175272286236926
41,97,6.24379799774033e-06,6.25328493697452e-06,9.48693923419341e-09,0.151941802691676
41,98,6.32153614787967e-06,6.32862884231145e-06,7.09269443177618e-09,0.112198906497674
41,99,6.49932098895079e-06,6.50366973786731e-06,4.34874891652726e-09,0.066910819205889
41,100,6.49701723887119e-06,6.49997809887282e-06,2.96086000162177e-09,0.0455726049779759
42,69,6.28105090072495e-06,6.73377826387878e-06,4.52727363153826e-07,7.20782828079889
42,71,6.12883286521537e-06,6.49971570965135e-06,3.70882844435982e-07,6.05144327790295
42,72,6.14115469943499e-06,6.50815991320997e-06,3.67005213774974e-07,5.97615972463191
42,73,6.14620830674539e-06,6.49205867375713e-06,3.45850367011735e-07,5.62705248099334
42,74,6.09236803938984e-06,6.40957432551659e-06,3.17206286126748e-07,5.20661726402393
42,75,6.00276052864501e-06,6.28543693892425e-06,2.82676410279237e-07,4.70910690057204
42,76,5.90399395150598e-06,6.13656129644369e-06,2.32567344937706e-07,3.93915283192971
42,77,5.90688023294206e-06,6.11178711551474e-06,2.04906882572686e-07,3.46895272109873
42,78,5.95226765653933e-06,6.13821976003237e-06,1.85952103493037e-07,3.12405480100923
42,79,6.03500666329637e-06,6.2053322835709e-06,1.70325620274525e-07,2.82229382297802
42,80,6.1049136093061e-06,6.24680433247704e-06,1.41890723170945e-07,2.32420525909904
42,81,6.10906226938823e-06,6.20635728409979e-06,9.72950147115625e-08,1.59263419525278
42,82,6.07543870501104e-06,6.12924350207322e-06,5.38047970621847e-08,0.885611717517721
42,83,6.06063031227677e-06,6.09147309660329e-06,3.08427843265235e-08,0.5089039049956
42,84,6.08176560490392e-06,6.10170673098764e-06,1.99411260837223e-08,0.327883831426242
42,85,6.11277573625557e-06,6.12619942330639e-06,1.34236870508175e-08,0.219600515870394
42,86,6.13973088547937e-06,6.14899090578547e-06,9.26002030610107e-09,0.150821273420978
42,87,6.16723809798714e-06,6.17357227383764e-06,6.33417585049756e-09,0.102706847860551
42,88,6.20701530351653e-06,6.21119761490263e-06,4.18231138610281e-09,0.0673803943053493
42,89,6.24893391432124e-06,6.25170787316165e-06,2.77395884040743e-09,0.0443909133692405
42,90,6.28091584076174e-06,6.28291218163213e-06,1.99634087039158e-09,0.0317842321248085
42,91,6.28503721600282e-06,6.28762427368201e-06,2.58705767919309e-09,0.0411621696146204
42,92,6.26251949142898e-06,6.26740757070365e-06,4.8880792746786e-09,0.0780529191385119
42,93,6.23612459094147e-06,6.24360563961091e-06,7.48104866943322e-09,0.119963104654774
42,94,6.22086872681393e-06,6.23009100308991e-06,9.22227627597749e-09,0.148247402106824
42,95,6.2093081396597e-06,6.21930803390569e-06,9.99989424599335e-09,0.161046835188008
42,96,6.20547189100762e-06,6.21541221335065e-06,9.94032234302722e-09,0.160186405121451
42,97,6.2337790041056e-06,6.24266567683662e-06,8.88667273102328e-09,0.142556749688599
42,98,6.28070074526477e-06,6.28771249466809e-06,7.01174940331839e-09,0.111639603408979
42,99,6.42798613625928e-06,6.43257362753502e-06,4.58749127574265e-09,0.0713674730856266
42,100,6.50711990601849e-06,6.51004620522144e-06,2.9262992029544e-09,0.0449707281442261
42,101,6.57028340356192e-06,6.57213695376413e-06,1.85355020221323e-09,0.0282111149301166
43,67,6.13835163676413e-06,6.53718734611175e-06,3.98835709347622e-07,6.49743991463271
43,68,6.119945737737e-06,6.51154414299526e-06,3.91598405258264e-07,6.39872348611816
43,69,6.1141217884142e-06,6.50068113827729e-06,3.86559349863091e-07,6.3224018631031
43,70,6.10686811342021e-06,6.48632021693629e-06,3.79452103516087e-07,6.21353034761334
43,71,6.13171459917794e-06,6.50425999992876e-06,3.72545400750823e-07,6.07571332169911
43,72,6.16583656665171e-06,6.52930657452089e-06,3.63470007869182e-07,5.89490175323542
43,73,6.08512391409022e-06,6.39442805550061e-06,3.09304141410394e-07,5.08295551211692
43,74,5.96943118580384e-06,6.23738287686137e-06,2.67951691057533e-07,4.48873071348507
43,75,5.90069794270676e-06,6.14459577263915e-06,2.43897829932394e-07,4.13337256542424
43,76,5.85876068726066e-06,6.07209040026646e-06,2.13329713005805e-07,3.64120885616085
43,77,5.87802924201242e-06,6.06659932600451e-06,1.8857008399209e-07,3.2080494367791
43,78,5.93314098296105e-06,6.10620736551937e-06,1.73066382558318e-07,2.91694370747863
43,79,6.02111640546354e-06,6.18441617916687e-06,1.63299773703329e-07,2.71211786497188
43,80,6.0925285652047e-06,6.23236337560229e-06,1.39834810397588e-07,2.29518514194918
43,81,6.0995821513643e-06,6.19780439592432e-06,9.822224456002e-08,1.61031103643797
43,82,6.07433457844309e-06,6.13268230154063e-06,5.83477230975404e-08,0.960561561831116
43,83,6.06093362875981e-06,6.09740527579561e-06,3.64716470357962e-08,0.601749652276905
43,84,6.07820220466238e-06,6.10277083978872e-06,2.4568635126343e-08,0.404208914068329
43,85,6.10697952652117e-06,6.12379608355695e-06,1.68165570357814e-08,0.275366193103335
43,86,6.13291831541574e-06,6.14445207247627e-06,1.15337570605334e-08,0.188063112328466
43,87,6.16187207924668e-06,6.16970100963954e-06,7.82893039286137e-09,0.127054412882562
43,88,6.20495347902761e-06,6.21009530732408e-06,5.14182829647325e-09,0.0828665084090048
43,89,6.24439599050675e-06,6.24776748736622e-06,3.37149685947224e-09,0.0539923615446214
43,90,6.27560939392424e-06,6.27782992523862e-06,2.2205313143786e-09,0.0353835169621682
43,91,6.29791247774847e-06,6.29995156486984e-06,2.0390871213749e-09,0.0323771905147829
43,92,6.29630494586308e-06,6.29963597020833e-06,3.33102434524335e-09,0.0529044316290932
43,93,6.27104145678459e-06,6.27662166152732e-06,5.5802047427278e-09,0.0889837004137586
43,94,6.24382391833933e-06,6.2513481680071e-06,7.52424966776744e-09,0.120507076531535
43,95,6.21921753918286e-06,6.22788274995401e-06,8.66521077114157e-09,0.139329597598866
