"I_Value","J_Value","TP_Base","TP_25IC","Conc_Change","Percent_Change"
141,77,5.36787183591514e-06,6.49084540782496e-06,1.12297357190982e-06,20.9202754133636
141,78,5.1729921324295e-06,6.35834339846042e-06,1.18535126603092e-06,22.9142290513057
141,79,5.03477076563286e-06,6.23258301857277e-06,1.19781225293991e-06,23.7908001912645
141,80,4.89965123051661e-06,6.08666641710442e-06,1.18701518658781e-06,24.2265241083835
141,81,4.75767046737019e-06,5.92163542023627e-06,1.16396495286608e-06,24.4650183498199
141,82,4.62828484160127e-06,5.7671386457514e-06,1.13885380415013e-06,24.6063896913509
141,83,4.48319224233273e-06,5.59045156478533e-06,1.10725932245259e-06,24.6980112072208
141,84,4.33993500337237e-06,5.41443978363532e-06,1.07450478026294e-06,24.7585454489063
141,85,4.20119567934307e-06,5.24350662090001e-06,1.04231094155693e-06,24.809864169905
141,86,4.0739096220932e-06,5.08632456330815e-06,1.01241494121496e-06,24.8511880510195
141,87,3.96197992813541e-06,4.94792857352877e-06,9.85948645393364e-07,24.8852508916514
141,88,3.87713271265966e-06,4.84295924252365e-06,9.65826529863989e-07,24.9108452416488
141,89,3.81016093342623e-06,4.75985279990709e-06,9.49691866480862e-07,24.9252428722706
141,90,3.74775822820084e-06,4.68236839878955e-06,9.34610170588712e-07,24.9378458715941
141,91,3.69634994967782e-06,4.61817717223312e-06,9.21827222555294e-07,24.9388514373657
141,92,3.64546963282919e-06,4.55422696177266e-06,9.08757328943466e-07,24.9284021120262
141,93,3.59844943886856e-06,4.49496610599454e-06,8.96516667125979e-07,24.9139714856704
141,94,3.57142675966315e-06,4.4605521907215e-06,8.89125431058346e-07,24.8955246989919
141,95,3.55434394805343e-06,4.43847056885716e-06,8.84126620803727e-07,24.8745375721989
141,96,3.52676079273806e-06,4.4026337491232e-06,8.75872956385138e-07,24.8350542568309
141,97,3.51298058376415e-06,4.38511870015645e-06,8.72138116392307e-07,24.8261581752841
141,98,3.53472637470986e-06,4.41393876826623e-06,8.79212393556372e-07,24.8735630527707
141,99,3.60450962944014e-06,4.50200468549156e-06,8.97495056051412e-07,24.8992275876042
141,100,3.71978376279003e-06,4.64532558908104e-06,9.2554182629101e-07,24.8816029455649
141,101,3.85890143661527e-06,4.81747929370613e-06,9.58577857090859e-07,24.840692949433
141,102,3.99816781282425e-06,4.9910627240024e-06,9.92894911178155e-07,24.8337477980142
141,103,4.12078088629642e-06,5.14487646796624e-06,1.02409558166983e-06,24.8519785430824
141,104,4.24543850385817e-06,5.30196439285646e-06,1.05652588899829e-06,24.8861428104104
141,105,4.36020218330668e-06,5.44660360901617e-06,1.08640142570948e-06,24.9163084654386
141,106,4.44588567916071e-06,5.55523865841678e-06,1.10935297925607e-06,24.9523505396454
141,107,4.51822279501357e-06,5.64551419302006e-06,1.12729139800649e-06,24.9498851462261
142,48,1.11938188638305e-05,1.16346154754865e-05,4.40796611655969e-07,3.93785728550845
142,49,1.09694274215144e-05,1.14169233711436e-05,4.47495949629229e-07,4.07948320758795
142,50,1.08212498162175e-05,1.12752022687346e-05,4.53952452517115e-07,4.19500945109677
142,51,1.07682881207438e-05,1.12252346298192e-05,4.56946509075351e-07,4.24344616295229
142,52,1.05015869849012e-05,1.09617021735176e-05,4.60115188616328e-07,4.38138720631333
142,53,1.02090352811501e-05,1.06730749394046e-05,4.64039658254478e-07,4.54538206084248
142,54,1.0074703823193e-05,1.05427779999445e-05,4.68074176751543e-07,4.64603411639744
142,55,9.94920901575824e-06,1.04205028037541e-05,4.71293787995819e-07,4.73699755678418
142,56,9.80075492407195e-06,1.02747244454804e-05,4.73969521408435e-07,4.83605115198119
142,57,9.50409321376355e-06,9.9832495834562e-06,4.79156369692646e-07,5.0415790219602
142,58,8.95029643288581e-06,9.44003750191769e-06,4.89741069031879e-07,5.47178602076729
142,59,8.46121838549152e-06,8.95989523996832e-06,4.98676854476798e-07,5.89367667583053
142,60,7.79133461037418e-06,8.30717635835754e-06,5.15841747983359e-07,6.62071100497358
142,61,7.09136520526954e-06,7.6238261499384e-06,5.32460944668856e-07,7.50858162365108
142,62,6.54060249871691e-06,7.09537334842025e-06,5.54770849703345e-07,8.48195330341779
142,63,6.64502067593276e-06,7.20396246833843e-06,5.58941792405676e-07,8.41143797234638
142,64,6.71686711939401e-06,7.27656424714951e-06,5.59697127755499e-07,8.33271103636175
142,65,6.63825176161481e-06,7.2058692239807e-06,5.67617462365888e-07,8.5507070648946
142,66,6.56558404443786e-06,7.13975668986677e-06,5.74172645428916e-07,8.7451876564635
142,67,6.40623238723492e-06,7.0102410063555e-06,6.04008619120577e-07,9.42845314703423
142,68,6.29229998594383e-06,6.93177662469679e-06,6.39476638752967e-07,10.1628441139404
142,69,6.21601839156938e-06,6.89086755301105e-06,6.74849161441671e-07,10.8566146193671
142,70,6.14797045273008e-06,6.85832446833956e-06,7.10354015609482e-07,11.5542848013208
142,71,6.07210449743434e-06,6.83362668496557e-06,7.61522187531227e-07,12.541322170147
142,72,6.04995830144617e-06,6.84361157254898e-06,7.93653271102812e-07,13.1183263017383
142,73,6.04934075454366e-06,6.86893145029899e-06,8.19590695755323e-07,13.5484299696579
142,74,5.98773522142437e-06,6.85540680933627e-06,8.676715879119e-07,14.4908142365303
142,75,5.84773033551755e-06,6.78628884998034e-06,9.38558514462784e-07,16.0499623035322
142,76,5.60987382414169e-06,6.64112440063036e-06,1.03125057648867e-06,18.3827766687151
142,77,5.34764421900036e-06,6.48415789328283e-06,1.13651367428247e-06,21.2526044691679
142,78,5.18299111718079e-06,6.37650873613893e-06,1.19351761895814e-06,23.0275837248075
142,79,5.05611569678877e-06,6.26127211944549e-06,1.20515642265673e-06,23.8356179907462
142,80,4.92532808493706e-06,6.11916129855672e-06,1.19383321361965e-06,24.2386536091008
142,81,4.78138827020302e-06,5.95083292864729e-06,1.16944465844426e-06,24.4582659336011
142,82,4.64510685560526e-06,5.78746858082013e-06,1.14236172521487e-06,24.5927975550525
142,83,4.50173865829129e-06,5.61309434488066e-06,1.11135568658938e-06,24.6872546575418
142,84,4.35916172136785e-06,5.43806299901917e-06,1.07890127765131e-06,24.7502007636635
142,85,4.21852746512741e-06,5.26475878359633e-06,1.04623131846893e-06,24.8008653995412
142,86,4.09361791753327e-06,5.11061807628721e-06,1.01700015875394e-06,24.8435535323914
142,87,3.98035535909003e-06,4.97057862958172e-06,9.90223270491697e-07,24.8777604298647
142,88,3.89221440855181e-06,4.86152794110239e-06,9.69313532550586e-07,24.903908952725
142,89,3.82356665795669e-06,4.77649655294954e-06,9.52929894992849e-07,24.9225390908209
142,90,3.75632635041256e-06,4.69282440462848e-06,9.36498054215917e-07,24.931221806994
142,91,3.70478483091574e-06,4.62849766336149e-06,9.23712832445744e-07,24.9329684341593
142,92,3.65393043466611e-06,4.56484985988936e-06,9.10919425223256e-07,24.9298513343617
142,93,3.60321087100601e-06,4.50106927019078e-06,8.9785839918477e-07,24.9182862543398
142,94,3.56808391188679e-06,4.45646446678438e-06,8.88380554897594e-07,24.8979726047929
142,95,3.54644885192101e-06,4.42881582785049e-06,8.82366975929472e-07,24.880296115127
142,96,3.52303482031857e-06,4.39852738054469e-06,8.75492560226121e-07,24.8505224863759
142,97,3.51121457242698e-06,4.38316374129499e-06,8.71949168868014e-07,24.8332635582939
142,98,3.52937172465317e-06,4.4073308345105e-06,8.77959109857329e-07,24.8757903205451
142,99,3.60166404789197e-06,4.4985154090682e-06,8.96851361176232e-07,24.9010276708388
142,100,3.72445356333628e-06,4.65118409920251e-06,9.26730535866227e-07,24.8823222012757
142,101,3.8726889215468e-06,4.83480289403815e-06,9.62113972491352e-07,24.8435645615211
142,102,4.01810484618181e-06,5.01615295434021e-06,9.980481081584e-07,24.8387771440756
142,103,4.13568795920582e-06,5.16362069902243e-06,1.02793273981661e-06,24.8551812892092
142,104,4.2428910091985e-06,5.29883027411415e-06,1.05593926491565e-06,24.8872587730016
142,105,4.34971161666908e-06,5.43396754437708e-06,1.084255927708e-06,24.9270761664494
142,106,4.43253202320193e-06,5.53817517356947e-06,1.10564315036754e-06,24.9438276944214
142,107,4.47615275334101e-06,5.59230329599814e-06,1.11615054265712e-06,24.9354882230957
142,108,4.46354079031153e-06,5.57328939976287e-06,1.10974860945134e-06,24.8625174852248
143,48,1.12146390165435e-05,1.16562850962509e-05,4.41646079707425e-07,3.93812122758407
143,49,1.10619002953172e-05,1.15079892566428e-05,4.46088961325586e-07,4.03266120120815
143,50,1.06399638752919e-05,1.10940172817209e-05,4.54053406429011e-07,4.26743372205816
143,51,1.00656025097123e-05,1.05286435427843e-05,4.63041033071931e-07,4.60023165652669
143,52,9.41745929594617e-06,9.8915279522771e-06,4.74068656330928e-07,5.0339336909584
143,53,9.30006717680953e-06,9.78110892901896e-06,4.81041752209421e-07,5.17245459698332
143,54,9.47174248722149e-06,9.95272148429649e-06,4.80978997074999e-07,5.07804131841524
143,55,9.48845627135597e-06,9.96610106085427e-06,4.77644789498299e-07,5.03395679801178
143,56,9.39634628593922e-06,9.87428393273149e-06,4.7793764679227e-07,5.08642010679684
143,57,9.17581473913742e-06,9.65715844358783e-06,4.8134370445041e-07,5.24578708414136
143,58,8.71995325724129e-06,9.20993170439033e-06,4.89978447149042e-07,5.61904900971976
143,59,8.24222115625162e-06,8.74271518114256e-06,5.00494024890941e-07,6.07231977161062
143,60,7.69157395552611e-06,8.20672721602023e-06,5.15153260494117e-07,6.69763124521475
143,61,7.26938287698431e-06,7.79915717430413e-06,5.29774297319818e-07,7.28774789118817
143,62,6.66788628223003e-06,7.2168986662291e-06,5.4901238399907e-07,8.23367947144199
143,63,6.80646553519182e-06,7.35924095351947e-06,5.52775418327656e-07,8.12132839679585
143,64,6.76345416650292e-06,7.32452735974221e-06,5.61073193239281e-07,8.29566046323023
143,65,6.6102347773267e-06,7.18024193702149e-06,5.70007159694796e-07,8.62310006975755
143,66,6.52983953841613e-06,7.10821586835664e-06,5.78376329940511e-07,8.85743557001404
143,67,6.3854690779408e-06,6.99437350704102e-06,6.08904429100221e-07,9.535782284245
143,68,6.28445695838309e-06,6.92791218170896e-06,6.43455223325873e-07,10.2388357114538
143,69,6.21353410679149e-06,6.89074977344717e-06,6.77215666655684e-07,10.8990415923762
143,70,6.15603948972421e-06,6.86772000335623e-06,7.11680513632018e-07,11.560687919887
143,71,6.10239067100338e-06,6.8594472395489e-06,7.57056568545522e-07,12.4059013812868
143,72,6.07929814577801e-06,6.86644443703699e-06,7.87146291258978e-07,12.9479797237061
143,73,6.06217054155422e-06,6.87825740897097e-06,8.16086867416743e-07,13.4619582511368
143,74,5.96641939409892e-06,6.84085489410791e-06,8.74435500008985e-07,14.6559509523223
143,75,5.79126481170533e-06,6.74505963615957e-06,9.53794824454235e-07,16.4695425863867
143,76,5.55677615921013e-06,6.60738669466809e-06,1.05061053545796e-06,18.9068356427606
143,77,5.32569174538366e-06,6.47600472802878e-06,1.15031298264512e-06,21.5993158755802
143,78,5.18180740982643e-06,6.38411120235105e-06,1.20230379252462e-06,23.2024021241054
143,79,5.06594551552553e-06,6.2771764532954e-06,1.21123093776987e-06,23.9092768380123
143,80,4.93704283144325e-06,6.13486963629839e-06,1.19782680485514e-06,24.2620298375045
143,81,4.79607797387871e-06,5.96896734350594e-06,1.17288936962723e-06,24.4551772513966
143,82,4.65353105028044e-06,5.79752259000088e-06,1.14399153972045e-06,24.5833008818434
143,83,4.51121559308376e-06,5.62444665774819e-06,1.11323106466443e-06,24.6769643723335
143,84,4.36718482887954e-06,5.44766771781724e-06,1.08048288893769e-06,24.7409471152359
143,85,4.22989296566811e-06,5.27854808751727e-06,1.04865512184915e-06,24.7915285412787
143,86,4.10514621762559e-06,5.12460337631637e-06,1.01945715869078e-06,24.8336381859849
143,87,3.9948599805939e-06,4.98838335261098e-06,9.9352337201708e-07,24.8700424256015
143,88,3.90516970583121e-06,4.87746410726686e-06,9.72294401435647e-07,24.8976222463217
143,89,3.83124779546051e-06,4.78587071484071e-06,9.54622919380199e-07,24.9167626409154
143,90,3.76153320758021e-06,4.69918813905679e-06,9.37654931476573e-07,24.9274665337798
143,91,3.70331758858811e-06,4.62670413980959e-06,9.23386551221483e-07,24.9340362832215
143,92,3.65285177394981e-06,4.56344378108042e-06,9.10592007130617e-07,24.9282495836397
143,93,3.6046387776878e-06,4.50289826403605e-06,8.98259486348252e-07,24.9195423382878
143,94,3.56453142558166e-06,4.45221121481154e-06,8.87679789229878e-07,24.9031270382201
143,95,3.53875725522812e-06,4.41933298134245e-06,8.8057572611433e-07,24.8837561495177
143,96,3.5182938518119e-06,4.39290079157217e-06,8.7460693976027e-07,24.8588371693243
143,97,3.50875325239031e-06,4.38021243098774e-06,8.71459178597433e-07,24.8367187975889
143,98,3.52516144630499e-06,4.40200483353692e-06,8.76843387231929e-07,24.8738504771468
143,99,3.59510818270792e-06,4.49030130766914e-06,8.95193124961224e-07,24.9003111858221
143,100,3.7236284242681e-06,4.65019274997758e-06,9.26564325709478e-07,24.8833723491516
143,101,3.8790508369857e-06,4.84289739688393e-06,9.63846559898229e-07,24.8474846142312
143,102,4.02747036787332e-06,5.02828197568306e-06,1.00081160780974e-06,24.8496330548599
143,103,4.14659916714299e-06,5.17772195962607e-06,1.03112279248307e-06,24.8667100657698
143,104,4.24199743065401e-06,5.29789303982398e-06,1.05589560916997e-06,24.8914721527112
143,105,4.33103559771553e-06,5.41063673153985e-06,1.07960113382433e-06,24.9270898256708
143,106,4.40134317614138e-06,5.49830883755931e-06,1.09696566141793e-06,24.9234294513618
143,107,4.43330827692989e-06,5.53802055947017e-06,1.10471228254028e-06,24.9184629972383
143,108,4.45367686552345e-06,5.56090435566148e-06,1.10722749013803e-06,24.8609749555303
144,49,1.04450245999033e-05,1.09029533632565e-05,4.57928763353266e-07,4.38418080276716
144,50,9.99850817606784e-06,1.04601085695322e-05,4.61600393464323e-07,4.61669266390357
144,51,9.74873273662524e-06,1.02158219306148e-05,4.67089193989523e-07,4.79128115016124
144,52,9.36118431127397e-06,9.83660447673174e-06,4.75420165457763e-07,5.07863267776064
144,53,9.11897677724482e-06,9.60232955549145e-06,4.83352778246626e-07,5.30051550797638
144,54,8.98361940926407e-06,9.46804811974289e-06,4.84428710478824e-07,5.39235566879951
144,55,8.97928202903131e-06,9.46365253184922e-06,4.8437050281791e-07,5.39431216495785
144,56,8.93287415237864e-06,9.41876714932732e-06,4.85892996948678e-07,5.43938030090007
144,57,8.67077960720053e-06,9.16316548682516e-06,4.92385879624635e-07,5.67868060232715
144,58,8.31248871691059e-06,8.81384949025232e-06,5.0136077334173e-07,6.03141598642753
144,59,7.86005421105074e-06,8.37243351270445e-06,5.12379301653709e-07,6.51877567120767
144,60,7.44935232432908e-06,7.97385564510478e-06,5.24503320775693e-07,7.04092514274967
144,61,7.16687736712629e-06,7.70324277254986e-06,5.36365405423567e-07,7.4839484192072
144,62,6.75463024890632e-06,7.30598321752041e-06,5.51352968614083e-07,8.16259289253257
144,63,6.72783880872885e-06,7.28700752006262e-06,5.59168711333768e-07,8.31126796034843
144,64,6.70313193040784e-06,7.2735606408969e-06,5.70428710489068e-07,8.50988338602433
144,65,6.51786422167788e-06,7.09802452547592e-06,5.80160303798039e-07,8.90107992536072
144,66,6.44576311970013e-06,7.03835121385055e-06,5.92588094150415e-07,9.19345131283669
144,67,6.33875833955244e-06,6.95903690939303e-06,6.20278569840593e-07,9.78549010095862
144,68,6.25944312560023e-06,6.9126695052546e-06,6.5322637965437e-07,10.4358545408419
144,69,6.19785669186967e-06,6.88357158651343e-06,6.85714894643752e-07,11.0637423343988
144,70,6.15286671745707e-06,6.87184865455492e-06,7.18981937097851e-07,11.6853162942395
144,71,6.10893494012998e-06,6.86513294567703e-06,7.56198005547049e-07,12.3785571946353
144,72,6.08594291406916e-06,6.872299763927e-06,7.86356849857839e-07,12.920871276002
144,73,6.04586739427759e-06,6.8668359745061e-06,8.20968580228509e-07,13.5790040814583
144,74,5.90930449106963e-06,6.79819413562655e-06,8.88889644556912e-07,15.0422041358714
144,75,5.72213457417092e-06,6.69791461405111e-06,9.75780039880192e-07,17.0527279152915
144,76,5.49588048670557e-06,6.56990550851333e-06,1.07402502180776e-06,19.542364947815
144,77,5.29655835634912e-06,6.4644982558093e-06,1.16793989946018e-06,22.0509210110022
144,78,5.18277693117852e-06,6.39428981230594e-06,1.21151288112742e-06,23.3757481214213
144,79,5.07990125697688e-06,6.29682563157985e-06,1.21692437460297e-06,23.9556698652677
144,80,4.95537824463099e-06,6.15762110101059e-06,1.2022428563796e-06,24.2613741480218
144,81,4.81542565466953e-06,5.99261511524674e-06,1.17718946057721e-06,24.446218153855
144,82,4.67040990770329e-06,5.81784934183815e-06,1.14743943413487e-06,24.5682810890389
144,83,4.5235196921567e-06,5.63900402994477e-06,1.11548433778808e-06,24.6596547312971
144,84,4.37795597463264e-06,5.46044157090364e-06,1.082485596271e-06,24.7258218799661
144,85,4.24082327299402e-06,5.29169392393669e-06,1.05087065094267e-06,24.7798737012862
144,86,4.11801374866627e-06,5.14029443365871e-06,1.02228068499244e-06,24.8246059237546
144,87,4.0043237277132e-06,4.99988709634636e-06,9.95563368633157e-07,24.8622098593838
144,88,3.91028697777074e-06,4.88357409267337e-06,9.73287114902632e-07,24.8904267240637
144,89,3.83210135623813e-06,4.78679430671036e-06,9.54692950472236e-07,24.9130401761981
144,90,3.76101093024772e-06,4.69844644612749e-06,9.3743551587977e-07,24.9250941639254
144,91,3.70205975741555e-06,4.62502248410601e-06,9.22962726690457e-07,24.9310596578481
144,92,3.65149935532827e-06,4.56164025308681e-06,9.10140897758538e-07,24.9251282608187
144,93,3.60136073140893e-06,4.49873778052279e-06,8.97377049113857e-07,24.9177218290705
144,94,3.55678457708564e-06,4.44251054432243e-06,8.85725967236795e-07,24.9024349954459
144,95,3.52702363670687e-06,4.40453823102871e-06,8.77514594321838e-07,24.8797480456116
144,96,3.50911750501837e-06,4.38097276855842e-06,8.71855263540056e-07,24.8454280112655
144,97,3.5037330690102e-06,4.37362632510485e-06,8.69893256094656e-07,24.8276121200181
144,98,3.52259075953043e-06,4.39793893747265e-06,8.75348177942215e-07,24.8495564116821
144,99,3.58557485924393e-06,4.47823458671337e-06,8.92659727469436e-07,24.8958608455232
144,100,3.70469183508249e-06,4.62675552626024e-06,9.22063691177755e-07,24.889079368115
144,101,3.85803696190123e-06,4.81709503219463e-06,9.59058070293395e-07,24.8587061182735
144,102,4.0095328586176e-06,5.00634132549749e-06,9.96808466879884e-07,24.8609626614598
144,103,4.13775433116825e-06,5.1672959671123e-06,1.02954163594404e-06,24.881652063992
144,104,4.2356318772363e-06,5.29040971741779e-06,1.05477784018149e-06,24.9024908385031
144,105,4.3123222894792e-06,5.38753056389396e-06,1.07520827441476e-06,24.9333932447015
144,106,4.36588197771925e-06,5.45426973985741e-06,1.08838776213815e-06,24.9293903887601
144,107,4.39091672888026e-06,5.48493699170649e-06,1.09402026282623e-06,24.915532003387
144,108,4.39460563939065e-06,5.48795105714817e-06,1.09334541775752e-06,24.8792612460471
145,49,9.31457543629222e-06,9.78924435912631e-06,4.74668922834098e-07,5.09598023098996
145,50,8.91116178536322e-06,9.39235269470373e-06,4.81190909340512e-07,5.39986727803415
145,51,8.82786480360664e-06,9.3121034296928e-06,4.84238626086153e-07,5.48534256990792
145,52,8.61957960296422e-06,9.10864491743268e-06,4.89065314468462e-07,5.67388825204741
145,53,8.57033410284203e-06,9.06549848878058e-06,4.95164385938551e-07,5.77765557324479
145,54,8.50960896059405e-06,9.00833310879534e-06,4.98724148201291e-07,5.86071757833717
145,55,8.44868191052228e-06,8.94914319360396e-06,5.00461283081677e-07,5.92354272988293
145,56,8.30612589197699e-06,8.81322557688691e-06,5.07099684909917e-07,6.10512881101083
145,57,8.0730787885841e-06,8.58631847222568e-06,5.13239683641586e-07,6.35742195861316
145,58,7.79779111326206e-06,8.31813213153509e-06,5.20341018273029e-07,6.67292840645682
145,59,7.47901049180655e-06,8.00943598733284e-06,5.30425495526288e-07,7.09218814584339
145,60,7.12875362296472e-06,7.67030451243045e-06,5.41550889465725e-07,7.59671210576223
145,61,6.95594962962787e-06,7.5088687481184e-06,5.52919118490536e-07,7.94886604893538
145,62,6.72789064992685e-06,7.29332850823994e-06,5.65437858313089e-07,8.40438538220352
145,63,6.63025775793358e-06,7.2070997703122e-06,5.7684201237862e-07,8.70014460129227
145,64,6.52675953460857e-06,7.11651728124707e-06,5.89757746638497e-07,9.03599624762132
145,65,6.39852942185826e-06,6.99981319485232e-06,6.01283772994066e-07,9.39721822548784
145,66,6.34581101621734e-06,6.96184633852681e-06,6.16035322309472e-07,9.70774768954091
145,67,6.28567386229406e-06,6.92142748448532e-06,6.3575362219126e-07,10.1143272164495
145,68,6.22460220256471e-06,6.89196622261079e-06,6.6736402004608e-07,10.7213922806361
145,69,6.17154501014738e-06,6.87011515765334e-06,6.98570147505961e-07,11.319210122544
145,70,6.1330797507253e-06,6.86281464368221e-06,7.29734892956913e-07,11.8983434524981
145,71,6.09720518696122e-06,6.85682016410283e-06,7.59614977141609e-07,12.4584125652526
145,72,6.05978493695147e-06,6.85294207869447e-06,7.93157141742995e-07,13.0888661890699
145,73,5.99783379584551e-06,6.83213556840201e-06,8.34301772556501e-07,13.9100515445158
145,74,5.83995233682799e-06,6.75139381201006e-06,9.11441475182073e-07,15.607001951614
145,75,5.65112077310914e-06,6.65318793835468e-06,1.00206716524553e-06,17.7321845608728
145,76,5.43507576367119e-06,6.53470897304942e-06,1.09963320937823e-06,20.2321597194344
145,77,5.26953908774885e-06,6.45590080239344e-06,1.18636171464459e-06,22.5135765175888
145,78,5.18905517310486e-06,6.40867756374064e-06,1.21962239063578e-06,23.5037468276911
145,79,5.09613164467737e-06,6.31781995252823e-06,1.22168830785085e-06,23.972856139359
145,80,4.97656083098263e-06,6.18325066170655e-06,1.20668983072392e-06,24.2474646991435
145,81,4.8427809815621e-06,6.02551017436781e-06,1.18272919280571e-06,24.4225208058904
145,82,4.70353870696272e-06,5.85807083552936e-06,1.15453212856664e-06,24.5460322641243
145,83,4.54620021628216e-06,5.66623839404201e-06,1.12003817775985e-06,24.636798303525
145,84,4.39375753558124e-06,5.47934450878529e-06,1.08558697320404e-06,24.707484753376
145,85,4.2533806663414e-06,5.30671513843117e-06,1.05333447208977e-06,24.7646414633236
145,86,4.12398321714136e-06,5.14727025802131e-06,1.02328704087995e-06,24.8130748114263
145,87,4.00912767872796e-06,5.00544183523743e-06,9.9631415650947e-07,24.8511455944847
145,88,3.9119095163187e-06,4.88534851683653e-06,9.73439000517828e-07,24.8839855946843
145,89,3.83109590984532e-06,4.78530000691535e-06,9.54204097070033e-07,24.9068182975497
145,90,3.76071875507478e-06,4.69793258162099e-06,9.37213826546213e-07,24.9211357611233
145,91,3.70291900253505e-06,4.62600564787863e-06,9.23086645343574e-07,24.9286210341522
145,92,3.65050163964042e-06,4.56041516372352e-06,9.09913524083095e-07,24.9257119679782
145,93,3.59990463039139e-06,4.49689150627819e-06,8.96986875886796e-07,24.9169621971145
145,94,3.55288989339897e-06,4.43756334789214e-06,8.84673454493168e-07,24.9001089545959
145,95,3.51798871633946e-06,4.39302903032512e-06,8.75040313985664e-07,24.8733121263721
145,96,3.49877086591732e-06,4.36765549238771e-06,8.6888462647039e-07,24.8339962737909
145,97,3.49582319358888e-06,4.36336449638475e-06,8.67541302795871e-07,24.8165097247163
145,98,3.51310609403299e-06,4.38567258242983e-06,8.72566488396842e-07,24.8374647688237
145,99,3.56677833224239e-06,4.45482419308973e-06,8.88045860847342e-07,24.8977025799368
145,100,3.66831318387995e-06,4.58185604657046e-06,9.1354286269052e-07,24.903622370767
145,101,3.80407254851889e-06,4.75049409942585e-06,9.46421550906962e-07,24.8791667045217
145,102,3.95246570406016e-06,4.93555671710055e-06,9.83091013040394e-07,24.8728537234495
145,103,4.0891704884416e-06,5.107434844831e-06,1.01826435638941e-06,24.9014894161939
145,104,4.19921616412466e-06,5.24569350091042e-06,1.04647733678576e-06,24.9207779710454
145,105,4.27828535976005e-06,5.34447053723852e-06,1.06618517747847e-06,24.9208523467512
145,106,4.33051263826201e-06,5.40949349669972e-06,1.07898085843772e-06,24.9157766889869
145,107,4.35766287409933e-06,5.44368276678142e-06,1.08601989268209e-06,24.9220723139707
145,108,4.40219628217164e-06,5.49778360436903e-06,1.09558732219739e-06,24.8872892522849
146,48,8.70633175509283e-06,9.19527701626066e-06,4.88945261167828e-07,5.61597323559162
146,49,8.786802936811e-06,9.27284781937487e-06,4.86044882563874e-07,5.5315327549644
146,50,8.61871376400813e-06,9.11115603230428e-06,4.92442268296145e-07,5.71363989778371
146,51,8.26296673039906e-06,8.76566264196299e-06,5.02695911563933e-07,6.08372183945191
146,52,8.23519076220691e-06,8.73862791195279e-06,5.03437149745878e-07,6.11324211281493
146,53,8.18135413283017e-06,8.68922597874189e-06,5.07871845911723e-07,6.20767464243765
146,54,8.09638731880113e-06,8.60650925460504e-06,5.10121935803909e-07,6.3006118126207
146,55,7.9862311395118e-06,8.49959633342223e-06,5.13365193910431e-07,6.42812842431472
146,56,7.76498200139031e-06,8.28750034997938e-06,5.22518348589074e-07,6.7291636799096
146,57,7.54618167775334e-06,8.0775962487678e-06,5.31414571014466e-07,7.04216508040235
146,58,7.30665215087356e-06,7.84615440352354e-06,5.39502252649982e-07,7.3837133821333
146,59,7.05539378031972e-06,7.6058763625042e-06,5.50482582184486e-07,7.80229423508578
146,60,6.88355339661939e-06,7.44413637221442e-06,5.60582975595025e-07,8.1438022383953
146,61,6.66862069920171e-06,7.24185701983515e-06,5.73236320633441e-07,8.59602527254343
146,62,6.56441625324078e-06,7.15042961019208e-06,5.86013356951298e-07,8.92712062039012
146,63,6.5220306169067e-06,7.1212780312635e-06,5.99247414356796e-07,9.18804969733505
146,64,6.36536969977897e-06,6.97850418873713e-06,6.13134488958167e-07,9.63234686870517
146,65,6.2995177358971e-06,6.92456069373293e-06,6.25042957835831e-07,9.92207632457471
146,66,6.26679093329585e-06,6.90558044880163e-06,6.38789515505778e-07,10.1932475856478
146,67,6.23578262093361e-06,6.88898626322043e-06,6.53203642286826e-07,10.4750868013585
146,68,6.18762032900122e-06,6.87127749188221e-06,6.83657162880991e-07,11.0487897855773
146,69,6.14256396147539e-06,6.85581471771002e-06,7.13250756234629e-07,11.6116130122203
146,70,6.10770166531438e-06,6.84957876728731e-06,7.41877101972932e-07,12.1465838154154
146,71,6.07501397098531e-06,6.84273163642501e-06,7.67717665439704e-07,12.6372987635317
146,72,6.01816054768278e-06,6.82542577123968e-06,8.07265223556897e-07,13.4138200063095
146,73,5.93729282627464e-06,6.79212143950281e-06,8.54828613228165e-07,14.3976158535628
146,74,5.77166611037683e-06,6.71033512844588e-06,9.38669018069049e-07,16.2633977800868
146,75,5.58629471925087e-06,6.61499643683783e-06,1.02870171758696e-06,18.414741242383
146,76,5.38549011253053e-06,6.50993160888902e-06,1.12444149635849e-06,20.879093134759
146,77,5.25755149283214e-06,6.45887212158414e-06,1.201320628752e-06,22.8494315346187
146,78,5.19836339663016e-06,6.42369968772982e-06,1.22533629109967e-06,23.5715781604262
146,79,5.11162852490088e-06,6.33661238680361e-06,1.22498386190273e-06,23.9646495424173
146,80,4.99746965942904e-06,6.20786340732593e-06,1.21039374789689e-06,24.2201319944616
146,81,4.87551960759447e-06,6.06463345320662e-06,1.18911384561216e-06,24.389479303086
146,82,4.7526473281323e-06,5.91784100834047e-06,1.16519368020818e-06,24.5167293039199
146,83,4.56770749224233e-06,5.69187750443234e-06,1.12417001219001e-06,24.6112522331884
146,84,4.40994790551485e-06,5.49865171706188e-06,1.08870381154702e-06,24.687452887721
