OBJECTID,I_Value,J_Value,RASTERVALU
1240,57,66,11.8911
1241,57,67,11.9233
1242,57,68,11.8242
1243,57,69,11.6601
1244,57,70,11.3429
1245,57,71,10.7373
1246,57,72,9.82799
1247,57,73,8.65294
1248,57,74,7.94006
1249,57,75,7.47359
1250,57,76,6.89198
1251,57,77,6.56276
1252,57,78,6.57018
1253,57,79,6.64563
1254,57,80,6.66538
1255,57,81,6.61817
1256,57,82,6.52765
1257,57,83,6.46157
1258,57,84,6.47209
1259,57,85,6.52639
1260,57,86,6.59396
1261,57,87,6.59352
1262,57,88,6.69433
1263,57,89,6.84052
1264,57,90,7.06931
1265,57,91,7.34505
1266,57,92,7.64216
1267,57,93,7.94317
1268,57,94,8.00289
1269,57,95,8.02956
1270,57,96,8.18755
1271,57,97,8.41081
1272,57,98,8.66362
1273,57,99,8.89835
1274,57,100,9.09052
1275,57,101,9.193
1276,57,102,9.1423
1277,57,103,8.88505
1278,57,104,8.50204
1279,57,105,8.30118
1280,58,48,10.9713
1281,58,49,11.0689
1282,58,50,11.1928
1283,58,51,11.286
1284,58,52,11.4184
1285,58,53,11.5303
1286,58,54,11.6703
1287,58,55,11.7871
1288,58,56,11.9315
1289,58,57,12.0498
1290,58,58,12.155
1291,58,59,12.2971
1292,58,60,12.398
1293,58,61,12.5057
1294,58,62,12.6063
1295,58,63,12.6912
1296,58,64,12.7738
1297,58,65,12.8585
1298,58,66,12.913
1299,58,67,12.9634
1300,58,68,12.9492
1301,58,69,12.8037
1302,58,70,12.4962
1303,58,71,11.8314
1304,58,72,10.7786
1305,58,73,9.38455
1306,58,74,8.31196
1307,58,75,7.71038
1308,58,76,7.17885
1309,58,77,6.88197
1310,58,78,6.76867
1311,58,79,6.74159
1312,58,80,6.70963
1313,58,81,6.63355
1314,58,82,6.51342
1315,58,83,6.43594
1316,58,84,6.4526
1317,58,85,6.53119
1318,58,86,6.52831
1319,58,87,6.64169
1320,58,88,6.76797
1321,58,89,6.93989
1322,58,90,7.1055
1323,58,91,7.44468
1324,58,92,7.72195
1325,58,93,7.98462
1326,58,94,8.01371
1327,58,95,8.03424
1328,58,96,8.16288
1329,58,97,8.46288
1330,58,98,8.74028
1331,58,99,8.98617
1332,58,100,9.18876
1333,58,101,9.30417
1334,58,102,9.26637
1335,58,103,9.03579
1336,58,104,8.7119
1337,59,48,10.9302
1338,59,49,11.0236
1339,59,50,11.1323
1340,59,51,11.2324
1341,59,52,11.3474
1342,59,53,11.4531
1343,59,54,11.5476
1344,59,55,11.6561
1345,59,56,11.7755
1346,59,57,11.8846
1347,59,58,11.9651
1348,59,59,12.0712
1349,59,60,12.1459
1350,59,61,12.2447
1351,59,62,12.3097
1352,59,63,12.3955
1353,59,64,12.4439
1354,59,65,12.51
1355,59,66,12.539
1356,59,67,12.6009
1357,59,68,12.5729
1358,59,69,12.4525
1359,59,70,12.2106
1360,59,71,11.7005
1361,59,72,10.8976
1362,59,73,9.65536
1363,59,74,8.52316
1364,59,75,7.80991
1365,59,76,7.32263
1366,59,77,6.94959
1367,59,78,6.80808
1368,59,79,6.76748
1369,59,80,6.73794
1370,59,81,6.66771
1371,59,82,6.55938
1372,59,83,6.48265
1373,59,84,6.49677
1374,59,85,6.5685
1375,59,86,6.57859
1376,59,87,6.68677
1377,59,88,6.82643
1378,59,89,6.99443
1379,59,90,7.22786
1380,59,91,7.47821
1381,59,92,7.73347
1382,59,93,7.98963
1383,59,94,8.01997
1384,59,95,8.06701
1385,59,96,8.23372
1386,59,97,8.48864
1387,59,98,8.75269
1388,59,99,9.03524
1389,59,100,9.21086
1390,59,101,9.3086
1391,59,102,9.27563
1392,59,103,9.12969
1393,59,104,8.93495
1394,60,48,10.5512
1395,60,49,10.6181
1396,60,50,10.6881
1397,60,51,10.7353
1398,60,52,10.8053
1399,60,53,10.8757
1400,60,54,10.9465
1401,60,55,10.9891
1402,60,56,11.0581
1403,60,57,11.1262
1404,60,58,11.1587
1405,60,59,11.2213
1406,60,60,11.2524
1407,60,61,11.3082
1408,60,62,11.3308
1409,60,63,11.3484
1410,60,64,11.3889
1411,60,65,11.3949
1412,60,66,11.422
1413,60,67,11.4
1414,60,68,11.3594
1415,60,69,11.2688
1416,60,70,11.1014
1417,60,71,10.7679
1418,60,72,10.2672
1419,60,73,9.40538
1420,60,74,8.47794
1421,60,75,7.75564
1422,60,76,7.19678
1423,60,77,6.83271
1424,60,78,6.66443
1425,60,79,6.70722
1426,60,80,6.74244
1427,60,81,6.71359
1428,60,82,6.6411
1429,60,83,6.58575
1430,60,84,6.58955
1431,60,85,6.63879
1432,60,86,6.62815
1433,60,87,6.63513
1434,60,88,6.8805
1435,60,89,7.02771
1436,60,90,7.24423
1437,60,91,7.47331
1438,60,92,7.89624
1439,60,93,8.00192
1440,60,94,8.0601
1441,60,95,8.15719
1442,60,96,8.34753
1443,60,97,8.59658
1444,60,98,8.83373
1445,60,99,9.02627
1446,60,100,9.19189
1447,60,101,9.24146
1448,60,102,9.23851
1449,60,103,9.18308
1450,60,104,9.10515
1451,61,48,10.0869
1452,61,49,10.1222
1453,61,50,10.1045
1454,61,51,10.1194
1455,61,52,10.1559
1456,61,53,10.1856
1457,61,54,10.2019
1458,61,55,10.2277
1459,61,56,10.2603
1460,61,57,10.2715
1461,61,58,10.2901
1462,61,59,10.2963
1463,61,60,10.321
1464,61,61,10.3223
1465,61,62,10.3209
1466,61,63,10.3375
1467,61,64,10.33
1468,61,65,10.3243
1469,61,66,10.31
1470,61,67,10.2714
1471,61,68,10.211
1472,61,69,10.1497
1473,61,70,10.0413
1474,61,71,9.84031
1475,61,72,9.54891
1476,61,73,9.00922
1477,61,74,8.30026
1478,61,75,7.64036
1479,61,76,6.98581
1480,61,77,6.49973
1481,61,78,6.44946
1482,61,79,6.663
1483,61,80,6.73118
1484,61,81,6.81141
1485,61,82,6.78095
1486,61,83,6.69408
1487,61,84,6.69084
1488,61,85,6.72009
1489,61,86,6.67582
1490,61,87,6.74831
1491,61,88,6.90923
1492,61,89,7.05749
1493,61,90,7.24167
1494,61,91,7.74197
1495,61,92,7.90481
1496,61,93,8.03207
1497,61,94,8.13855
1498,61,95,8.284
1499,61,96,8.50259
1500,61,97,8.73933
1501,61,98,8.92997
1502,61,99,9.05031
1503,61,100,9.1382
1504,61,101,9.22065
1505,61,102,9.27551
1506,61,103,9.31874
1507,61,104,9.34747
1508,62,48,9.65263
1509,62,49,9.64967
1510,62,50,9.66238
1511,62,51,9.66768
1512,62,52,9.66785
1513,62,53,9.67041
1514,62,54,9.68018
1515,62,55,9.66758
1516,62,56,9.67507
1517,62,57,9.65839
1518,62,58,9.66319
1519,62,59,9.65401
1520,62,60,9.65639
1521,62,61,9.64433
1522,62,62,9.63077
1523,62,63,9.61467
1524,62,64,9.59752
1525,62,65,9.57884
1526,62,66,9.57161
1527,62,67,9.52655
1528,62,68,9.46596
1529,62,69,9.41381
1530,62,70,9.27687
1531,62,71,9.14844
1532,62,72,8.96124
1533,62,73,8.6445
1534,62,74,8.16475
1535,62,75,7.57986
1536,62,76,6.90768
1537,62,77,6.37076
1538,62,78,6.32776
1539,62,79,6.60823
1540,62,80,6.8367
1541,62,81,6.85716
1542,62,82,6.86412
1543,62,83,6.78314
1544,62,84,6.77421
1545,62,85,6.78715
1546,62,86,6.71501
1547,62,87,6.90758
1548,62,88,7.0161
1549,62,89,7.13079
1550,62,90,7.56332
1551,62,91,7.75136
1552,62,92,7.92221
1553,62,93,8.07299
1554,62,94,8.2254
1555,62,95,8.41662
1556,62,96,8.63593
1557,62,97,8.85402
1558,62,98,9.0044
1559,62,99,9.06913
1560,62,100,9.13038
1561,62,101,9.24843
1562,62,102,9.39679
1563,62,103,9.54095
1564,62,104,9.67418
1565,63,48,9.32405
1566,63,49,9.31586
1567,63,50,9.31328
1568,63,51,9.29687
1569,63,52,9.29261
1570,63,53,9.27341
1571,63,54,9.2673
1572,63,55,9.25157
1573,63,56,9.22772
1574,63,57,9.21847
1575,63,58,9.20177
1576,63,59,9.18411
1577,63,60,9.16135
1578,63,61,9.14153
1579,63,62,9.12083
1580,63,63,9.10607
1581,63,64,9.08369
1582,63,65,9.04815
1583,63,66,9.03091
1584,63,67,8.99408
1585,63,68,8.92979
1586,63,69,8.85701
1587,63,70,8.79138
1588,63,71,8.6973
1589,63,72,8.57477
1590,63,73,8.42116
1591,63,74,8.10415
1592,63,75,7.66638
1593,63,76,7.08587
1594,63,77,6.60191
1595,63,78,6.52114
1596,63,79,6.71826
1597,63,80,6.91056
1598,63,81,6.91545
1599,63,82,6.86251
1600,63,83,6.84816
1601,63,84,6.83658
1602,63,85,6.94161
1603,63,86,6.97508
1604,63,87,6.9257
1605,63,88,7.02102
1606,63,89,7.13712
1607,63,90,7.56937
1608,63,91,7.77849
1609,63,92,7.93693
1610,63,93,8.11373
1611,63,94,8.31717
1612,63,95,8.52047
1613,63,96,8.74371
1614,63,97,8.94111
1615,63,98,9.04601
1616,63,99,9.05865
1617,63,100,9.11042
1618,63,101,9.30822
1619,63,102,9.59196
1620,63,103,9.88499
1621,64,48,9.12357
1622,64,49,9.11197
1623,64,50,9.09171
1624,64,51,9.07196
1625,64,52,9.0558
1626,64,53,9.03367
1627,64,54,9.0157
1628,64,55,8.99114
1629,64,56,8.96337
1630,64,57,8.94437
1631,64,58,8.92279
1632,64,59,8.8917
1633,64,60,8.87024
1634,64,61,8.84632
1635,64,62,8.82177
1636,64,63,8.78876
1637,64,64,8.76297
1638,64,65,8.73674
1639,64,66,8.71201
1640,64,67,8.65818
1641,64,68,8.58546
1642,64,69,8.51656
1643,64,70,8.44254
1644,64,71,8.35774
1645,64,72,8.28333
1646,64,73,8.23384
1647,64,74,8.14236
1648,64,75,7.7989
1649,64,76,7.35706
1650,64,77,6.99714
1651,64,78,6.86486
1652,64,79,6.93239
1653,64,80,7.02846
1654,64,81,7.02029
1655,64,82,6.91557
1656,64,83,6.89522
1657,64,84,6.87582
1658,64,85,6.97219
1659,64,86,6.99217
1660,64,87,6.93107
1661,64,88,7.01151
1662,64,89,7.11599
1663,64,90,7.58568
1664,64,91,7.77386
1665,64,92,8.01537
1666,64,93,8.16937
1667,64,94,8.37514
1668,64,95,8.59634
1669,64,96,8.81891
1670,64,97,8.99784
1671,64,98,9.0687
1672,64,99,9.05718
1673,64,100,9.13292
1674,64,101,9.43971
1675,64,102,9.9108
1676,64,103,10.4108
1677,65,48,9.04455
1678,65,49,9.0225
1679,65,50,9.00552
1680,65,51,8.98131
1681,65,52,8.95742
1682,65,53,8.9363
1683,65,54,8.9103
1684,65,55,8.8814
1685,65,56,8.85311
1686,65,57,8.8283
1687,65,58,8.8028
1688,65,59,8.77161
1689,65,60,8.74658
1690,65,61,8.72099
1691,65,62,8.68537
1692,65,63,8.65864
1693,65,64,8.63151
1694,65,65,8.59636
1695,65,66,8.56631
1696,65,67,8.51035
1697,65,68,8.43686
1698,65,69,8.36371
1699,65,70,8.28908
1700,65,71,8.20575
1701,65,72,8.13301
1702,65,73,8.12538
1703,65,74,8.14643
1704,65,75,7.99213
1705,65,76,7.62415
1706,65,77,7.34933
1707,65,78,7.19829
1708,65,79,7.16243
1709,65,80,7.16815
1710,65,81,7.1644
1711,65,82,7.13028
1712,65,83,7.08813
1713,65,84,6.98047
1714,65,85,6.97385
1715,65,86,6.98512
1716,65,87,6.91768
1717,65,88,6.98739
1718,65,89,7.38677
1719,65,90,7.51337
1720,65,91,7.70607
1721,65,92,7.98699
1722,65,93,8.19961
1723,65,94,8.40456
1724,65,95,8.64048
1725,65,96,8.86711
1726,65,97,9.03936
1727,65,98,9.12185
1728,65,99,9.15192
1729,65,100,9.31704
1730,65,101,9.77146
1731,65,102,10.4762
1732,65,103,11.2322
1733,66,48,9.08021
1734,66,49,9.05661
1735,66,50,9.03918
1736,66,51,9.01349
1737,66,52,8.99104
1738,66,53,8.963
1739,66,54,8.93771
1740,66,55,8.91222
1741,66,56,8.88092
1742,66,57,8.84848
1743,66,58,8.82468
1744,66,59,8.7955
1745,66,60,8.76528
1746,66,61,8.73459
1747,66,62,8.70846
1748,66,63,8.68193
1749,66,64,8.64419
1750,66,65,8.61693
1751,66,66,8.58401
1752,66,67,8.53419
1753,66,68,8.45173
1754,66,69,8.38264
1755,66,70,8.30817
1756,66,71,8.21556
1757,66,72,8.14032
1758,66,73,8.12483
1759,66,74,8.16847
1760,66,75,8.0933
1761,66,76,7.81261
1762,66,77,7.6068
1763,66,78,7.45344
1764,66,79,7.36192
1765,66,80,7.30465
1766,66,81,7.23658
1767,66,82,7.15822
1768,66,83,7.0842
1769,66,84,7.03014
1770,66,85,6.94696
1771,66,86,6.95341
1772,66,87,6.88823
1773,66,88,6.94753
1774,66,89,7.34437
1775,66,90,7.46929
1776,66,91,7.66172
1777,66,92,7.95539
1778,66,93,8.18463
1779,66,94,8.42885
1780,66,95,8.66192
1781,66,96,8.908
1782,66,97,9.09422
1783,66,98,9.23681
1784,66,99,9.38113
1785,66,100,9.69685
1786,66,101,10.3467
1787,66,102,11.3654
1788,66,103,12.4392
1789,67,48,9.22143
1790,67,49,9.19876
1791,67,50,9.18159
1792,67,51,9.15651
1793,67,52,9.13728
1794,67,53,9.10979
1795,67,54,9.08104
1796,67,55,9.05865
1797,67,56,9.02759
1798,67,57,8.99537
1799,67,58,8.96452
1800,67,59,8.93837
1801,67,60,8.91419
1802,67,61,8.88675
1803,67,62,8.8532
1804,67,63,8.82458
1805,67,64,8.79856
1806,67,65,8.76922
1807,67,66,8.73405
1808,67,67,8.68069
1809,67,68,8.60982
1810,67,69,8.53532
1811,67,70,8.46263
1812,67,71,8.37626
1813,67,72,8.29186
1814,67,73,8.23726
1815,67,74,8.24043
1816,67,75,8.18535
1817,67,76,8.0451
1818,67,77,7.79215
1819,67,78,7.64763
1820,67,79,7.52195
1821,67,80,7.412
1822,67,81,7.28174
1823,67,82,7.15096
1824,67,83,7.03927
1825,67,84,6.96777
1826,67,85,6.89015
1827,67,86,6.90166
1828,67,87,6.84665
1829,67,88,6.86966
1830,67,89,7.23608
1831,67,90,7.40278
1832,67,91,7.59948
1833,67,92,7.89661
1834,67,93,8.14056
1835,67,94,8.40745
1836,67,95,8.68044
1837,67,96,8.91857
1838,67,97,9.16669
1839,67,98,9.40378
1840,67,99,9.70145
1841,67,100,10.218
1842,67,101,11.1484
1843,67,102,12.5354
1844,67,103,13.8953
1845,67,104,14.7032
1846,68,48,9.44877
1847,68,49,9.43783
1848,68,50,9.41672
1849,68,51,9.40358
1850,68,52,9.3797
1851,68,53,9.36328
1852,68,54,9.33684
1853,68,55,9.31926
1854,68,56,9.27956
1855,68,57,9.25951
1856,68,58,9.23852
1857,68,59,9.20547
1858,68,60,9.18269
1859,68,61,9.15901
1860,68,62,9.13498
1861,68,63,9.10995
1862,68,64,9.07318
1863,68,65,9.04695
1864,68,66,9.02106
1865,68,67,8.96779
1866,68,68,8.88857
1867,68,69,8.82304
1868,68,70,8.74782
1869,68,71,8.65583
1870,68,72,8.54374
1871,68,73,8.4453
1872,68,74,8.37017
1873,68,75,8.27724
1874,68,76,8.15842
1875,68,77,8.03531
1876,68,78,7.90595
1877,68,79,7.76069
1878,68,80,7.52976
1879,68,81,7.30146
1880,68,82,7.10933
1881,68,83,6.95067
1882,68,84,6.8645
1883,68,85,6.79774
1884,68,86,6.7278
1885,68,87,6.73766
1886,68,88,6.81071
1887,68,89,7.22982
1888,68,90,7.31477
1889,68,91,7.51047
1890,68,92,7.81478
1891,68,93,8.06851
1892,68,94,8.35547
1893,68,95,8.65968
1894,68,96,8.89634
1895,68,97,9.23369
1896,68,98,9.58492
1897,68,99,10.0514
1898,68,100,10.7727
1899,68,101,11.9509
1900,68,102,13.6191
1901,68,103,15.285
1902,68,104,16.049
1903,69,48,9.78172
1904,69,49,9.7795
1905,69,50,9.76509
1906,69,51,9.76036
1907,69,52,9.74258
1908,69,53,9.73513
1909,69,54,9.71378
1910,69,55,9.70343
1911,69,56,9.69177
1912,69,57,9.66507
1913,69,58,9.65038
1914,69,59,9.63136
1915,69,60,9.59966
1916,69,61,9.58084
1917,69,62,9.55844
1918,69,63,9.53729
1919,69,64,9.49781
1920,69,65,9.47436
1921,69,66,9.44987
1922,69,67,9.39579
1923,69,68,9.31137
1924,69,69,9.24013
1925,69,70,9.15328
1926,69,71,9.04143
1927,69,72,8.88859
1928,69,73,8.71004
1929,69,74,8.53153
1930,69,75,8.375
1931,69,76,8.2448
1932,69,77,8.13892
1933,69,78,8.02815
1934,69,79,7.87744
1935,69,80,7.66818
1936,69,81,7.31579
1937,69,82,7.04735
1938,69,83,6.83974
1939,69,84,6.74537
1940,69,85,6.73134
1941,69,86,6.7512
1942,69,87,6.69234
1943,69,88,6.74053
1944,69,89,7.12247
1945,69,90,7.26987
1946,69,91,7.46005
1947,69,92,7.70075
1948,69,93,7.97211
1949,69,94,8.27577
1950,69,95,8.58375
1951,69,96,8.92229
1952,69,97,9.28483
1953,69,98,9.7264
1954,69,99,10.3106
1955,69,100,11.2022
1956,69,101,12.5261
1957,69,102,14.3373
1958,69,103,15.9971
1959,69,104,16.6771
1960,70,48,10.2272
1961,70,49,10.2278
1962,70,50,10.2381
1963,70,51,10.235
1964,70,52,10.2295
1965,70,53,10.2349
1966,70,54,10.2248
1967,70,55,10.2338
1968,70,56,10.2183
1969,70,57,10.2155
1970,70,58,10.204
1971,70,59,10.1973
1972,70,60,10.1714
1973,70,61,10.1543
1974,70,62,10.1408
1975,70,63,10.1069
1976,70,64,10.0841
1977,70,65,10.0637
1978,70,66,10.0412
1979,70,67,9.9842
1980,70,68,9.88877
1981,70,69,9.78387
1982,70,70,9.69207
1983,70,71,9.52079
1984,70,72,9.31349
1985,70,73,9.01113
1986,70,74,8.69957
1987,70,75,8.45715
1988,70,76,8.28768
1989,70,77,8.19924
1990,70,78,8.1216
1991,70,79,7.97748
1992,70,80,7.73995
1993,70,81,7.42123
1994,70,82,7.00788
1995,70,83,6.75655
1996,70,84,6.66435
1997,70,85,6.68817
1998,70,86,6.71443
1999,70,87,6.71464
2000,70,88,6.65578
2001,70,89,6.99424
2002,70,90,7.11959
2003,70,91,7.30654
2004,70,92,7.54833
2005,70,93,7.84241
2006,70,94,8.17258
2007,70,95,8.49833
2008,70,96,8.85961
2009,70,97,9.27382
2010,70,98,9.78177
2011,70,99,10.4574
2012,70,100,11.3943
2013,70,101,12.7547
2014,70,102,14.4261
2015,70,103,15.9238
2016,70,104,16.4769
2017,71,48,10.7073
2018,71,49,10.7258
2019,71,50,10.7519
2020,71,51,10.7669
2021,71,52,10.7795
2022,71,53,10.8116
2023,71,54,10.8189
2024,71,55,10.8357
2025,71,56,10.8368
2026,71,57,10.8482
2027,71,58,10.8569
2028,71,59,10.847
2029,71,60,10.8406
2030,71,61,10.8179
2031,71,62,10.8133
2032,71,63,10.7866
2033,71,64,10.768
2034,71,65,10.7521
2035,71,66,10.7124
2036,71,67,10.6542
2037,71,68,10.5721
2038,71,69,10.4476
2039,71,70,10.3067
2040,71,71,10.0982
2041,71,72,9.77903
2042,71,73,9.35308
2043,71,74,8.87013
2044,71,75,8.5124
2045,71,76,8.29156
2046,71,77,8.21033
2047,71,78,8.17916
2048,71,79,8.06053
2049,71,80,7.81766
2050,71,81,7.46633
2051,71,82,7.08557
2052,71,83,6.76078
2053,71,84,6.66099
2054,71,85,6.68146
2055,71,86,6.68747
2056,71,87,6.65107
2057,71,88,6.7795
2058,71,89,6.82307
2059,71,90,6.92621
2060,71,91,7.1126
2061,71,92,7.36847
2062,71,93,7.68431
2063,71,94,8.00418
2064,71,95,8.442
2065,71,96,8.7623
2066,71,97,9.21263
2067,71,98,9.74477
2068,71,99,10.4393
2069,71,100,11.3693
2070,71,101,12.6032
2071,71,102,14.015
2072,71,103,15.2021
2073,71,104,15.6507
2074,71,105,15.2388
2075,72,48,11.0588
2076,72,49,11.1085
2077,72,50,11.1492
2078,72,51,11.1842
2079,72,52,11.2173
2080,72,53,11.2662
2081,72,54,11.2944
2082,72,55,11.3268
2083,72,56,11.3486
2084,72,57,11.3858
2085,72,58,11.3985
2086,72,59,11.4079
2087,72,60,11.423
2088,72,61,11.4339
2089,72,62,11.4275
2090,72,63,11.4281
2091,72,64,11.4182
2092,72,65,11.3946
2093,72,66,11.3797
2094,72,67,11.32
2095,72,68,11.2148
2096,72,69,11.0966
2097,72,70,10.936
2098,72,71,10.6502
2099,72,72,10.2633
2100,72,73,9.67692
2101,72,74,9.05131
2102,72,75,8.57546
2103,72,76,8.29546
2104,72,77,8.20213
2105,72,78,8.19694
2106,72,79,8.10993
2107,72,80,7.86483
2108,72,81,7.52453
2109,72,82,7.15519
2110,72,83,6.8431
2111,72,84,6.73109
2112,72,85,6.70071
2113,72,86,6.65064
2114,72,87,6.55393
2115,72,88,6.60208
2116,72,89,6.59357
2117,72,90,6.67689
2118,72,91,6.87672
2119,72,92,7.09331
2120,72,93,7.48826
2121,72,94,7.90757
2122,72,95,8.29116
2123,72,96,8.69524
2124,72,97,9.08785
2125,72,98,9.62822
2126,72,99,10.2968
2127,72,100,11.1369
2128,72,101,12.1625
2129,72,102,13.2732
2130,72,103,14.1534
2131,72,104,14.4947
2132,72,105,14.1946
2133,73,64,11.7917
2134,73,65,11.7873
2135,73,66,11.7705
2136,73,67,11.732
2137,73,68,11.6443
2138,73,69,11.514
2139,73,70,11.3592
2140,73,71,11.0572
2141,73,72,10.6154
2142,73,73,9.97204
2143,73,74,9.22809
2144,73,75,8.6896
2145,73,76,8.35558
2146,73,77,8.22763
2147,73,78,8.20437
2148,73,79,8.11727
2149,73,80,7.90465
2150,73,81,7.59673
2151,73,82,7.27074
2152,73,83,7.00465
2153,73,84,6.86233
2154,73,85,6.75277
2155,73,86,6.57932
2156,73,87,6.55713
2157,73,88,6.39205
2158,73,89,6.28904
2159,73,90,6.36832
2160,73,91,6.59285
2161,73,92,6.91787
2162,73,93,7.28122
2163,73,94,7.73075
2164,73,95,8.11732
2165,73,96,8.53071
2166,73,97,8.9692
2167,73,98,9.42829
2168,73,99,10.0364
2169,73,100,10.7571
2170,73,101,11.5653
2171,73,102,12.402
2172,73,103,13.03
2173,73,104,13.2549
2174,73,105,13.0498
2175,74,72,10.7542
2176,74,73,10.1298
2177,74,74,9.40337
2178,74,75,8.84787
2179,74,76,8.4784
2180,74,77,8.29087
2181,74,78,8.21676
2182,74,79,8.12677
2183,74,80,7.93781
2184,74,81,7.6641
2185,74,82,7.37455
2186,74,83,7.12586
2187,74,84,6.94783
2188,74,85,6.74636
2189,74,86,6.55118
2190,74,87,6.34232
2191,74,88,6.10826
2192,74,89,5.9845
2193,74,90,6.04787
2194,74,91,6.30192
2195,74,92,6.68977
2196,74,93,7.0929
2197,74,94,7.5474
2198,74,95,7.94872
2199,74,96,8.34144
2200,74,97,8.76414
2201,74,98,9.14945
2202,74,99,9.68209
2203,74,100,10.2779
2204,74,101,10.9124
2205,74,102,11.5037
2206,74,103,11.9289
2207,74,104,12.0706
2208,74,105,11.9082
2209,74,106,11.5297
2210,75,75,9.00236
2211,75,76,8.63312
2212,75,77,8.38789
2213,75,78,8.26125
2214,75,79,8.14787
2215,75,80,7.96135
2216,75,81,7.719
2217,75,82,7.45656
2218,75,83,7.20677
2219,75,84,6.92712
2220,75,85,6.71323
2221,75,86,6.42953
2222,75,87,6.18237
2223,75,88,5.76851
2224,75,89,5.59681
2225,75,90,5.71884
2226,75,91,6.0522
2227,75,92,6.49111
2228,75,93,6.92894
2229,75,94,7.34595
2230,75,95,7.77574
2231,75,96,8.15177
2232,75,97,8.50031
2233,75,98,8.86548
2234,75,99,9.28063
2235,75,100,9.79636
2236,75,101,10.2502
2237,75,102,10.6579
2238,75,103,10.926
2239,75,104,10.9954
2240,75,105,10.867
2241,75,106,10.5719
2242,76,76,8.78454
2243,76,77,8.49229
2244,76,78,8.32067
2245,76,79,8.16256
2246,76,80,7.94756
2247,76,81,7.71688
2248,76,82,7.46924
2249,76,83,7.21906
2250,76,84,6.87739
2251,76,85,6.67477
2252,76,86,6.33257
2253,76,87,5.91308
2254,76,88,5.54989
2255,76,89,5.3575
2256,76,90,5.49207
2257,76,91,5.90134
2258,76,92,6.37659
2259,76,93,6.81004
2260,76,94,7.20834
2261,76,95,7.56004
2262,76,96,7.85089
2263,76,97,8.18076
2264,76,98,8.53514
2265,76,99,8.8952
2266,76,100,9.31112
2267,76,101,9.63492
2268,76,102,9.90014
2269,76,103,10.0475
2270,76,104,10.0442
2271,76,105,9.89677
2272,76,106,9.67614
2273,76,107,9.44481
2274,77,78,8.44399
2275,77,79,8.23752
2276,77,80,7.97463
2277,77,81,7.75
2278,77,82,7.50557
2279,77,83,7.25156
2280,77,84,6.87875
2281,77,85,6.61039
2282,77,86,6.29964
2283,77,87,5.88205
2284,77,88,5.49348
2285,77,89,5.34597
2286,77,90,5.48326
2287,77,91,5.84775
2288,77,92,6.33639
2289,77,93,6.7657
2290,77,94,7.09133
2291,77,95,7.38896
2292,77,96,7.6607
2293,77,97,7.93982
2294,77,98,8.2409
2295,77,99,8.53455
2296,77,100,8.86681
2297,77,101,9.08915
2298,77,102,9.23739
2299,77,103,9.27374
2300,77,104,9.19572
2301,77,105,9.03719
2302,77,106,8.84964
2303,77,107,8.70798
2304,78,80,8.07314
2305,78,81,7.84628
2306,78,82,7.53931
2307,78,83,7.28345
2308,78,84,6.90158
